n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,227,532,160.25,71.66,73.9436309219105
549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,266,819,278,198,117.68,49.0,50.111607645809016
168,317,296,642,888,749,983,875,868,901,381,88,865,620,345,687,397,518,254,99.13,43.65,41.517443375843825
182,253,484,286,91,967,957,837,886,964,560,860,307,7,930,298,586,721,903,127.76,55.08,56.05477236157696
319,868,783,520,199,423,433,613,295,441,462,165,238,312,265,832,816,44,83,112.17,51.69,51.68119998608239
47,473,641,287,531,547,663,482,717,351,148,689,200,68,422,935,207,650,647,128.47,53.67,52.5512571113327
451,282,188,364,446,764,602,328,649,571,203,926,331,103,859,63,725,234,284,105.1,51.16,50.726983351922
783,596,630,882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,112.2,51.78,54.21793066562621
292,752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,696,117.5,50.85,51.33430702428058
837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,9,372,45,148.73,65.28,65.0679697326913
465,173,373,802,823,371,297,585,99,449,212,434,938,212,116,60,63,56,754,143.05,58.56,62.4291860375394
172,609,693,993,153,621,41,559,502,596,255,329,36,125,854,541,299,792,419,128.39,52.15,52.17791609646996
667,205,489,206,247,449,420,503,37,224,431,454,254,662,910,438,850,220,510,111.56,48.39,49.85713193670116
192,32,37,260,259,248,538,213,790,237,427,890,267,145,332,52,912,950,322,134.41,60.05,60.89159131463039
578,119,583,412,985,922,668,669,891,809,734,762,41,506,396,95,440,215,952,114.44,44.29,45.49843274090539
894,586,921,966,946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,99.82,42.57,41.762861549335234
820,702,820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,107.03,46.89,48.544294302229204
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,413,949,102.78,45.3,46.509551110488985
399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,801,390,898,227,140.6,65.4,64.11741469947424
563,54,899,973,206,165,687,622,338,838,913,575,792,803,482,937,539,450,27,110.45,48.12,48.89377742654962
80,35,712,608,115,500,574,885,263,622,792,142,42,371,81,786,900,535,926,147.42,62.63,63.93167604704107
10,304,857,355,847,76,87,982,556,464,390,210,806,318,397,239,776,498,876,144.52,64.13,65.29552174757595
989,409,97,79,117,937,635,817,906,374,524,444,425,878,728,795,454,68,643,119.63,48.48,48.274299809083864
902,963,200,652,309,952,856,490,432,121,817,571,171,380,895,166,180,723,152,110.25,51.43,48.697082895730006
334,506,880,346,264,554,997,925,4,727,172,5,663,319,123,558,113,498,805,170.04,75.89,79.88884453860175
732,615,495,538,77,533,251,421,867,300,365,234,785,184,884,641,1,692,54,117.2,49.11,48.638898146177596
624,929,320,557,934,930,478,801,933,581,312,959,888,518,805,451,627,632,452,91.25,41.2,41.871574847119476
401,144,257,789,611,370,677,348,136,443,84,620,147,691,828,637,181,292,923,128.12,51.97,53.933173093980734
962,380,202,589,812,358,691,635,904,95,78,412,661,958,925,183,337,669,380,113.0,45.92,49.28400935470548
334,178,307,904,23,618,20,536,972,772,849,90,820,367,826,832,976,100,162,139.6,62.27,62.54805853674725
186,598,507,676,587,960,78,778,947,991,119,176,667,490,691,907,763,227,632,103.62,44.78,44.56577479591791
805,851,676,310,873,950,704,415,902,613,243,918,501,720,226,317,376,235,763,102.44,44.77,45.58709525438514
334,550,641,542,462,920,822,409,518,410,992,837,320,290,448,421,602,13,257,119.51,54.55,54.19022767354649
188,918,553,469,709,574,629,845,373,413,973,397,638,28,159,523,69,469,997,99.66,45.92,47.362870640690865
988,645,942,355,618,815,319,932,93,773,264,495,227,655,950,488,913,618,796,93.6,44.33,46.51447147100134
