n_nodes,influence,n0,n1,n2,n3,n4
5,995.0800,867,347,430,366,597
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0400,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
5,995.0200,867,394,366,597,430
