n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,22.26,20.62,21.08
219,38,88,444,428,71,246,92,564,434,60,846,579,126,970,20.4,20.56,20.27
228,645,642,596,970,63,590,599,406,50,999,226,47,570,879,23.38,22.16,22.720000000000002
136,296,429,147,553,120,584,315,573,835,698,185,105,595,584,19.89,20.26,20.59
654,192,381,99,560,729,64,577,61,633,210,508,696,544,437,19.03,18.62,19.090000000000003
795,321,476,599,945,464,370,306,254,813,184,715,798,249,83,18.57,18.62,18.370000000000005
588,307,537,506,896,351,746,459,294,623,74,120,524,428,168,20.44,19.27,19.640000000000004
775,350,155,955,500,431,40,985,684,79,782,571,586,808,896,21.29,20.19,20.17
837,321,348,711,358,608,508,593,816,467,70,860,95,967,276,20.77,19.62,19.820000000000004
485,713,680,66,62,748,718,317,662,591,697,841,456,291,733,19.36,19.1,19.04
395,908,684,355,23,963,472,363,172,625,119,505,60,223,786,19.26,18.11,18.630000000000006
294,132,756,253,407,400,938,892,508,82,170,459,411,562,284,18.69,18.08,18.35
904,140,838,440,884,563,285,723,425,367,699,905,389,980,236,19.45,18.42,18.330000000000002
154,84,180,154,237,674,238,12,496,851,603,186,269,288,4,22.6,21.94,23.310000000000002
149,429,547,378,624,579,326,975,128,707,879,527,973,632,670,19.65,19.62,19.649999999999995
692,757,55,467,921,891,798,974,895,696,817,572,401,407,408,18.1,17.22,17.110000000000003
403,106,493,649,410,63,195,68,213,451,166,112,348,615,53,22.21,20.35,21.090000000000003
104,0,580,154,549,103,971,372,628,26,72,895,212,628,385,27.84,26.33,27.299999999999997
152,649,258,978,355,616,372,485,125,118,869,499,477,491,495,18.97,19.41,19.25
319,87,147,104,767,350,758,271,490,848,708,165,528,23,210,21.61,21.61,21.250000000000004
973,974,540,370,150,706,556,936,27,776,540,305,658,884,93,16.89,16.58,17.93
712,865,267,530,375,930,171,364,790,228,545,554,797,514,337,19.67,19.36,19.14
651,228,627,830,807,776,873,199,825,245,837,410,757,822,232,18.39,17.77,17.970000000000006
204,530,504,364,748,29,28,809,286,483,265,198,709,619,979,20.07,19.17,19.390000000000004
352,457,827,959,740,357,977,997,373,82,225,104,232,481,201,19.59,19.16,19.490000000000006
345,209,494,639,921,624,860,1,490,931,668,352,818,658,86,21.95,20.84,21.35
854,676,122,931,397,801,728,768,204,489,910,182,444,808,651,19.12,18.99,19.090000000000007
340,88,820,968,994,739,405,474,411,761,969,86,742,162,174,22.05,20.53,20.92
130,28,154,604,926,476,825,671,149,626,846,610,485,673,959,20.87,19.51,19.450000000000003
358,159,561,561,134,21,14,818,994,743,665,105,539,767,956,22.52,20.94,22.34
142,444,892,199,845,894,216,28,257,217,299,513,246,782,600,20.45,19.61,19.690000000000005
333,265,557,429,854,134,62,931,757,362,919,469,678,597,834,20.41,19.07,18.69
925,529,430,846,939,899,513,133,544,155,536,522,19,893,450,19.86,20.98,20.070000000000004
795,187,623,4,794,818,153,176,144,484,633,742,123,569,63,22.8,21.7,21.839999999999996
333,698,530,543,568,494,803,795,108,904,573,58,254,195,283,19.15,18.85,18.95
43,790,100,519,463,575,28,778,915,934,64,453,333,627,996,21.3,20.71,20.619999999999997
517,620,524,204,709,283,463,520,546,826,489,519,964,253,715,20.14,19.04,19.36
535,897,897,964,950,265,944,572,914,965,207,860,458,140,426,17.29,16.12,17.42
124,401,452,323,74,687,246,438,74,217,685,310,802,125,918,20.26,19.78,22.610000000000007
795,158,962,733,658,676,374,146,259,904,140,990,478,224,764,19.69,18.8,19.04
975,96,407,906,498,166,683,852,229,165,723,441,527,413,347,19.76,18.55,19.099999999999998
431,200,365,326,94,739,374,19,346,567,469,451,720,18,393,21.57,20.17,20.25
339,529,638,302,524,983,65,115,940,807,234,995,897,107,86,20.17,18.53,19.210000000000004
271,278,40,927,797,185,276,773,132,839,432,869,933,692,838,20.51,18.78,19.320000000000004
968,264,415,152,549,941,527,584,506,717,334,91,285,58,818,19.6,18.28,18.780000000000005
704,187,435,916,74,275,960,17,649,90,820,266,85,622,876,22.04,21.29,21.689999999999998
227,68,270,883,124,464,11,347,566,427,948,937,274,636,132,20.14,19.82,19.700000000000006
44,539,726,244,960,112,992,165,268,51,185,206,954,319,643,21.55,20.02,20.370000000000005
312,543,777,210,296,456,512,688,182,277,355,822,18,256,37,20.11,19.19,19.6
15,18,750,517,564,194,526,486,251,957,457,108,674,838,665,22.17,20.76,20.880000000000003
442,672,506,559,854,910,402,993,518,315,704,220,235,350,203,20.12,18.82,19.06
852,903,723,746,651,143,414,355,55,857,132,14,72,640,758,20.69,19.79,19.82
900,261,441,167,56,86,681,861,390,891,518,686,994,288,613,21.68,19.86,20.869999999999997
248,709,300,46,470,189,161,275,456,3,269,372,984,336,995,19.71,18.84,18.960000000000004
560,331,250,35,988,903,316,223,365,187,1,343,390,85,486,21.26,20.56,20.88
285,514,671,205,254,516,794,5,93,270,836,91,147,409,600,25.64,26.17,25.33
42,403,23,306,311,644,238,86,599,980,541,873,768,158,673,20.85,20.29,20.17000000000001
914,733,802,900,610,398,782,333,737,506,153,290,741,633,658,19.24,18.97,18.670000000000005
148,44,844,855,732,913,525,642,439,751,717,831,517,142,931,19.24,18.56,18.49
536,770,516,582,854,832,823,16,846,702,598,817,914,728,699,21.19,20.56,20.73
979,709,658,235,87,31,42,136,652,369,982,107,385,855,462,22.17,21.36,21.640000000000004
571,51,642,19,641,544,697,250,501,270,3,467,816,71,766,20.87,19.72,20.099999999999998
954,515,919,548,94,675,538,67,763,754,485,258,828,76,866,21.32,20.75,20.620000000000008
271,240,746,774,210,236,757,665,999,471,505,865,391,78,490,19.65,18.46,18.93
932,700,294,785,47,631,647,658,203,79,614,150,339,260,667,21.57,21.16,21.270000000000003
761,709,311,636,581,136,12,493,62,497,275,995,688,101,708,22.45,21.21,21.240000000000006
222,691,501,297,725,528,292,475,477,477,785,121,915,562,204,17.46,17.05,18.180000000000003
319,87,958,484,17,296,469,78,839,518,991,460,275,396,214,20.06,19.39,19.6
938,968,952,215,76,595,92,145,765,536,268,975,368,135,617,22.01,20.8,20.84
839,646,520,286,908,115,720,373,236,509,919,897,497,403,25,20.43,18.86,19.44
162,3,972,503,697,461,415,309,744,144,426,352,385,323,123,20.25,20.38,20.3
860,339,1,332,768,346,859,407,122,962,948,200,730,12,923,22.82,22.47,22.480000000000004
757,296,259,381,66,402,399,890,603,78,369,947,438,773,281,19.02,18.99,19.220000000000002
874,49,287,104,52,854,677,292,650,958,152,255,994,272,446,19.83,19.19,19.25
523,323,194,791,382,803,979,438,905,29,831,779,646,409,935,19.44,19.53,19.18
896,963,567,562,208,736,82,50,955,749,420,461,629,770,141,19.72,18.35,18.440000000000005
659,890,293,497,50,933,949,563,130,174,483,424,351,288,304,19.83,19.76,20.009999999999998
261,756,756,999,668,266,415,671,244,308,494,570,684,403,122,18.43,18.82,19.28
171,658,165,76,212,512,927,831,509,563,225,463,928,340,777,19.46,19.01,19.23
460,437,142,560,197,249,92,178,350,569,93,326,244,377,264,21.29,20.4,20.810000000000002
828,583,206,908,20,767,891,422,392,423,763,536,215,385,276,23.1,21.89,21.549999999999997
346,770,63,510,284,588,990,368,128,703,515,541,644,809,883,19.12,18.83,19.04
868,221,94,277,918,254,393,409,661,456,442,976,319,869,833,20.25,19.79,19.340000000000003
893,991,22,130,33,435,726,782,917,823,484,991,601,501,0,27.86,27.02,28.489999999999995
74,400,952,949,950,845,540,875,479,995,459,254,801,111,229,20.09,19.74,19.78
158,155,534,995,698,111,964,845,739,717,662,866,783,916,468,20.58,19.03,19.260000000000005
87,564,795,40,1,801,128,238,583,941,38,660,732,311,985,23.21,22.23,22.66
131,641,257,540,651,447,715,782,114,101,72,307,537,966,596,19.87,19.93,20.02
196,397,267,228,809,615,1,10,550,308,471,285,981,323,660,21.69,21.03,20.9
859,904,248,486,538,240,560,252,29,983,421,721,665,314,56,22.64,21.43,20.31
22,198,510,906,690,662,430,83,263,233,683,434,947,379,232,19.91,18.88,19.700000000000006
504,34,712,346,735,430,371,698,405,202,6,816,299,756,865,25.03,23.79,23.69
516,69,210,507,993,205,319,784,839,198,236,476,226,271,778,19.31,18.52,18.67
910,302,111,974,638,507,624,191,917,228,496,427,932,681,57,20.93,20.11,19.720000000000002
971,609,149,944,402,55,218,24,997,610,145,425,53,726,61,21.54,21.09,20.72
188,402,460,919,729,904,321,750,115,81,953,169,337,195,189,20.03,20.18,19.730000000000004
668,958,537,764,478,32,319,680,742,387,859,382,339,453,173,21.89,20.34,20.320000000000004
111,2,80,286,82,359,430,978,906,126,574,987,777,212,389,22.92,22.16,22.09
365,787,841,316,841,823,442,89,50,722,484,200,381,554,941,18.83,17.47,18.690000000000005
457,197,331,372,755,918,485,31,646,420,253,831,640,785,414,19.83,20.08,20.0
