n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,5.38,5.11,4.910000000000002
21120,127148,199810,4.8,5.0,5.160000000000002
68582,9652,118,4.33,4.36,4.260000000000002
38162,173753,153743,5.41,4.83,5.160000000000002
123274,253104,199158,5.02,4.67,4.590000000000002
192632,97821,83725,5.67,5.18,5.140000000000002
201887,5738,71486,5.02,5.06,5.100000000000001
128146,210217,51932,5.69,5.24,5.190000000000002
191319,228722,108529,5.5,5.49,5.170000000000002
238701,141113,141361,5.27,5.04,5.140000000000002
178795,24696,50589,5.39,5.09,5.150000000000002
147696,145126,183375,5.31,5.1,4.970000000000002
211058,191073,69604,5.43,5.25,4.990000000000002
173775,210597,159920,4.73,4.45,4.560000000000001
179749,23097,221323,5.57,5.27,5.160000000000002
111332,87970,259584,5.29,5.35,5.150000000000002
24414,94932,209789,4.24,4.28,4.150000000000001
107464,210968,65663,5.34,5.25,5.150000000000002
116709,183401,24583,5.34,4.9,5.160000000000002
198067,51684,183696,5.28,5.01,5.160000000000002
166440,208774,76332,5.45,5.01,4.7200000000000015
25572,249396,11975,5.12,5.03,5.220000000000002
154290,236654,52657,5.37,5.28,5.1400000000000015
217030,171810,239252,5.25,4.98,5.020000000000002
94471,127586,244511,4.96,4.66,4.590000000000002
218293,238422,50783,5.73,5.2,5.200000000000002
134912,150964,168970,5.82,5.05,5.190000000000001
254288,182953,233939,5.34,5.26,5.030000000000001
211158,132039,255950,4.26,4.22,4.130000000000001
240200,7450,166062,5.7,5.22,5.170000000000002
94732,64197,157744,5.59,5.22,5.1800000000000015
112640,79776,93684,5.18,5.42,5.120000000000002
154443,31348,23511,5.11,4.86,4.6800000000000015
131113,230707,177895,5.89,5.14,5.190000000000002
137694,52199,30624,5.79,5.15,5.140000000000002
159438,173733,70224,5.57,5.25,5.150000000000002
81862,188482,51438,5.46,4.92,5.060000000000002
99564,126810,58389,5.62,4.87,5.170000000000002
36203,156589,55020,5.35,4.72,4.870000000000002
218629,226895,229634,5.15,4.91,5.170000000000002
183035,136876,3282,5.24,5.08,5.110000000000002
49478,203963,44339,5.36,5.03,5.160000000000002
4471,169865,87270,5.56,5.04,5.110000000000002
146209,237092,175991,5.49,5.25,5.100000000000002
162598,162167,80248,4.86,4.65,4.710000000000002
98207,98934,138247,5.78,5.01,5.140000000000002
102017,75798,33248,5.54,5.23,5.190000000000001
177924,128124,14109,5.06,4.98,5.170000000000002
48588,110857,155695,5.11,5.22,5.140000000000002
195641,261705,104271,5.71,4.95,5.190000000000002
25160,257156,115671,5.16,4.69,4.6800000000000015
64306,211200,256706,5.11,4.42,4.750000000000002
23345,233899,158120,5.26,4.85,5.120000000000002
175693,228189,233180,4.3,4.06,4.090000000000001
116945,117229,205496,5.58,5.23,5.140000000000002
217909,99619,208692,5.3,5.15,5.150000000000002
20046,135446,111783,5.74,5.07,5.170000000000002
123451,79550,184987,4.88,4.45,4.540000000000001
214049,107233,246605,5.41,4.84,5.000000000000002
22526,50369,195694,5.89,5.28,5.210000000000003
178305,69683,118320,4.82,5.07,5.150000000000002
127838,189432,205528,5.38,5.14,5.170000000000002
252988,45122,4860,5.95,5.28,5.210000000000003
5733,141018,32373,5.97,5.46,5.190000000000002
65834,154511,210181,5.45,4.93,4.6800000000000015
94646,49167,67190,5.69,4.81,5.190000000000001
131789,118366,86360,5.43,5.31,5.150000000000002
243164,135495,66784,5.93,5.35,5.190000000000001
257310,107628,242989,4.22,4.55,4.400000000000001
230501,110557,160478,5.66,4.91,5.1800000000000015
127245,70238,157937,4.99,4.71,4.790000000000001
124442,172041,125446,5.45,5.06,5.160000000000002
128980,37272,189077,5.18,5.37,5.110000000000001
98953,130193,80130,3.93,4.16,4.130000000000001
166322,210958,122489,5.77,5.26,5.100000000000001
84774,96069,172816,5.19,5.15,5.190000000000001
42737,254480,239363,4.91,4.75,4.710000000000002
241979,162383,98577,5.4,4.86,5.030000000000002
182046,158081,69678,4.73,4.63,4.7200000000000015
83915,169370,104407,5.52,5.42,5.1800000000000015
255594,127925,191183,4.83,4.48,4.580000000000002
207995,41467,245527,5.89,4.93,5.1800000000000015
216974,76228,146763,5.51,5.29,5.170000000000002
1623,163521,117796,5.14,5.21,5.190000000000002
252878,14969,47861,5.48,4.98,5.150000000000002
7893,159897,202787,6.2,5.46,5.230000000000002
149361,29397,178807,4.74,4.29,4.290000000000001
188352,97230,94899,4.64,4.4,4.450000000000001
257583,246006,130401,5.39,5.09,5.170000000000002
223737,154599,16324,5.27,4.99,5.160000000000002
240982,50497,40471,5.3,5.12,5.210000000000003
248352,70583,160807,5.68,5.0,5.190000000000002
3885,110654,211344,4.92,4.54,4.410000000000001
205072,209756,213257,5.2,5.11,5.040000000000002
137588,128894,19875,5.0,4.71,4.620000000000001
122919,60834,26255,5.3,5.08,5.110000000000001
97232,94888,252172,5.66,5.27,5.130000000000002
38000,178496,163995,5.65,5.11,5.140000000000002
63795,159011,83447,5.55,5.24,5.130000000000002
37821,9877,164628,5.46,5.2,5.1800000000000015
