n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,752,382,347.16,78.74,86.15999999999998
327,788,22,279,500,821,202,747,893,423,932,551,552,698,96,197,576,347.52,56.84,61.06999999999998
566,716,824,746,271,678,822,624,702,90,864,434,343,95,370,819,419,343.18,57.33,58.45999999999998
824,256,455,716,96,773,201,717,650,815,298,99,974,46,602,924,205,340.39,61.19,61.70999999999999
847,671,934,369,498,955,852,931,198,527,589,660,993,714,913,824,515,346.76,46.97,46.84
999,938,29,648,370,250,616,440,311,365,603,122,91,512,901,694,537,341.22,58.97,63.09999999999998
203,119,622,678,274,319,736,200,388,495,228,141,611,214,854,886,897,349.8,58.2,60.97999999999999
714,534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,386,349.64,65.09,67.99999999999999
540,398,296,129,695,500,55,189,433,608,764,407,98,451,251,825,91,349.0,59.98,63.95999999999999
913,617,686,891,910,456,457,802,851,389,815,78,529,436,482,310,722,348.1,49.33,50.930000000000014
836,418,963,87,196,764,696,272,462,499,739,802,988,176,18,22,550,338.98,64.17,68.16
126,257,603,821,369,192,262,514,462,337,949,529,260,420,949,900,431,344.87,56.94,60.61999999999999
626,497,274,616,486,672,490,503,145,738,386,508,313,649,824,478,331,352.5,57.93,60.009999999999984
375,675,166,994,935,945,634,385,711,617,272,327,661,407,998,499,746,346.84,56.2,56.81
812,161,959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,342.67,82.1,87.04999999999998
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,15,432,350.05,69.8,73.40999999999998
825,801,819,833,537,503,77,480,237,102,379,370,985,148,697,640,249,346.35,59.02,59.89999999999999
621,325,147,38,643,684,99,731,107,46,661,489,473,741,921,70,644,345.7,70.0,73.44999999999997
31,718,564,130,631,852,946,85,164,632,646,933,271,929,858,914,669,347.86,55.5,56.80999999999998
462,511,710,20,810,652,140,837,966,193,930,956,451,490,797,450,457,349.87,65.26,67.71
571,283,488,729,593,65,851,819,298,372,292,368,962,34,85,514,878,349.92,62.12,62.879999999999974
282,286,280,989,484,441,454,944,380,32,730,87,255,835,619,653,244,347.94,65.78,70.67999999999999
548,763,33,756,177,344,379,32,53,974,757,783,769,972,214,717,443,343.62,64.17,66.51
351,906,79,161,749,692,116,409,560,138,475,760,506,654,76,131,75,349.88,64.65,69.10999999999997
358,532,31,190,538,725,153,188,288,756,154,519,582,870,397,815,228,342.51,63.45,64.58999999999997
967,226,712,577,732,932,128,429,707,167,775,324,246,574,586,4,805,347.58,72.11,76.28
824,582,395,192,778,333,875,390,538,451,9,407,865,543,564,870,677,340.11,72.04,74.20000000000002
139,733,239,660,556,824,760,381,278,682,189,995,152,168,706,640,137,345.16,51.06,53.96
393,76,62,12,40,483,777,60,117,666,728,553,102,689,376,609,32,344.2,87.0,96.31999999999996
61,555,230,805,416,230,781,578,704,944,973,300,94,482,79,741,587,340.05,56.43,64.20999999999998
884,60,172,915,677,448,122,981,114,718,182,51,700,941,31,768,860,340.96,68.77,72.27999999999997
692,746,435,666,725,293,261,454,237,206,835,879,669,797,548,806,660,344.91,52.42,53.9
219,284,606,13,261,539,809,749,762,997,992,725,892,700,338,795,529,346.37,59.38,62.17999999999999
95,598,609,660,33,370,375,707,119,231,971,781,28,369,943,708,970,349.77,65.77,69.38
348,446,702,852,994,52,352,142,31,10,344,69,496,2,474,848,270,348.76,90.66,97.47000000000003
89,693,604,630,279,235,135,128,429,558,186,248,678,393,608,439,577,340.49,57.9,60.14999999999999
529,641,850,491,950,276,259,140,306,909,33,197,776,459,107,827,180,348.67,64.98,66.86999999999998
589,111,970,950,828,2,525,164,122,155,606,402,485,497,882,890,543,343.56,75.9,81.34
785,710,554,831,814,481,220,862,659,920,397,158,788,941,469,890,932,344.51,50.48,49.760000000000005
875,10,345,427,257,327,136,292,379,602,875,694,371,228,5,798,312,341.05,81.01,86.46999999999998
180,84,417,637,635,786,237,948,657,91,198,389,421,128,771,932,935,347.66,58.07,60.329999999999984
857,151,532,951,976,51,532,537,795,991,499,943,373,904,336,861,729,346.36,48.14,54.71000000000001
