n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,50.42,26.42,27.29691617000341
51581,66724,48766,71326,58307,65806,35158,4708,3597,47712,60934,41.55,20.2,20.680985053644896
41741,49809,55523,68911,21559,73467,23256,30949,30225,3127,23163,61.15,25.63,27.620738907545437
42617,22752,17917,66868,66876,47145,67336,73385,23834,58410,54351,26.99,15.61,16.038672552560822
68860,47743,46371,47433,58427,21126,52410,60477,69514,32755,64227,18.8,15.01,15.272798832273324
36582,65282,65646,67553,46389,59596,60425,45976,74410,73083,59841,23.1,16.63,17.17702992769174
63780,29073,42554,21767,35145,62883,40575,39753,66092,73687,67862,21.89,17.44,17.628645724024537
66500,53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,121.05,34.71,34.48384229577675
13914,7701,75289,6410,35795,29703,13928,68467,17891,34844,32090,40.03,19.22,21.1659786224073
27587,7914,55432,4177,7444,47494,47214,22528,32702,3072,10866,58.78,20.64,19.753367280390872
15102,8842,3321,5357,2771,48902,33513,16749,20593,24083,68562,70.04,23.84,25.249822338682073
253,50536,5657,32483,19846,4753,549,45115,14826,37490,44199,79.85,24.97,20.65221967581869
64062,4038,40420,58805,72286,5999,34595,52671,20113,61968,29560,19.22,18.56,17.0683279391777
12249,41458,13375,3172,58696,16716,67932,51505,63821,67476,42986,33.34,30.81,30.64055388093048
18852,44702,33960,34319,55018,2363,73131,18424,7442,33156,4398,72.52,38.02,39.3034276097167
17262,21124,22375,12566,59426,30363,66618,4115,32343,30470,58287,35.89,23.97,24.969965897250184
9640,32870,10542,29911,47163,33634,55445,36534,68968,632,19807,66.47,16.83,18.587293905763786
4652,50430,53572,21002,14571,67119,11510,31570,13357,13077,2595,108.11,26.28,26.44130401525849
23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,49807,30.53,17.9,17.975497228629795
27846,27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,121.02,25.31,25.910198479764667
62888,47996,2553,68053,15543,48035,37955,48788,40406,2497,54034,51.4,21.37,19.61678698376014
13259,13764,40097,26003,2060,59168,7863,53827,63683,60730,27295,53.14,16.07,15.879084962334653
9671,698,37271,3164,48877,40084,10033,28726,64283,25212,15173,87.26,34.42,34.61811512456926
74914,48941,51351,60715,18306,45211,51779,15955,33313,15960,16116,16.58,15.95,15.888186063975699
10552,43841,51262,27788,13815,3233,61652,5659,65267,38109,46869,145.7,52.88,54.290518571063124
59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,51730,37.63,13.12,13.283864984839632
30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,40.74,20.83,22.449474102293575
23086,71468,19202,54626,8760,11291,4924,16844,38847,51195,30369,36.59,28.15,28.701527360128487
43177,57520,22613,68681,37616,14689,20449,70895,55536,12603,43102,17.16,13.45,14.061217909290727
67698,32584,67392,33719,22225,20645,60416,30729,52974,46996,75161,30.88,14.47,14.86077565644128
18974,61165,57826,3851,50233,23648,51492,66869,7021,63236,35907,45.44,20.51,20.908790780567998
53072,33255,54020,61931,47199,71772,43349,10671,29491,69842,24625,28.35,19.43,18.285713588719013
52785,50142,1521,41016,60889,68625,61119,23248,12377,2246,52811,79.61,28.82,28.625323643887356
28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,29.04,21.78,22.447166265262695
18071,1112,56937,63184,33251,67297,74199,22749,61222,26869,9545,73.88,35.36,34.67985739881109
45906,398,63625,69883,8577,63569,43894,60202,34989,65916,60335,42.44,25.17,25.773274588552756
3608,10460,45565,22767,53017,33461,17677,7088,21308,65468,50025,19.88,16.87,16.827241693920865
60903,38642,20427,1363,37048,73062,61262,238,48032,4458,70516,75.11,28.5,26.023686277478213
50112,73964,58038,26793,40426,65310,17482,63410,70591,39676,10055,28.42,13.37,13.53895538619921
33814,41035,39868,43739,40917,51506,67906,12182,66644,27605,51265,43.9,17.96,18.61997736674057
69529,19600,66148,11683,40380,5370,30528,59970,73571,30423,68502,83.2,28.7,25.48481252588419
36370,8030,14668,14675,49704,47789,28012,41732,46672,10143,43871,24.77,16.35,16.13708345456833
59949,47539,21823,65219,57934,38271,60432,17545,57933,28298,35787,42.48,20.4,20.621063180453362
42759,20838,13048,31174,61458,24844,48993,24292,46674,18382,17744,42.99,23.29,23.59268519276056
30562,35210,72168,49546,52462,44859,36797,65877,42006,52353,38221,20.6,13.91,14.014589353227903
69722,9524,48160,40446,51796,63438,22908,33806,46399,57767,62473,15.59,14.0,13.837400307902362
11494,24438,41271,49678,16653,3673,13666,45977,21900,47077,10097,19.76,17.21,16.9393420895807
57203,1099,71130,41994,31033,51106,70929,37310,61459,19736,47162,37.41,19.67,18.786278190921642
41464,26493,65333,12457,18638,26783,43428,32896,18529,55102,47239,45.11,22.35,23.386968184776016
32791,11683,44917,24578,32306,31468,6141,44100,48862,8085,18879,57.16,21.6,21.780195373151052
23261,8265,56331,58143,35640,17405,42071,68549,75601,15258,44307,20.66,13.89,13.875655614877598
51717,29852,7096,51419,62101,64204,41528,71385,11868,66902,70593,26.39,16.03,15.835465539460682
64973,52598,59582,22203,53974,50593,68782,59329,6049,14189,59156,35.66,17.38,17.60347256077089
16804,15525,65536,22949,10136,51461,40083,59990,1159,33154,13888,100.65,42.42,38.39858954402063
45959,28913,22693,3268,19249,56007,12048,44041,61004,6523,62239,18.09,15.89,15.97893440958762
31657,8469,63106,18284,73238,3981,18170,65818,71061,7904,6336,136.0,35.77,39.575469499272735
