n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,10.13,9.41,9.680000000000001
840,548,96,374,596,59,931,10.87,9.93,10.229999999999999
519,219,38,88,444,428,71,9.77,9.27,9.42
246,92,564,434,60,846,579,10.28,10.09,9.77
126,970,228,645,642,596,970,7.08,7.23,8.260000000000002
63,590,599,406,50,999,226,10.8,10.21,10.55
47,570,879,136,296,429,147,12.38,12.59,12.330000000000002
553,120,584,315,573,835,698,9.37,9.24,9.15
185,105,595,584,654,192,381,9.34,9.31,9.060000000000002
99,560,729,64,577,61,633,9.38,9.29,9.350000000000001
210,508,696,544,437,795,321,8.31,8.2,8.450000000000003
476,599,945,464,370,306,254,8.8,8.76,8.690000000000001
813,184,715,798,249,83,588,8.91,8.51,8.530000000000001
307,537,506,896,351,746,459,8.69,8.55,8.480000000000002
294,623,74,120,524,428,168,10.1,9.82,9.950000000000003
775,350,155,955,500,431,40,10.29,9.17,9.540000000000001
985,684,79,782,571,586,808,10.85,9.69,9.559999999999999
896,837,321,348,711,358,608,9.32,8.91,8.88
508,593,816,467,70,860,95,9.25,9.54,9.12
967,276,485,713,680,66,62,9.2,9.19,9.270000000000001
748,718,317,662,591,697,841,9.24,8.29,8.540000000000001
456,291,733,395,908,684,355,9.33,9.19,8.93
23,963,472,363,172,625,119,9.23,8.65,8.860000000000001
505,60,223,786,294,132,756,8.85,8.89,9.020000000000001
253,407,400,938,892,508,82,8.63,8.29,8.290000000000001
170,459,411,562,284,904,140,8.78,8.62,8.530000000000001
838,440,884,563,285,723,425,10.11,8.79,9.049999999999999
367,699,905,389,980,236,154,7.97,7.88,7.970000000000001
84,180,154,237,674,238,12,11.25,11.45,11.39
496,851,603,186,269,288,4,11.15,10.84,10.879999999999999
149,429,547,378,624,579,326,8.79,8.74,8.96
975,128,707,879,527,973,632,9.15,8.64,8.870000000000001
670,692,757,55,467,921,891,9.02,9.07,8.76
798,974,895,696,817,572,401,8.15,7.82,7.9700000000000015
407,408,403,106,493,649,410,10.34,9.43,9.720000000000002
63,195,68,213,451,166,112,9.98,9.85,10.070000000000002
348,615,53,104,0,580,154,17.8,17.57,17.159999999999993
549,103,971,372,628,26,72,11.35,10.04,10.219999999999999
895,212,628,385,152,649,258,8.43,8.13,8.09
978,355,616,372,485,125,118,9.86,9.21,9.16
869,499,477,491,495,319,87,10.77,10.41,10.28
147,104,767,350,758,271,490,10.81,10.43,10.290000000000001
848,708,165,528,23,210,973,8.41,8.38,8.440000000000001
974,540,370,150,706,556,936,8.67,8.81,8.520000000000001
27,776,540,305,658,884,93,8.38,8.32,8.3
712,865,267,530,375,930,171,9.41,8.66,8.670000000000002
364,790,228,545,554,797,514,9.93,9.22,9.360000000000001
337,651,228,627,830,807,776,7.8,8.25,8.100000000000001
873,199,825,245,837,410,757,8.73,8.7,8.540000000000001
822,232,204,530,504,364,748,9.1,9.08,9.140000000000002
29,28,809,286,483,265,198,9.13,9.12,9.14
709,619,979,352,457,827,959,8.95,8.85,8.91
740,357,977,997,373,82,225,8.13,8.1,8.090000000000002
104,232,481,201,345,209,494,11.13,10.17,10.709999999999999
639,921,624,860,1,490,931,10.68,9.43,9.870000000000001
