n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,8.42,6.66,6.738231317002326
189062,103824,125535,11.58,8.16,8.366814951766514
40625,23619,17436,10.27,6.85,6.8199260319643935
5194,105274,144022,12.59,8.85,8.521332171483603
240636,75858,209833,19.79,13.63,13.700077895960248
259529,200582,15426,15.39,10.34,10.434078528794439
58177,136403,140687,10.16,7.14,7.307458066887413
94436,72530,204405,14.82,10.83,10.963430837180836
45262,216759,27835,12.18,7.85,8.119648417821494
68608,56203,247191,11.86,7.77,8.439498592182327
243132,6721,217296,9.25,6.36,7.007380948811218
167952,211459,68224,9.6,7.11,7.071998263174734
209832,71237,50707,10.02,7.02,6.949225875470623
43206,81225,75927,16.29,9.55,9.872597613732994
164357,227363,191861,11.55,8.02,8.384801518398133
251900,224040,222436,12.28,8.3,8.475145163201274
230700,97620,22732,10.81,8.1,8.260753212714764
221456,158820,88448,9.65,7.18,7.551675485008818
176082,101694,132632,9.67,7.11,7.5362617651523465
65240,46606,64834,12.55,7.88,8.603517482866952
124148,73399,23421,11.62,8.63,8.828855076231196
247615,244996,214403,13.59,8.2,8.59984893679431
226881,246993,143560,11.76,7.62,7.903212193730226
220322,78707,1890,14.88,9.88,10.161436718553954
238254,76530,150042,13.04,7.87,7.959054425586582
184787,231294,81726,14.36,10.63,10.619709768167642
222309,200594,133266,12.22,8.66,8.723984883458321
51150,108513,111078,10.52,8.11,8.25480427417627
157001,75550,112995,11.77,7.79,8.078186818402983
118324,42289,61138,12.28,8.23,8.429550017651522
79983,68067,213016,8.39,5.89,6.001207877780734
209031,11334,21253,16.66,9.76,10.413237183312434
12143,121286,164194,11.25,8.34,8.524596458435743
261481,73513,136019,10.2,8.0,7.902149877149876
140147,169868,123532,8.59,6.55,7.024464648877277
183731,89874,38027,11.33,7.6,7.7954043839758125
261430,176627,51268,8.86,7.99,8.451842148054508
17416,108211,239476,14.62,10.49,10.762047483657154
53128,166466,165849,15.01,8.35,8.898251133786847
115645,72431,48156,12.0,8.34,8.157127151510648
93278,114274,195806,10.53,7.19,7.540565831036313
154342,84061,166312,17.18,9.88,10.221304179183448
146415,52091,237060,9.97,8.06,7.718558841951698
84812,26471,220050,10.51,7.73,7.542809653023438
16150,185640,59996,20.6,9.53,10.137318405120178
72739,200582,152620,13.02,9.09,9.321275076856217
161331,225994,62237,18.04,9.1,9.38310305455514
32019,86787,244994,10.65,8.31,9.287047492737148
46540,76264,120329,13.37,9.33,9.587873422873422
6730,11222,93607,16.72,9.01,9.378831699228177
182790,21655,234862,7.74,7.33,7.305792614544016
252831,250278,74890,11.22,6.87,7.632935395231176
192643,177003,251623,8.42,6.81,6.910077654566987
85753,4767,84622,13.75,8.68,8.946534232289679
75758,84325,253232,15.76,10.5,10.843367029556145
40084,203224,170897,11.81,9.75,9.726181794131794
107591,225803,247282,10.28,5.84,6.143855218855219
227935,162663,178269,22.11,13.48,13.341379282881356
214414,20383,76915,8.38,6.24,6.365057911795111
161934,50178,234378,17.18,9.19,8.90888351946631
116429,76544,35766,9.85,8.42,8.609466235657338
65548,100043,156974,16.21,9.77,9.733164763954237
252133,41655,86850,12.78,9.43,9.427820900918725
150232,2463,95243,12.38,9.83,9.650362911642976
11743,119219,44450,11.92,8.69,8.87948103081984
95732,205454,210855,14.4,8.19,8.235999885799615
95085,261406,76109,14.94,8.76,9.306474711257136
149803,25454,115166,8.88,7.65,7.722993791635096
257359,54325,111136,17.44,10.58,10.580191240499426
240262,54504,29784,9.23,6.94,7.075791772977833
15555,16307,14488,13.91,9.7,9.943931021135974
193231,44215,156115,11.96,8.06,8.265946491097973
177426,254441,39227,9.6,7.27,7.209853608078158
158994,10719,143190,8.22,6.33,6.531234367484368
128625,152742,65289,9.09,6.07,6.195502143663063
84261,261524,9325,10.86,7.14,7.368103833747453
32053,218851,138737,10.77,8.02,8.230321614705062
76783,202844,261332,15.58,9.46,9.570883429155685
107301,170816,258908,15.66,9.36,10.371242967611675
52497,125242,52893,10.94,8.96,8.834688865887932
63402,115032,107642,13.16,8.67,8.900664172534848
128958,9665,57425,11.41,8.06,8.591240009523414
110420,116261,65165,17.76,9.55,9.922987272162748
169721,233124,112154,8.18,7.67,7.773050950654393
217854,56549,130699,9.78,7.18,7.371859437503787
49207,8296,9648,14.53,9.56,9.893456979652761
66687,66423,63540,7.3,5.5,5.469578727631422
137803,54543,202457,9.52,7.09,7.558319904015965
60677,109349,227989,13.86,8.84,9.650527434574919
68599,37146,85200,10.45,6.42,6.135678186321208
13441,233576,243278,11.85,8.17,8.381620131179933
82448,148201,30633,14.9,9.22,9.573828945909863
259672,149345,105634,10.0,7.33,7.593133552891553
252380,236179,171171,10.58,7.85,7.815214441486139
171435,228300,207318,14.25,9.12,8.863045995441182
188049,195225,10617,10.59,7.58,8.039896226568931
129574,101573,24355,11.44,9.02,9.345072404997492
112750,55291,243774,12.61,8.27,7.619236272947838
229063,150026,235867,9.61,6.69,7.0552226146869
247500,242372,43373,11.06,8.55,8.348064453000433
