n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,219,38,88,444,163.04,61.24,62.7460532736857
428,71,246,92,564,434,60,846,579,126,970,228,645,642,596,970,63,590,599,131.87,49.06,52.715486190938144
406,50,999,226,47,570,879,136,296,429,147,553,120,584,315,573,835,698,185,132.91,54.36,53.65119866845907
105,595,584,654,192,381,99,560,729,64,577,61,633,210,508,696,544,437,795,149.61,55.87,58.39077062250653
321,476,599,945,464,370,306,254,813,184,715,798,249,83,588,307,537,506,896,139.6,48.07,48.096368027657654
351,746,459,294,623,74,120,524,428,168,775,350,155,955,500,431,40,985,684,161.13,57.71,59.62374345946595
79,782,571,586,808,896,837,321,348,711,358,608,508,593,816,467,70,860,95,112.78,46.91,46.62241380541373
967,276,485,713,680,66,62,748,718,317,662,591,697,841,456,291,733,395,908,132.99,46.87,45.88160599748379
684,355,23,963,472,363,172,625,119,505,60,223,786,294,132,756,253,407,400,170.31,65.16,65.08784157340436
938,892,508,82,170,459,411,562,284,904,140,838,440,884,563,285,723,425,367,131.74,47.83,47.632919484246905
699,905,389,980,236,154,84,180,154,237,674,238,12,496,851,603,186,269,288,166.69,56.52,62.430484413082574
4,149,429,547,378,624,579,326,975,128,707,879,527,973,632,670,692,757,55,134.75,53.65,53.42594208169576
467,921,891,798,974,895,696,817,572,401,407,408,403,106,493,649,410,63,195,128.31,50.58,49.5163038969504
68,213,451,166,112,348,615,53,104,0,580,154,549,103,971,372,628,26,72,168.59,68.58,70.49499940748859
895,212,628,385,152,649,258,978,355,616,372,485,125,118,869,499,477,491,495,140.54,48.58,49.16088783103743
319,87,147,104,767,350,758,271,490,848,708,165,528,23,210,973,974,540,370,163.21,62.46,63.296539517510126
150,706,556,936,27,776,540,305,658,884,93,712,865,267,530,375,930,171,364,127.68,47.94,48.48999764027148
790,228,545,554,797,514,337,651,228,627,830,807,776,873,199,825,245,837,410,122.1,42.2,44.55516132989875
757,822,232,204,530,504,364,748,29,28,809,286,483,265,198,709,619,979,352,147.79,55.05,55.82721506018387
