n0,monte_carlo,monte_carlo_max_hop,two_hop
864,7.14,1.77,1.8673818081125406
394,8.32,1.98,2.1475043228451
776,8.72,2.33,2.1905855457785184
911,9.66,1.72,1.9775346376883622
430,9.2,2.66,2.574972344096181
41,28.97,5.73,5.984558992197974
265,7.87,1.86,2.0779514731342763
988,11.84,1.8,1.9509204473632553
523,11.74,2.65,2.753019793620647
497,12.37,2.46,2.7224238628977986
414,12.7,3.07,3.0887595969981794
940,6.81,1.88,1.9305469746582458
802,5.61,1.83,1.97080982850797
849,6.88,1.98,2.0800147338388633
310,10.7,3.01,2.902866380667585
991,5.34,1.96,1.9808048864444072
488,5.58,2.25,2.104490919879936
366,5.31,2.17,2.057910481636359
597,12.17,2.21,2.1487868683964857
913,6.0,1.88,1.8761691051951899
929,3.92,1.99,1.9513674522202167
223,9.48,2.61,2.5135081953362333
516,6.69,1.88,1.9502228533658792
142,13.61,3.5,3.8327327467272485
288,10.07,3.47,3.6082676842447206
143,7.51,2.53,2.6126740284505026
773,7.06,2.3,2.1169985156087145
97,27.67,5.31,5.458701939353248
633,7.17,2.64,2.5903147202940775
818,4.52,1.76,1.9411636228020386
256,12.21,2.83,3.0675929905139596
931,5.7,1.93,1.9792583134257886
545,4.52,2.14,2.0915591245168823
722,4.67,2.16,2.308853015689677
829,6.17,2.25,1.8497675687626542
616,7.53,2.43,2.3097052031280048
923,5.39,2.49,2.1687571142458095
150,13.18,2.77,3.0158751531756662
317,13.59,3.36,3.3716231640858543
101,20.38,3.99,3.8667165106424446
747,6.0,2.32,2.037104916760896
75,15.8,4.62,4.135179533637692
920,5.98,2.22,2.061689090664482
870,3.68,2.0,1.9960307772673616
700,5.59,2.59,2.423727912499004
338,6.9,2.87,2.9757668241604893
483,3.72,2.19,2.1829123184608483
573,6.66,2.5,2.5721696904306546
103,11.91,3.29,3.2921793639054915
362,11.84,2.23,2.413602776839783
444,4.37,1.99,2.0690594901995696
323,4.52,2.45,2.335754993262935
625,5.29,2.23,2.373355686592567
655,14.51,2.26,2.0768345045581706
934,4.5,2.21,1.9482953542305297
209,19.14,4.89,4.352106354799286
989,9.54,1.98,1.8967137923706943
565,7.01,2.67,2.394978950631864
488,5.64,2.21,2.104490919879936
453,5.63,2.35,2.5443999176534637
886,5.16,1.79,1.9568699359671655
533,10.01,2.59,2.242952926154927
266,14.12,3.22,3.028655116581166
63,15.26,3.88,3.5279465866803306
824,5.56,2.02,2.00774120715743
940,5.03,2.0,1.9305469746582458
561,10.08,2.22,2.540194287826931
937,9.34,1.99,1.9876684000525942
14,61.59,14.73,15.023202103273178
95,14.7,4.53,4.1796689323247
736,6.35,2.03,2.1852017689056726
860,9.01,2.19,2.2559593723330793
408,6.04,2.59,2.264077760880581
727,5.65,1.79,2.024697741379627
844,6.63,2.24,2.1266669182717886
803,5.21,1.93,1.9558046270826472
684,8.86,2.46,2.2500625614995338
640,5.19,2.3,2.144212446088611
1,16.33,4.19,4.323398830052952
626,9.96,3.27,2.9668599186886837
505,11.0,2.17,1.9783720081783176
847,7.3,2.31,2.197570339496012
888,3.86,2.04,2.0239824045924566
341,7.43,2.28,2.5940698820374695
249,8.11,2.77,2.9840526707188757
747,3.87,2.09,2.037104916760896
333,8.91,2.12,2.2767294680441434
720,7.25,2.41,2.2289380330636046
891,9.37,2.07,2.0518388198371036
64,30.19,6.28,6.537614078256001
195,15.35,3.05,3.463895418206596
939,4.38,1.78,1.8213875731060516
581,6.34,2.03,2.1290032419637583
227,13.43,3.47,3.48608573277483
244,15.38,3.37,3.4587861135104827
822,3.72,1.72,1.885583097874519
990,7.41,1.84,1.9207775515385697
145,7.37,3.11,3.080279464446062
822,9.6,1.98,1.885583097874519
556,4.39,1.87,2.1482871958540546
