n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,738,544,162,3289,4500,2370,6557,6268,1666.51,108.39,116.43000000000006
482,1818,4262,4396,2951,2266,6387,1414,6773,869,2144,1756,210,6790,5248,1660.31,205.54,226.8700000000002
6608,2132,6557,2226,1584,1350,2538,2372,5136,7105,5995,7001,6951,3050,710,1661.66,200.39,215.4899999999999
6920,4963,2764,5502,3177,4144,2038,1456,2026,3879,2293,731,6700,7090,4486,1611.97,62.21,65.92000000000009
6885,2459,59,2391,4688,5774,2553,6947,6268,4164,1598,3391,3471,4906,2360,1660.43,184.97,202.56000000000012
3531,3697,1321,1910,2499,2127,6656,6532,354,664,379,3790,5131,2297,4250,1645.04,95.03,97.02000000000008
4379,5308,3860,5741,2808,1188,5519,1602,544,3381,1660,5202,5182,3613,2263,1658.48,89.83,86.92000000000006
1504,2914,3571,6118,4823,2626,5197,4575,1627,2650,827,6876,504,5801,1874,1640.54,66.5,67.98000000000005
2273,6268,4769,5041,7062,1944,1000,2712,1454,2383,3760,210,350,2925,5712,1662.94,221.03,245.52000000000004
676,2340,6020,5531,2679,148,2644,2367,2635,1252,6350,5340,3362,7056,5083,1658.6,83.97,87.52000000000011
5570,6700,636,2403,5060,1568,3638,2392,1117,2048,3126,4905,1301,2714,4694,1669.06,141.32,145.22999999999976
76,2976,366,3725,1389,2991,6420,6589,2971,2378,4681,795,3598,1697,3473,1660.69,139.02,146.76000000000016
1703,930,486,509,452,6038,1381,4878,5544,1225,4968,334,4474,4019,4773,1658.91,120.04,138.43000000000004
2040,2633,291,1001,6839,4335,2399,6338,3353,5338,1640,3913,1652,1981,3594,1670.15,115.8,114.16000000000011
3363,4029,302,1794,3450,3633,2036,5303,3504,6807,1767,4084,1537,259,301,1652.92,77.06,80.91000000000017
2083,2075,1985,4306,1704,6326,1896,3417,2143,1160,2662,420,2576,4631,957,1658.2,145.54,151.76
4667,3301,5349,5357,6478,5876,6100,331,4049,3174,761,3523,1727,4688,1355,1656.81,221.0,245.7699999999998
2757,2426,5381,3860,6549,5263,2580,6675,3440,4325,1763,5363,6565,5619,6562,1561.05,54.07,55.98999999999998
2197,2773,3212,4066,609,7033,2294,5143,5475,1566,364,3234,5075,1045,6281,1654.15,90.53,88.45000000000003
2207,5465,7014,495,1370,5634,5203,3805,4662,3868,6115,3307,3198,1790,6537,1662.52,90.91,94.98000000000005
26,1730,1284,107,4997,2108,949,3242,6634,6305,6414,3121,1821,4510,437,1661.31,128.65,135.36000000000013
1652,1326,5500,4983,2708,6704,4606,6337,6425,3862,4312,3601,216,647,280,1655.87,127.24,134.53000000000011
5696,4870,925,4004,4594,7083,2104,4981,6341,1136,338,2970,652,6288,4284,1664.24,74.88,74.50999999999996
86,2432,6862,2841,6779,612,697,4451,3717,3122,1682,6450,2549,3183,1914,1651.83,144.69,160.22000000000037
6215,3986,7008,3277,779,632,937,5086,6540,2997,4198,3554,3406,7027,5826,1149.54,32.58,30.92000000000002
6361,3639,548,5149,1604,5217,2476,6852,3921,3460,968,6540,4573,1371,3044,1655.35,143.61,160.72999999999993
1333,1444,5789,1223,2675,4048,7043,2773,2118,4438,39,5820,1382,45,5309,1658.37,84.69,80.98999999999995
2554,990,4464,907,3985,6440,5862,4923,3966,4311,620,4265,2010,3368,6943,1664.32,146.49,146.9599999999999
2403,2922,1877,6280,1477,7077,5133,13,5543,433,4993,2566,4457,3825,6409,1668.36,164.09,174.31000000000012
4655,2503,7106,4150,6445,3610,5021,5058,3621,3209,1152,2061,6316,4891,2966,1660.54,104.64,103.08000000000013
5423,2785,1091,3550,676,4961,1179,5532,6627,5096,1455,2337,3047,1617,4718,1642.53,98.39,101.02000000000021
6503,2870,5529,5085,765,631,3297,5289,1471,2700,5359,3046,2676,1430,2462,1655.6,71.43,70.96000000000005
189,4946,164,4292,6181,6797,726,6562,2941,6612,6659,806,1298,1494,4785,1586.34,59.38,65.03999999999999
4057,5414,4701,629,6227,957,1409,5337,3925,5532,6104,1820,5061,6444,6809,1661.71,98.63,103.93000000000005
5408,2481,6985,5634,3326,4907,1945,4012,5763,1811,2536,3011,1887,6108,2675,1662.16,70.68,72.13999999999999
4400,5134,4339,3701,6576,3278,4147,3282,6696,2565,2324,3590,3371,4817,107,1638.22,88.27,89.94000000000015
2058,1506,4425,3756,5679,4596,5036,6766,2984,3311,3183,5105,228,1278,4188,1656.8,73.01,78.96000000000015
554,3753,5165,2845,4946,6522,2557,748,6189,2112,3960,1819,5242,3906,4944,1638.15,74.4,73.9000000000001
6372,543,1218,1952,565,2451,1086,384,1337,3259,6475,4766,5576,5084,4482,1657.75,159.3,166.37000000000006
5841,4411,2149,151,4295,2010,1290,6154,792,1683,260,2592,671,997,2216,1660.94,110.14,114.61000000000003
501,5270,2367,4994,5173,5750,1411,5991,1222,5367,3399,1064,5809,5893,666,1660.37,162.72,176.1599999999998
4587,2984,5683,21,5928,4524,1276,4116,3374,1263,1761,6916,2442,3966,4158,1642.82,54.17,53.579999999999984
555,3079,1376,1338,2097,4217,3205,4401,5588,2481,7058,3281,2690,1394,3168,1670.97,81.93,86.11000000000007
507,3465,229,2282,5539,155,2490,6467,1249,703,1283,949,6951,4991,6745,1658.7,156.28,160.78999999999985
125,1900,1894,4534,70,3905,5886,4360,1516,6762,3705,5994,5787,5599,5712,1561.19,52.85,51.32000000000004
3108,2754,6942,1413,6830,4344,4810,1539,877,3890,5072,2922,2499,5298,6814,1663.75,172.91,197.14999999999955
3386,4916,6046,304,6723,5176,1736,2094,4742,7028,6572,5422,4841,2518,6425,1656.54,71.92,73.99000000000007
3911,5120,6830,2778,6613,6833,682,1933,2588,848,5393,5723,313,4953,2640,1659.44,111.03,115.88000000000005
4317,3900,2892,667,1451,5845,353,4080,4252,4469,6776,4897,5824,2046,319,1661.65,91.0,85.41999999999994
1645,5537,584,2755,6402,4929,1129,5707,2527,956,4157,6772,6757,4172,6872,1645.16,81.16,83.9
7,585,6912,1852,5106,2246,5097,149,6004,280,86,3916,5715,1186,1746,1660.71,168.59,175.03000000000023
2947,2041,6049,6130,2825,6683,2442,7027,3182,5178,4954,3298,278,1416,3377,1363.21,29.25,31.34
4044,523,6177,4183,7067,4169,2447,4586,5658,2317,6462,1700,5771,5762,3583,1643.55,61.64,64.68000000000013
2636,1432,1758,147,3920,3581,2260,2714,6191,3335,5140,6896,3355,2631,6146,1382.18,37.68,37.05000000000005
5079,1721,2097,2290,4187,709,246,3301,2159,4988,2352,5535,5255,1084,5021,1661.42,172.71,186.2799999999997
6211,2562,710,6408,1359,5080,754,5742,1733,2077,5478,1770,5260,4089,6261,1667.08,104.43,106.63999999999999
934,5287,2789,65,3732,4670,1668,1363,766,2000,4252,6907,780,933,6533,1660.72,256.59,300.5099999999999
2589,2429,4646,4767,5411,1235,6113,620,5420,6936,1468,5884,6118,222,6192,1656.63,56.01,58.88
6280,6563,1483,5542,1688,2153,285,4863,2657,5172,2688,6028,6308,4970,6912,1660.54,102.17,109.67000000000007
2984,1330,1407,6188,1761,405,437,1315,5604,470,5514,2145,5769,5472,5491,1652.98,85.0,88.20000000000003
6906,4045,853,6937,1634,6535,1128,3213,3922,4926,4474,4062,4428,2651,2967,1630.85,61.47,64.94000000000001
3522,6092,3324,6868,296,6213,310,1484,1252,2934,1796,2430,1951,2979,4700,1666.01,191.67,214.93000000000026
7088,1593,5117,5549,2818,3143,2979,4387,5800,916,1839,1561,2852,1515,4378,1658.34,223.96,253.84000000000003
1741,173,220,964,1565,2431,6761,5652,5990,2634,4432,4074,338,2508,6556,1663.43,311.32,358.8699999999998
5891,6571,3218,1341,1143,3077,5057,3799,2872,2915,47,3656,5717,1116,3665,1644.34,76.74,82.84000000000002
243,6089,6420,5998,5867,3427,1732,941,2707,2420,4895,4573,445,642,3945,1658.6,63.58,67.39000000000003
1321,5533,4317,500,1483,6840,5038,1974,4915,2725,4908,160,5936,5414,187,1663.38,182.21,200.3600000000001
3135,3579,1895,6556,4794,1132,5092,349,1097,1498,4957,2339,1912,3564,6061,1662.42,139.69,144.45
2575,4431,5197,3046,1393,5979,2830,5535,6854,4459,5401,4689,2825,2113,4889,1559.6,41.34,40.64
2744,4404,263,4457,1246,2996,4674,7067,6990,1613,4049,3859,6788,978,605,1657.65,111.98,117.6700000000001
5141,4879,1606,1302,1173,4514,5825,1145,4889,6865,421,4412,6717,2836,659,1659.62,101.06,107.67000000000012
5809,385,6430,6853,4952,1222,4454,1441,2155,5119,469,2418,3894,7093,2300,1658.61,148.63,160.93
1713,5264,3870,6228,2314,4338,5660,6173,511,1150,2358,3415,368,21,2839,1649.31,201.02,214.0
4336,4943,6992,6920,2951,590,1640,3550,5547,655,6559,3477,6462,265,2322,1660.54,109.57,116.56
1628,6928,5550,1605,6704,1408,1654,5859,6113,661,763,86,29,2387,4258,1672.42,89.31,92.33000000000008
4240,4301,3473,530,757,4286,5247,2773,5470,1380,5163,1638,4183,5671,4499,1659.38,64.58,64.24999999999997
506,5650,509,528,1140,3573,1109,852,6242,4236,2656,4207,2780,5447,2269,1654.07,69.76,74.59000000000006
1089,4810,4795,968,4751,5252,5105,576,4929,42,1286,353,6288,2230,4466,1662.68,195.14,212.57999999999996
5273,3480,6343,2492,4856,2943,6216,1250,4298,2969,4394,3743,2028,5118,3706,1661.4,77.71,81.4800000000001
1397,3952,5336,4752,4458,212,4756,4570,4670,1588,2142,4809,5601,4699,5944,1103.38,28.54,28.310000000000002
4901,5711,3700,2725,1326,2490,1314,2590,2458,6964,2589,5781,1712,4369,3964,1656.77,83.35,82.34000000000002
5056,2392,2204,3018,7048,5436,1358,2582,796,7072,1908,6533,2691,5221,6835,1660.1,162.59,173.23999999999975
1590,1445,3614,785,2540,269,4268,46,380,7103,21,5366,5600,4553,1462,1649.12,151.71,165.1799999999999
1825,2011,3054,5281,3223,3165,1980,5181,3616,5997,3541,2380,4159,729,2815,1665.31,124.12,130.43000000000015
6477,357,787,1513,453,3329,38,3214,1342,3556,5601,6039,362,4568,1823,1661.92,179.28,183.88000000000014
3063,2811,4164,2862,5588,1086,4,2837,2978,791,6220,3101,4692,1756,4013,1657.07,105.45,117.20999999999998
2882,4699,3545,4528,5987,747,3214,1291,708,3677,3175,4300,1726,6154,223,1658.98,181.87,202.41000000000008
754,2342,822,1033,1040,3740,3586,6043,2862,6209,3334,2602,3287,5484,2531,1426.86,43.82,47.380000000000095
6426,3243,5966,843,6538,2791,3076,4171,6805,629,5822,3994,3564,5877,3015,1546.36,52.32,56.01000000000004
1862,4717,7006,5093,1339,3504,2331,1013,2746,4378,291,4260,6362,5156,6665,1664.5,161.7,189.39000000000007
5511,5603,1950,5031,1511,6351,3921,1895,4243,2905,3456,3601,3423,4355,6917,1557.84,63.78,58.08
5457,1015,4051,7091,96,6875,5727,3530,6255,2929,3846,6076,6138,2297,1614,1608.15,59.83,62.63000000000007
1155,2728,2948,1251,2171,4433,5873,4621,5412,3966,6334,4913,6484,1112,4015,1663.39,79.92,82.11000000000006
3154,6075,3909,2849,5093,4164,6712,6190,6444,260,6081,6531,5479,3562,2083,1661.75,91.83,97.22000000000011
4849,5091,5687,1531,5300,4390,1442,6929,144,3764,5622,4686,2497,1084,368,1664.05,222.34,238.02000000000018
16,6706,1905,6318,2784,1268,2583,6693,2687,6868,3680,4705,1888,2243,6506,1598.01,61.7,60.65999999999994
462,5472,519,292,3612,910,5910,6033,5228,1988,1841,3875,6538,4386,517,1658.83,256.68,280.42999999999927
4459,5030,1336,1425,1607,44,6993,1585,4205,6519,1560,1800,115,4105,3953,1658.1,170.71,176.04000000000008
2678,2859,2172,4701,3324,4729,1079,5798,6177,2771,5407,5201,5728,971,5051,1668.82,242.62,273.8799999999999
2058,2162,787,471,7062,2766,5820,463,6386,3151,564,1694,5832,2032,414,1657.26,209.11,219.35000000000002
