n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,24.46,12.29,12.46396741380137
47931,7602,66510,28140,4914,11265,56838,76.73,24.66,24.45176918241477
54810,9156,31544,11889,72226,55642,7747,297.09,105.86,102.3735051986207
74115,16226,29260,8108,75642,51993,6499,11.66,8.03,8.404314331786951
28977,6105,72963,17455,37959,54937,18907,20.99,13.91,14.41661122268161
70868,15439,74830,40433,73434,23688,13507,18.46,13.91,12.692946425468437
74868,24624,48810,12770,71793,8229,73972,18.3,13.11,12.528022155746992
7812,26995,65066,69693,56045,41175,61027,15.36,10.08,10.154993667943598
59399,47393,39291,32561,23562,31994,10728,29.48,12.34,12.119577924040184
75290,39354,68838,64895,45020,58829,37740,10.35,10.32,10.127357878382828
9594,15475,67100,54804,21621,44833,19920,13.21,10.45,10.626568365680761
64089,55272,5138,10173,73148,75107,41123,53.11,16.07,16.196768245764336
44580,45898,65100,59795,9012,12267,35381,12.56,11.87,11.802567033103337
62141,8519,7952,40580,75752,58411,37302,18.19,8.79,8.643544140659337
50566,45482,2957,60515,46591,22026,15347,64.41,12.88,12.033015646253325
64709,7727,28600,37674,16952,32455,52153,8.33,7.91,8.002782223814553
51242,65078,10561,21805,58875,52644,72016,9.03,8.75,8.713981704475097
36416,17947,56429,72118,36493,54433,47024,9.55,7.84,8.0166503305752
49865,30245,19781,10876,23097,19830,30403,28.91,13.34,12.77496698700421
30583,1581,63565,23900,34438,36953,536,109.72,30.96,31.807105115410423
19094,54912,70069,48398,74231,41761,16448,14.05,10.62,11.106314547717488
67566,7076,59853,73304,51429,52175,52294,25.04,15.82,16.007928814138463
51658,13570,63114,52486,8158,24983,8827,28.22,12.54,12.136528086177483
27363,57753,21273,14408,44571,6891,13419,39.97,19.0,19.43103022819826
30,74289,19826,70335,13299,47659,3342,294.62,34.14,34.96020782790546
9216,27256,49313,19470,33063,45533,47731,33.49,22.06,20.742488912243438
62147,16101,15119,63972,61078,62966,63417,11.1,11.53,9.013971348831753
40875,11257,18889,13393,44909,34702,62733,27.88,14.12,13.321435865680764
21160,67676,3027,26897,69239,47415,19215,34.72,17.73,17.943503715897258
71194,3544,69220,39071,11928,34224,67947,10.26,9.35,9.390629853279329
48064,21894,46621,29201,69807,70984,65889,29.31,18.93,18.97252981949686
43209,29234,25578,31377,52518,29719,26203,10.56,10.17,10.429470866650547
67847,64589,46604,3798,3661,36623,61897,56.6,18.26,20.368584118188394
33970,25381,45125,58619,45812,47793,10556,15.64,8.5,8.762836753095877
28896,13389,29733,61614,25782,44267,26787,9.85,8.36,7.985907550226409
63262,250,62845,45089,11112,15716,50926,35.03,16.36,16.34444476736128
26125,62656,23399,56875,43583,11370,51883,44.95,14.6,13.733502928049765
60707,52610,11130,20821,22282,16651,3610,14.57,11.02,10.901717903344135
19811,60994,19159,62174,45928,20435,71913,11.12,8.63,8.517390966713288
71864,17168,2804,1866,13470,69020,18251,29.24,14.43,15.384020766007225
56860,25533,27661,3669,33008,27889,38399,39.17,19.76,19.454815043698037
65688,31527,42728,33995,71349,54920,17180,15.4,10.86,10.43225213606988
7982,46371,60052,67732,55132,65752,17139,13.01,11.81,11.548716522279713
