n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,777.52,39.31,39.25
93,86,369,855,173,780.0,64.17,66.25
753,828,685,874,315,780.83,36.25,36.5
257,620,217,621,36,778.11,73.62,76.75
595,697,162,441,653,777.44,34.23,36.0
402,822,740,880,521,776.02,21.0,22.5
972,380,557,958,455,779.63,40.78,40.25
514,274,922,36,891,781.39,78.0,85.25
28,372,476,954,326,777.73,85.84,105.5
929,389,433,913,905,778.03,33.34,34.25
538,168,573,181,241,779.59,70.19,92.0
236,24,180,332,177,777.72,103.36,106.75
139,522,522,368,526,780.21,30.37,44.75
690,573,186,915,456,778.14,31.9,33.25
815,424,752,537,928,769.53,38.33,39.0
930,781,372,808,607,779.75,37.84,44.75
362,370,879,984,456,778.95,34.37,35.75
165,977,772,409,732,780.84,35.77,36.25
756,472,670,543,255,779.28,50.79,57.5
501,285,947,510,512,778.9,43.93,43.5
527,851,815,362,677,776.82,33.55,35.25
904,465,921,924,472,775.43,20.55,21.75
359,581,743,942,570,778.98,59.76,59.75
741,467,498,674,227,778.26,39.01,36.0
963,332,834,716,855,780.91,33.58,35.5
170,897,929,631,274,779.4,43.82,44.75
791,933,491,316,310,780.51,27.68,27.5
980,818,723,851,516,779.62,29.99,28.5
575,530,519,667,630,771.14,59.18,61.25
602,416,319,748,212,776.33,78.97,83.5
500,524,375,956,700,777.37,69.52,65.75
638,903,77,803,840,780.01,59.12,60.5
349,743,8,929,834,777.01,68.65,70.5
195,762,108,60,588,779.34,44.23,48.0
668,50,279,605,232,776.69,60.87,64.25
698,896,937,108,772,777.37,46.33,48.25
534,139,874,272,250,781.44,28.97,28.75
844,215,966,901,61,780.89,63.73,62.75
433,919,734,777,32,779.54,52.22,57.0
58,371,368,176,255,778.09,69.27,74.75
688,24,84,117,977,776.28,98.92,108.75
69,25,41,746,940,779.52,102.8,111.75
21,382,261,130,832,777.14,53.88,54.5
958,160,752,188,535,780.45,38.24,39.0
708,1,394,603,44,779.89,88.79,110.5
813,253,155,994,37,778.68,51.67,59.25
4,352,960,630,642,778.29,130.97,143.25
760,765,115,292,345,778.49,40.84,42.75
500,31,315,459,564,779.75,51.53,50.25
784,619,757,46,923,783.01,48.3,50.25
270,773,411,883,636,780.0,42.57,44.25
722,157,484,981,230,778.48,63.79,64.5
95,676,703,323,858,778.61,63.49,71.75
104,24,458,807,895,779.27,83.03,90.0
970,130,530,598,799,780.07,56.55,59.25
402,498,527,335,147,777.26,43.91,44.75
895,982,349,265,268,781.45,49.18,51.5
620,993,429,668,18,779.78,89.61,97.75
716,571,982,143,686,779.94,37.01,37.75
58,259,34,134,165,781.15,101.18,118.75
174,98,464,650,237,778.39,63.73,68.75
520,938,725,956,32,780.34,71.54,82.0
252,238,731,455,75,778.35,49.24,51.75
256,82,605,233,639,779.38,51.91,63.5
810,819,638,726,368,776.82,40.57,47.5
262,700,433,285,538,779.79,64.27,66.75
768,4,154,36,393,780.69,149.66,160.25
418,164,113,524,741,778.21,76.02,73.25
89,246,104,102,20,781.38,105.18,142.5
186,768,237,107,222,780.35,49.72,50.5
25,533,685,475,464,780.44,46.64,49.5
317,548,657,389,217,778.38,59.28,65.5
701,928,778,986,215,779.77,51.37,51.75
746,825,444,435,523,779.48,41.57,40.5
21,595,605,52,902,777.85,59.69,64.25
428,951,537,595,185,778.68,47.92,46.5
942,96,679,821,491,778.94,57.04,53.0
374,19,531,983,943,778.43,61.27,64.5
121,625,375,296,706,779.42,33.29,36.0
954,381,315,19,895,777.98,80.47,88.0
701,422,103,107,313,780.74,68.08,68.75
203,860,793,688,845,777.86,72.92,78.25
16,831,462,61,420,779.94,66.9,77.0
652,497,474,213,910,781.37,30.26,30.5
602,628,75,5,291,783.32,98.59,100.75
24,381,313,957,740,778.68,98.4,105.25
78,224,773,502,196,779.51,42.19,43.0
118,585,382,401,733,778.41,33.14,37.25
474,143,771,353,404,777.93,65.57,66.75
908,124,260,124,125,777.26,77.35,93.5
82,631,870,342,656,779.99,45.06,43.75
400,982,217,709,107,780.11,41.86,42.75
25,633,674,481,795,777.64,51.36,52.25
44,740,722,509,297,775.99,78.68,84.0
366,982,468,144,817,778.03,49.43,51.25
383,275,495,538,886,777.39,64.03,75.75
489,736,977,745,823,782.09,59.83,64.25
429,954,503,856,696,779.73,52.83,51.0
303,404,237,160,500,775.96,64.76,64.75
610,265,561,437,712,778.83,40.39,41.0
