n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,4.54,3.49,3.5900000000000007
367,814,707,3.16,3.32,3.33
965,861,757,3.32,3.27,3.3500000000000005
667,944,542,4.1,4.03,4.18
29,860,476,3.71,4.3,4.0
794,965,255,3.83,3.53,3.7200000000000006
664,53,922,3.59,3.3,3.5300000000000002
160,115,380,5.29,5.18,4.750000000000001
480,889,252,3.93,3.51,3.93
389,556,104,4.65,4.82,4.58
587,255,13,4.84,4.77,4.529999999999999
748,221,417,3.68,3.56,3.630000000000001
286,186,938,3.5,3.36,3.45
888,784,398,4.06,3.96,4.000000000000001
163,780,816,4.32,4.0,4.289999999999999
73,142,632,5.09,5.39,4.899999999999999
632,455,129,4.33,4.56,4.6000000000000005
135,1,995,4.8,5.28,5.069999999999999
892,5,214,10.48,9.63,9.369999999999997
792,220,983,4.6,4.04,4.529999999999999
169,893,170,3.79,3.75,3.5600000000000005
296,321,984,3.57,3.56,3.4800000000000004
203,552,897,3.55,3.35,3.3600000000000003
694,640,209,3.84,4.41,4.0200000000000005
186,963,991,3.6,3.39,3.460000000000001
707,201,989,3.57,3.45,3.6100000000000003
988,915,392,3.38,3.44,3.3900000000000006
305,22,369,5.93,5.41,5.390000000000001
424,169,958,3.46,3.39,3.460000000000001
149,270,66,4.1,4.51,4.35
339,308,837,3.74,3.73,3.710000000000001
617,600,3,4.03,3.95,3.750000000000001
610,694,724,3.73,3.59,3.6800000000000006
346,67,317,4.93,4.54,4.600000000000001
363,838,313,3.71,3.69,3.650000000000001
492,713,323,3.49,3.57,3.4000000000000004
189,492,483,3.96,3.98,3.920000000000001
721,180,58,3.77,3.58,3.630000000000001
262,998,961,3.88,3.75,3.790000000000001
23,972,767,4.29,3.65,4.109999999999999
366,865,413,4.26,4.51,4.419999999999999
18,562,806,4.46,4.76,4.47
428,374,385,3.81,3.73,3.6600000000000006
592,861,9,4.64,4.22,4.180000000000001
463,47,724,6.04,6.65,5.93
185,638,978,3.84,3.58,3.5300000000000002
977,201,121,3.94,3.69,3.790000000000001
773,251,951,3.7,3.41,3.4000000000000004
839,964,473,3.6,3.54,3.5000000000000004
352,524,363,4.08,3.67,3.710000000000001
914,537,256,3.7,3.6,3.58
794,473,110,3.72,3.67,3.540000000000001
603,766,799,3.45,3.51,3.3900000000000006
816,376,880,4.43,4.36,4.089999999999999
302,37,443,4.78,4.5,4.380000000000001
968,93,213,4.11,3.91,3.990000000000001
348,525,625,3.57,3.72,3.6500000000000004
371,940,151,4.11,3.72,3.8400000000000007
348,282,946,4.14,3.93,3.880000000000001
719,558,94,3.84,3.46,3.6100000000000003
319,702,324,3.99,3.99,3.9400000000000004
313,181,817,4.3,3.7,3.7600000000000007
80,641,152,4.44,4.44,4.310000000000001
738,705,316,4.11,3.89,4.219999999999999
495,165,737,5.16,4.54,4.609999999999999
49,82,615,4.12,3.77,3.7700000000000005
546,945,415,4.66,4.38,4.359999999999999
32,243,758,5.14,4.96,5.000000000000002
608,352,846,3.65,3.91,3.6400000000000006
256,466,666,3.42,3.4,3.4300000000000006
431,149,57,5.09,5.17,4.959999999999999
938,653,33,4.78,5.08,4.6899999999999995
820,505,342,3.77,3.73,3.6400000000000006
858,212,133,3.56,3.77,3.7300000000000004
749,577,972,4.35,5.07,4.499999999999999
135,645,918,3.54,3.39,3.37
806,423,109,4.24,4.26,4.409999999999999
172,444,381,3.94,3.82,3.870000000000001
152,60,865,3.51,3.58,3.6600000000000006
430,301,144,4.74,4.78,4.639999999999999
464,944,635,3.3,3.39,3.37
872,173,999,3.83,3.71,3.7600000000000007
534,464,983,3.97,3.82,3.7800000000000002
499,705,747,4.48,4.02,4.22
325,490,280,3.75,3.48,3.5200000000000005
298,481,413,3.94,3.4,3.41
923,150,115,4.28,4.23,4.450000000000001
386,841,544,3.64,3.64,3.5300000000000002
982,183,642,3.77,3.34,3.4100000000000006
959,511,888,3.85,3.45,3.6100000000000003
346,184,91,4.23,3.77,3.8200000000000003
503,278,527,3.96,3.55,3.5900000000000007
800,561,888,3.42,3.52,3.4700000000000006
514,369,64,3.9,3.77,3.7000000000000006
804,814,793,3.36,3.41,3.38
364,711,601,4.76,5.04,4.59
679,35,777,4.21,4.73,4.6000000000000005
313,372,572,3.69,3.74,3.880000000000001
721,684,287,3.53,3.73,3.6300000000000003
855,497,271,4.51,4.05,3.9000000000000012
