n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,214,410,657,31,141.1,47.97,50.59306044299373
470,499,464,399,506,586,196,918,850,412,91,496,239,777,20,717,273,144.35,52.77,52.64175419781332
532,417,485,923,933,388,743,116,678,264,99,833,64,395,635,849,386,132.21,47.79,48.85920597154018
110,676,59,346,240,707,88,509,925,665,529,923,212,595,827,145,621,119.31,44.99,47.18208794201427
65,552,968,38,500,718,198,151,968,880,592,467,746,598,902,455,292,123.58,44.14,46.79677378298674
570,365,875,899,436,138,162,782,615,99,544,706,321,718,365,972,659,111.62,40.17,42.444857471869874
863,506,515,638,202,316,153,364,541,291,522,672,73,827,924,877,519,119.87,45.76,45.18156842408214
934,718,558,225,352,249,929,12,302,351,225,273,34,433,260,385,305,132.82,58.86,60.05670936670121
854,722,912,426,179,673,405,119,170,954,679,872,998,26,206,996,784,126.14,46.19,47.8787047166299
164,307,119,13,815,782,389,350,856,174,582,446,926,237,142,419,577,160.59,60.99,61.92857989632327
456,416,427,82,602,71,295,734,97,34,87,679,109,782,533,539,368,155.47,54.17,54.76227214830551
157,827,958,517,499,725,152,618,64,194,17,934,143,348,395,674,587,145.36,55.08,55.448995128288736
123,761,306,359,333,988,374,3,661,855,510,215,62,896,632,33,904,139.67,49.28,50.92931590868574
988,889,777,827,836,593,176,182,345,993,441,452,123,85,205,619,229,122.43,44.48,43.56831751425305
509,830,484,809,158,390,124,111,594,738,463,663,129,736,450,526,742,113.58,44.03,45.33242467001485
92,732,950,482,577,403,836,369,466,230,52,202,50,456,114,110,216,135.98,54.44,55.169885234005015
742,4,725,615,626,928,23,670,372,849,442,540,95,991,766,773,614,138.27,46.81,47.528619338946584
514,838,722,582,205,513,234,331,538,393,761,532,662,200,6,296,627,131.56,47.26,47.85895216517911
303,930,81,761,328,949,928,412,229,647,303,81,560,429,762,378,826,108.72,39.61,47.07207158605405
964,758,870,328,528,309,640,851,980,365,802,916,302,667,866,111,200,117.03,41.15,40.271958567484184
496,378,387,981,599,867,940,319,210,297,406,627,392,862,941,700,536,107.85,37.29,37.779396416638434
958,707,745,364,840,692,619,599,370,689,437,200,501,842,541,519,858,105.05,39.89,39.9581359936245
83,275,167,70,510,750,887,277,429,798,119,639,849,844,280,298,280,134.0,50.93,54.82665157402077
823,845,516,275,283,909,647,421,250,370,251,988,253,809,516,765,468,94.59,37.95,40.06382563099714
255,239,832,830,610,537,849,200,376,508,799,108,812,114,397,86,670,117.3,45.25,45.34305732439672
174,798,580,437,942,46,805,931,140,22,624,195,701,270,89,97,473,152.37,53.88,55.93710577841595
470,889,685,927,289,947,579,94,129,621,366,885,668,67,327,809,39,131.5,49.41,49.58513567654407
855,941,85,879,140,669,823,375,848,76,834,236,742,37,614,809,326,127.98,49.66,49.31692304503136
227,303,761,366,990,334,67,532,921,116,938,738,624,356,444,163,160,117.8,46.17,47.26197214053401
261,914,398,152,441,745,800,66,102,547,227,84,300,947,180,345,767,118.49,48.93,49.0115665475928
203,111,968,52,58,569,805,753,181,844,174,572,654,334,302,903,248,135.57,48.73,49.5832800776123
753,512,490,113,576,735,958,84,140,953,767,135,230,334,223,417,178,118.13,46.38,45.8353064072367
173,138,780,450,62,711,908,459,599,683,628,294,424,833,958,447,592,106.02,41.4,42.619260120518355
703,918,754,944,380,708,577,727,501,889,375,752,864,798,540,191,316,97.82,38.83,40.187025952436024
272,696,968,487,853,130,859,857,283,511,650,994,518,546,807,959,524,108.85,39.82,39.49300474615147
296,826,222,582,539,400,785,138,844,500,662,487,127,298,403,32,35,142.77,51.48,52.77183604095576
889,380,518,967,303,355,384,715,28,636,146,850,704,14,81,847,189,158.9,58.79,59.957900051443936
459,593,970,130,786,987,861,435,577,645,592,988,898,110,381,514,40,116.09,44.07,42.77178624470457
615,732,671,377,366,108,969,327,665,104,488,863,173,661,241,488,373,119.91,43.46,45.33710658575359
590,354,955,380,771,827,439,383,760,643,686,39,752,144,951,726,678,109.5,44.41,43.80314914878507
911,666,320,62,33,982,238,522,369,495,375,487,574,177,308,142,662,133.62,49.11,51.482409985815096
272,804,23,802,451,759,294,598,700,267,465,861,303,296,412,880,509,120.66,45.53,45.63259501370495
457,672,644,91,511,919,669,449,349,139,592,994,754,110,370,734,614,120.69,46.04,45.09981052560516
682,467,370,481,586,392,208,559,535,726,604,177,800,149,516,842,35,120.64,43.71,45.12130659663992
90,561,812,681,777,318,222,150,651,410,259,970,902,818,202,979,118,120.5,47.95,48.293826918734844
14,37,453,735,848,216,324,321,28,5,753,17,755,131,589,309,655,186.67,79.64,78.97176116982808
318,11,45,832,218,336,324,875,95,424,240,933,867,0,890,697,98,169.62,65.36,66.37640907568382
528,523,207,493,938,774,734,838,431,927,114,435,518,151,76,149,673,114.95,42.17,40.77384596562994
726,797,974,805,680,722,354,958,611,446,672,51,259,419,710,679,203,104.4,41.38,42.05587690123358
28,291,65,788,499,322,712,165,230,56,406,847,709,316,269,315,534,133.34,50.25,50.16669944508758
283,617,22,415,813,213,720,709,711,717,216,193,114,826,790,670,887,126.17,45.93,48.060560351507156
958,798,506,159,732,844,322,244,669,928,84,445,354,914,518,844,906,113.05,39.27,41.51826638725376
562,700,510,930,474,890,627,994,373,632,140,631,169,480,99,226,531,110.55,40.63,40.62907932550621
815,344,625,968,165,568,245,964,226,435,740,692,611,941,205,345,704,110.94,42.95,41.93299391280229
131,576,792,272,73,455,331,585,144,676,242,737,608,407,860,21,943,144.56,57.79,58.38964591028105
322,408,364,787,317,121,120,395,694,877,947,680,878,457,421,612,10,140.93,50.39,50.74298923435761
499,346,561,733,905,880,999,935,205,16,773,15,967,721,621,704,512,160.06,61.45,62.93583334476138
326,381,722,495,897,594,105,626,179,116,55,455,282,83,560,28,203,153.58,58.77,59.672540218137655
254,646,943,76,61,343,352,393,725,320,946,498,619,162,987,502,754,118.2,43.06,43.76631110186191
814,281,643,964,993,913,972,60,488,857,479,598,780,252,900,824,553,105.02,43.22,43.4628569538391
683,802,707,59,526,784,520,665,410,962,459,535,485,897,822,684,163,106.39,42.98,43.0363602737816
120,587,945,629,522,826,713,175,937,337,753,300,580,559,974,408,639,102.43,41.89,41.208873608160935
118,457,567,187,305,163,766,811,906,918,365,361,541,57,694,409,621,123.64,45.08,46.24493311425133
978,281,72,933,252,565,853,731,979,704,483,448,291,718,965,194,488,111.06,38.86,41.09970574572881
561,67,667,64,644,869,299,69,185,404,103,560,126,186,188,735,497,134.89,55.17,55.105611761194154
330,582,243,722,197,448,255,786,388,30,532,356,312,122,539,528,502,127.1,47.66,48.41615652894268
586,40,597,96,454,745,376,260,336,929,108,107,197,892,498,434,581,129.89,45.57,46.59826079178435
460,102,707,865,133,28,360,129,399,458,919,340,686,532,933,706,434,132.06,47.72,47.62515249205929
608,113,803,389,481,976,692,649,427,853,129,795,75,736,186,241,454,122.92,44.39,44.64679348731058
205,282,621,574,858,683,856,941,934,153,216,980,534,1,834,910,341,107.74,40.4,40.61547412821345
942,373,88,817,168,517,327,575,849,877,426,964,741,307,139,224,385,128.35,43.92,45.041926250353455
938,13,606,109,923,157,226,66,869,786,163,659,150,506,295,895,949,146.84,59.97,60.07081253122023
556,396,90,450,727,295,980,76,393,452,943,508,446,342,495,748,239,118.65,47.66,47.75569771024562
317,923,45,931,941,592,694,104,21,573,932,635,370,665,720,435,12,174.25,68.32,69.56301222220365
742,264,970,719,379,42,666,643,180,638,66,558,498,960,979,53,515,129.45,53.03,52.45384471791
17,53,739,910,102,326,140,255,836,370,864,904,363,820,515,678,551,132.88,52.59,53.57215631188038
367,858,84,247,999,891,891,656,939,193,521,244,287,100,642,942,429,118.82,42.75,46.23989156648119
30,196,23,115,781,417,323,151,512,274,231,59,956,335,906,364,524,149.07,59.11,60.123644345204596
389,781,540,167,879,635,328,997,941,809,776,648,642,715,311,163,21,135.28,52.4,52.94259633583953
711,277,748,848,16,540,44,638,625,821,302,566,144,308,908,556,615,142.06,58.31,58.14905622198341
212,27,143,713,43,738,531,779,618,134,361,279,454,740,987,685,266,146.44,55.0,56.3207727245453
354,999,992,720,309,729,912,699,138,372,468,455,628,710,234,775,534,95.45,41.19,40.937364842382976
904,690,642,821,559,327,844,87,544,264,981,584,779,685,1,889,294,114.68,42.32,42.21312093315624
350,906,517,119,279,15,0,595,478,710,411,913,985,977,641,900,716,147.2,56.67,58.667583852644405
595,543,205,870,14,708,0,131,825,641,572,51,908,343,857,341,572,175.67,59.67,64.05770708783676
942,646,225,792,385,568,578,960,210,501,464,773,303,415,738,965,812,117.05,40.45,39.809939314773395
531,596,942,888,435,502,860,764,804,96,861,396,542,330,435,908,850,104.14,35.19,37.66754056665352
510,559,385,616,682,63,977,544,850,899,822,796,682,203,822,239,575,84.62,35.7,39.608582989606546
163,397,425,324,248,269,563,345,819,512,10,882,306,241,428,400,549,131.68,51.11,52.43351716266181
267,865,493,341,62,496,637,234,878,587,933,177,367,984,173,891,748,130.58,44.53,44.373774178431574
164,773,236,194,838,62,974,686,666,388,584,534,234,578,945,905,102,124.06,46.1,46.31300783688885
128,679,265,301,35,154,705,495,80,373,873,101,624,732,524,542,273,141.29,52.17,52.064548935233574
794,890,666,117,759,594,680,849,133,673,728,50,656,114,355,292,359,105.04,43.57,43.59817665422452
748,280,140,805,978,703,907,934,585,62,897,657,650,717,163,772,414,115.03,42.61,43.718850605573635
9,24,905,448,479,376,413,232,680,56,368,604,690,479,343,307,935,139.61,56.12,57.947071148481754
561,420,136,275,985,439,71,76,230,337,196,756,541,414,56,457,300,134.48,48.37,50.86747399139586
240,315,844,331,905,282,418,60,1,8,437,792,895,33,667,197,233,149.36,58.27,59.75861449888955
559,107,814,907,858,81,486,630,629,609,137,186,973,452,505,883,729,116.73,43.64,44.015174005202404
694,76,819,31,566,265,294,51,565,950,359,82,277,376,516,877,314,124.98,47.58,48.532059002161574
475,549,239,246,63,72,232,450,317,49,867,117,444,910,565,923,269,128.52,47.17,47.21931567844065
