n_nodes,influence,n0,n1,n2,n3,n4
5,995.3500,709,367,177,789,507
5,995.2100,507,680,709,177,789
5,995.1600,507,680,709,177,789
5,995.1600,507,680,709,177,789
5,995.1300,507,432,709,177,789
5,995.1300,507,432,709,177,789
5,995.1300,507,432,709,177,789
5,995.1300,507,432,709,177,789
5,995.0600,709,177,507,44,789
5,995.0600,709,177,507,44,789
5,995.0600,709,177,507,44,789
5,994.9300,507,680,709,177,789
5,994.9300,507,680,709,177,789
5,994.9300,507,680,709,177,789
5,994.9300,507,680,709,177,789
5,994.8400,507,680,709,177,789
5,994.8400,507,680,709,177,789
5,994.8400,507,680,709,177,789
5,994.8300,507,680,709,177,789
5,994.8300,507,680,709,177,789
5,994.8300,507,680,709,177,789
5,994.8300,507,680,709,177,789
5,994.8300,507,680,709,177,789
5,994.8200,507,680,709,177,789
5,994.8200,507,680,709,177,789
5,994.7600,507,680,709,177,789
5,994.6900,507,680,709,177,789
5,994.6600,709,731,680,177,789
5,994.6600,709,731,680,177,789
5,994.6600,709,731,680,177,789
5,994.6400,346,680,177,789,507
5,994.6200,507,680,709,177,789
5,994.6200,507,680,709,177,789
5,994.5900,709,934,680,177,789
5,994.5900,709,934,680,177,789
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,519,365,177,507
5,994.4000,709,619,680,177,789
5,994.4000,709,519,365,177,507
5,994.3600,709,519,365,177,789
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3600,709,177,507,44,315
5,994.3500,709,177,507,44,315
5,994.3400,507,680,709,177,413
5,994.3400,424,680,709,177,789
5,994.3400,424,680,709,177,789
5,994.3400,507,680,709,177,413
5,994.3400,507,680,709,177,413
5,994.3400,424,680,709,177,789
5,994.3300,709,731,680,177,507
5,994.3100,709,680,177,789,947
