n_nodes,influence,n0,n1,n2,n3,n4
5,995.5400,271,241,344,46,231
5,995.3600,608,241,344,697,317
5,995.3200,608,241,344,697,317
5,995.3100,608,241,344,697,317
5,995.3100,608,241,344,697,317
5,995.3100,608,241,344,697,317
5,995.2900,241,395,659,46,202
5,995.2300,608,241,821,756,317
5,995.2300,608,241,821,756,317
5,995.2300,608,241,821,756,317
5,995.1600,608,241,659,46,202
5,995.1300,271,241,317,46,231
5,995.1300,271,241,317,46,231
5,995.1300,271,241,317,46,231
5,995.1300,271,241,317,46,231
5,995.1300,271,241,317,46,231
5,995.1300,271,241,317,46,231
5,995.1000,608,241,821,697,659
5,995.0800,608,201,659,344,697
5,995.0800,241,36,317,46,231
5,995.0800,241,36,317,46,231
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0700,271,241,344,697,317
5,995.0600,608,241,821,756,317
5,995.0200,608,241,939,697,317
5,995.0100,271,241,317,46,231
5,995.0000,608,241,821,697,317
5,995.0000,608,241,821,659,697
5,994.9700,608,241,821,697,317
5,994.9300,271,241,344,697,317
5,994.9200,201,241,659,344,613
5,994.8900,608,265,821,697,317
5,994.8900,608,241,821,756,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,821,697,317
5,994.8900,608,241,939,697,317
5,994.8600,241,36,317,659,697
5,994.8600,241,36,317,659,697
5,994.8400,710,201,659,344,697
