n_nodes,influence,n0,n1,n2,n3,n4
5,995.6300,608,741,46,707,860
5,995.3700,608,741,46,707,860
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3100,608,23,741,46,149
5,995.3000,608,194,46,736,505
5,995.3000,608,741,46,707,597
5,995.1100,608,934,366,597,136
5,995.0700,608,944,934,366,597
5,995.0700,608,944,934,366,597
5,995.0700,608,944,934,366,597
5,995.0500,608,194,505,46,149
5,995.0500,608,194,505,46,149
5,995.0500,608,194,505,46,149
5,995.0500,608,194,505,46,149
5,995.0500,608,194,505,46,149
5,995.0100,608,741,46,707,860
5,995.0100,741,194,149,46,608
5,995.0100,741,194,149,46,608
5,995.0100,741,194,149,46,608
5,994.9900,741,194,149,46,608
5,994.9900,741,194,149,46,608
5,994.9900,741,194,149,46,608
5,994.9900,741,194,149,46,608
5,994.8900,608,128,46,366,597
5,994.8800,608,23,741,934,155
5,994.8600,608,741,46,597,913
5,994.8600,608,741,46,597,913
5,994.8600,608,741,46,597,913
5,994.8600,608,741,46,597,913
5,994.8600,608,836,505,46,149
5,994.8600,608,836,505,46,149
5,994.8500,741,194,149,46,608
5,994.8400,608,648,934,366,597
5,994.8000,608,128,46,149,23
5,994.8000,608,128,46,149,23
5,994.8000,608,128,46,149,23
5,994.8000,608,128,46,149,23
5,994.8000,608,128,46,149,23
5,994.7900,608,648,46,707,860
5,994.7800,608,836,366,934,155
5,994.7800,608,836,366,934,155
5,994.7800,608,836,366,934,155
5,994.7800,608,836,366,934,155
5,994.7800,608,836,366,934,155
5,994.7700,608,944,505,46,149
5,994.7700,608,934,698,366,597
5,994.7700,608,934,698,366,597
5,994.7700,608,934,698,366,597
5,994.7400,608,23,741,46,149
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7300,608,741,46,707,860
5,994.7200,608,194,756,46,149
5,994.7100,608,648,46,707,860
