n_nodes,influence,n0,n1,n2,n3,n4
5,995.2100,241,103,155,890,926
5,995.1800,104,365,241,84,926
5,995.1800,104,365,241,84,926
5,995.1800,104,365,241,84,926
5,995.0500,714,365,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.8000,401,64,155,825,731
5,994.6900,401,365,241,84,692
5,994.6900,60,64,155,890,926
5,994.6900,60,64,155,890,926
5,994.6800,401,64,155,793,20
5,994.6500,714,365,241,84,692
5,994.5300,241,64,155,890,926
5,994.4900,65,242,793,155,60
5,994.4800,714,365,155,825,731
5,994.4500,241,64,155,825,731
5,994.4300,678,401,825,155,731
5,994.4000,241,989,155,825,731
5,994.4000,241,989,155,825,731
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3500,714,365,241,84,692
5,994.3200,714,365,241,84,926
5,994.3200,714,365,241,84,926
5,994.3200,714,365,241,84,926
5,994.2600,714,365,241,84,731
5,994.2500,241,989,155,825,731
5,994.2500,241,989,155,825,731
5,994.2500,241,103,793,155,60
5,994.2500,241,103,793,155,60
5,994.2400,241,989,155,825,731
5,994.2100,64,401,825,583,731
5,994.1800,65,104,793,155,60
5,994.1700,848,241,715,155,20
5,994.1700,848,241,715,155,20
5,994.1700,848,241,715,155,20
5,994.1500,241,64,793,155,60
5,994.1400,241,848,793,155,60
5,994.1400,104,365,241,155,20
5,994.1200,64,365,825,155,731
5,994.1100,241,989,155,825,731
5,994.1100,241,989,155,825,731
5,994.1100,241,989,155,825,731
5,994.1100,241,989,155,825,731
5,994.0500,241,989,155,825,731
5,994.0500,241,989,155,825,731
5,994.0400,401,989,155,825,731
5,994.0300,241,989,155,825,731
