n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,72.24,41.64,42.5362814896364
480,265,564,239,196,734,481,553,856,562,487,406,654,881,154,44.12,30.96,31.469124840925613
237,650,155,888,948,535,399,759,15,687,795,65,163,776,980,71.85,42.24,41.98005539517792
605,43,308,798,31,843,886,275,484,609,736,942,899,396,731,55.69,32.06,32.951652489438004
807,943,437,404,745,820,590,455,987,958,137,899,374,99,36,69.04,40.83,41.0540338447243
139,506,222,264,988,688,446,797,641,875,308,431,519,853,395,48.41,32.53,33.44007982287629
587,359,546,599,417,598,237,925,344,698,937,951,29,876,286,49.0,32.35,32.73630731232049
620,687,712,167,715,881,334,987,554,926,585,582,106,730,671,51.89,34.37,33.800309802946195
216,648,851,587,273,291,127,64,493,874,654,495,90,352,819,55.9,33.78,34.75486791307666
68,420,918,154,20,300,437,787,425,893,121,45,619,629,779,76.74,49.3,48.44237548587197
46,386,735,600,338,564,902,944,285,517,241,36,317,7,78,107.98,62.33,63.24906088009594
110,614,548,32,971,202,994,417,298,625,269,159,706,43,888,52.6,37.82,37.978606566280675
347,321,368,981,141,918,882,386,385,471,890,532,395,659,887,62.35,37.83,38.26604499566416
609,697,572,105,635,996,963,830,519,277,441,649,737,732,243,45.11,30.11,29.741209280950066
958,308,447,264,533,310,561,347,11,807,425,593,322,20,385,77.45,48.48,48.75120074959633
630,603,647,136,61,648,642,340,477,361,695,939,361,623,723,51.07,32.01,32.959464820865676
285,755,501,22,603,62,977,692,21,986,378,257,643,467,305,74.4,45.52,46.08389609707404
606,615,327,181,372,189,320,776,378,864,609,270,307,806,386,58.31,36.85,37.69296913856327
107,790,832,27,994,582,700,752,134,317,512,227,669,823,275,74.37,44.96,46.22214308345919
244,335,191,694,445,665,714,99,104,615,329,971,341,691,853,65.28,40.24,39.79316112784962
229,448,829,876,983,173,81,344,759,665,223,906,582,461,277,65.6,41.08,40.253302860121714
230,805,123,34,542,980,195,322,826,856,858,588,187,884,285,49.47,31.0,32.309441859055035
348,826,847,657,87,825,634,353,603,132,431,298,530,812,870,56.26,36.39,34.38203622870275
277,475,354,649,426,297,429,581,419,36,942,423,159,204,4,86.33,52.62,54.74749167740628
488,965,852,901,637,522,444,572,972,949,734,227,33,763,467,57.41,30.54,31.936174175033674
856,771,678,765,531,986,295,556,349,911,232,882,69,878,602,60.62,37.71,38.528586881360205
994,293,122,829,250,46,35,925,822,710,524,946,203,918,904,69.58,40.52,40.13155202279616
921,440,590,50,13,492,763,123,175,515,307,244,678,20,537,100.32,56.95,59.048797718962206
549,423,54,961,934,626,116,349,128,258,995,882,553,488,831,70.43,42.52,41.66943361388013
801,62,360,226,202,125,547,908,836,122,175,245,810,280,943,61.41,40.33,40.51144155378017
910,825,131,843,942,7,499,643,584,883,409,51,774,277,254,86.17,50.63,51.92273658102917
275,632,539,532,433,52,484,330,795,839,1,877,56,793,129,58.52,37.68,36.53917869668405
