n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,58.73,18.76,19.57649938370438
37,0,149,678,600,481,988,89.93,30.35,28.933002308134167
777,752,382,327,788,22,279,79.75,21.44,22.235964217051624
500,821,202,747,893,423,932,40.38,17.18,17.374222400515745
551,552,698,96,197,576,566,61.63,17.7,17.87136367567701
716,824,746,271,678,822,624,40.76,14.42,14.166049698279382
702,90,864,434,343,95,370,85.98,23.49,24.21047359553383
819,419,824,256,455,716,96,51.97,17.09,17.130772793569385
773,201,717,650,815,298,99,64.86,20.69,20.545375489012038
974,46,602,924,205,847,671,47.62,17.89,18.066888103044302
934,369,498,955,852,931,198,49.61,16.41,16.243334923907234
527,589,660,993,714,913,824,50.19,14.19,14.050485518427848
515,999,938,29,648,370,250,68.48,18.63,18.965889846975116
616,440,311,365,603,122,91,62.37,21.03,21.21508858045506
512,901,694,537,203,119,622,50.89,18.39,18.700706988004445
678,274,319,736,200,388,495,65.13,20.07,19.968860119181787
228,141,611,214,854,886,897,40.78,16.16,15.660968727449806
714,534,12,193,796,173,17,119.67,40.04,40.2343666086632
663,340,571,926,687,635,633,46.32,16.39,16.044914420133754
313,383,386,540,398,296,129,60.51,21.21,20.921742712738478
695,500,55,189,433,608,764,69.69,21.96,22.511449411177097
407,98,451,251,825,91,913,74.69,22.19,23.553799096923917
617,686,891,910,456,457,802,47.97,15.3,15.56252444109337
851,389,815,78,529,436,482,43.98,16.51,17.37944945932738
310,722,836,418,963,87,196,60.57,20.28,20.616221453033976
764,696,272,462,499,739,802,43.57,16.11,16.00828997646511
988,176,18,22,550,126,257,119.35,37.1,39.09607161527949
603,821,369,192,262,514,462,57.89,18.02,17.518826854927134
337,949,529,260,420,949,900,46.14,13.28,15.959461666984112
431,626,497,274,616,486,672,52.58,17.8,18.48067495720107
490,503,145,738,386,508,313,49.34,17.55,17.63700494191501
649,824,478,331,375,675,166,50.64,18.89,18.44846953415165
994,935,945,634,385,711,617,35.96,14.41,14.73754499921379
272,327,661,407,998,499,746,48.69,18.3,17.29021319744716
812,161,959,847,297,573,6,71.68,20.91,21.316851848661276
638,460,987,58,186,30,624,82.75,24.23,25.21810164534077
792,583,114,698,735,379,370,46.94,15.79,16.413726243264577
960,509,873,603,63,941,197,50.1,16.82,16.70349899467725
158,970,275,628,15,432,825,97.85,30.16,30.92439594896679
801,819,833,537,503,77,480,47.76,15.96,16.022993169147885
237,102,379,370,985,148,697,59.61,20.96,20.052191749395018
640,249,621,325,147,38,643,71.2,23.08,23.114207675879918
684,99,731,107,46,661,489,62.79,21.56,21.57446641174693
473,741,921,70,644,31,718,64.76,21.8,21.82306851085993
564,130,631,852,946,85,164,64.59,20.45,21.81966038917561
632,646,933,271,929,858,914,44.83,15.17,14.969155484683096
669,462,511,710,20,810,652,83.24,24.26,24.887457722617714
140,837,966,193,930,956,451,55.92,18.91,17.9984238706124
490,797,450,457,571,283,488,51.64,17.32,17.712432698399596
729,593,65,851,819,298,372,53.3,18.12,18.04606853926542
292,368,962,34,85,514,878,69.0,20.74,20.637189195264483
282,286,280,989,484,441,454,52.09,18.36,17.830859885168465
944,380,32,730,87,255,835,80.93,21.8,22.95163326601722
619,653,244,548,763,33,756,66.02,21.65,21.862465161569915
177,344,379,32,53,974,757,91.33,24.74,26.285011009758158
783,769,972,214,717,443,351,43.89,16.44,16.413862350857652
906,79,161,749,692,116,409,72.24,20.72,21.191322981834027
560,138,475,760,506,654,76,59.11,17.62,17.286869589803736
131,75,358,532,31,190,538,92.11,26.19,26.101237164879063
725,153,188,288,756,154,519,54.82,18.78,19.84020310502313
582,870,397,815,228,967,226,46.63,16.42,16.122131728645993
712,577,732,932,128,429,707,52.79,16.55,17.03071240241638
167,775,324,246,574,586,4,64.5,19.34,19.20451321539041
805,824,582,395,192,778,333,55.52,16.71,16.783410827037365
875,390,538,451,9,407,865,82.1,27.32,26.76689717646429
543,564,870,677,139,733,239,61.43,17.75,18.527728635355906
660,556,824,760,381,278,682,51.7,15.37,14.877062582972709
189,995,152,168,706,640,137,79.27,21.76,22.67182418874893
393,76,62,12,40,483,777,115.11,34.5,36.39450722774853
60,117,666,728,553,102,689,84.58,24.96,24.85927528400359
376,609,32,61,555,230,805,84.17,23.03,23.384173566813647
416,230,781,578,704,944,973,54.75,15.89,15.385857184190424
300,94,482,79,741,587,884,67.82,23.56,22.660444050871533
60,172,915,677,448,122,981,79.95,24.41,23.57246345783036
114,718,182,51,700,941,31,75.27,23.86,23.430845916135514
768,860,692,746,435,666,725,54.73,15.23,15.607988519578061
293,261,454,237,206,835,879,49.85,18.27,18.47605434123281
669,797,548,806,660,219,284,44.13,15.76,15.554775950469617
606,13,261,539,809,749,762,82.14,27.94,27.72699751735719
997,992,725,892,700,338,795,42.06,15.41,15.245615483190662
529,95,598,609,660,33,370,63.97,21.86,22.613986456000468
375,707,119,231,971,781,28,76.33,23.58,24.249930875624273
369,943,708,970,348,446,702,55.77,15.45,16.125626932956695
852,994,52,352,142,31,10,93.0,32.48,31.65183856636463
344,69,496,2,474,848,270,68.31,22.28,22.569262146326864
89,693,604,630,279,235,135,70.56,22.73,21.665464896212356
128,429,558,186,248,678,393,65.16,19.53,19.78821252831497
608,439,577,529,641,850,491,54.74,16.88,16.19848322341995
950,276,259,140,306,909,33,80.75,22.6,24.103925649927298
197,776,459,107,827,180,589,52.12,18.18,17.773475030292648
111,970,950,828,2,525,164,73.78,25.83,25.31876865960366
122,155,606,402,485,497,882,53.65,20.3,20.62927250139741
890,543,785,710,554,831,814,39.32,13.32,13.886879731022528
481,220,862,659,920,397,158,56.18,17.46,17.45760127722996
788,941,469,890,932,875,10,63.33,22.91,22.11357739082451
345,427,257,327,136,292,379,62.68,20.28,19.575955950644484
602,875,694,371,228,5,798,71.82,21.29,21.497310754961738
312,180,84,417,637,635,786,69.79,20.18,20.293991945493016
237,948,657,91,198,389,421,59.32,20.29,20.69366757580993
128,771,932,935,857,151,532,43.0,18.54,17.654133554243334
