n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,716,972,557,379,958
5,1000.0000,716,972,557,379,958
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,716,972,557,379,958
5,1000.0000,716,972,557,379,958
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
5,1000.0000,972,379,557,958,455
