n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,576,143,818,633,93
5,1000.0000,576,143,818,633,93
5,1000.0000,955,143,818,633,93
5,1000.0000,576,143,818,633,93
5,1000.0000,955,143,818,633,93
5,999.9900,488,209,565,633,93
5,999.9900,448,323,625,655,823
5,999.9900,488,209,565,989,288
5,999.9900,143,773,93,633,818
5,999.9900,488,209,565,989,288
5,999.9900,448,323,625,655,823
5,999.9900,143,773,93,633,818
5,999.9900,488,209,565,989,288
5,999.9900,143,773,93,633,818
5,999.9900,488,209,565,989,288
5,999.9900,448,323,625,655,823
