n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,1000.0000,238,657,102,188,644
5,999.9900,644,102,767,657,188
