n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,1867.34,4.33,4.119999999999999
6328,9494,70239,10211.51,66.16,67.58000000000007
12337,47931,7602,10223.69,57.04,62.5100000000001
66510,28140,4914,2277.83,6.73,6.350000000000012
11265,56838,54810,2686.14,5.39,5.359999999999999
9156,31544,11889,8858.71,23.23,24.650000000000002
72226,55642,7747,10316.55,120.03,122.93999999999993
74115,16226,29260,3206.35,5.7,5.2399999999999975
8108,75642,51993,1856.62,6.28,6.470000000000012
6499,28977,6105,7712.26,15.34,18.160000000000004
72963,17455,37959,1135.58,4.97,5.360000000000006
54937,18907,70868,2684.53,4.45,4.870000000000001
15439,74830,40433,5056.98,10.84,10.220000000000017
73434,23688,13507,3199.26,7.88,7.1699999999999955
74868,24624,48810,3709.97,8.42,7.919999999999998
12770,71793,8229,5459.23,18.84,15.200000000000054
73972,7812,26995,2996.01,5.9,5.58
65066,69693,56045,2485.37,4.43,4.240000000000001
41175,61027,59399,4433.37,12.74,12.25000000000001
47393,39291,32561,2261.93,4.74,4.859999999999999
23562,31994,10728,3094.43,7.23,6.4199999999999955
75290,39354,68838,1960.1,5.84,5.860000000000007
64895,45020,58829,724.75,3.4,3.3600000000000003
37740,9594,15475,10120.79,39.42,38.55000000000006
67100,54804,21621,1861.72,5.6,5.389999999999999
44833,19920,64089,414.86,3.37,3.3400000000000007
55272,5138,10173,10230.26,61.54,63.05000000000003
73148,75107,41123,3.14,3.07,3.1100000000000003
44580,45898,65100,1648.44,5.22,4.599999999999998
59795,9012,12267,5482.05,10.29,10.710000000000003
35381,62141,8519,6091.59,13.55,12.990000000000022
7952,40580,75752,719.58,4.03,4.189999999999999
58411,37302,50566,1340.79,4.21,4.019999999999999
45482,2957,60515,10315.39,39.2,40.93999999999997
46591,22026,15347,722.36,4.0,4.439999999999997
64709,7727,28600,728.5,3.22,3.2600000000000002
37674,16952,32455,1650.99,5.64,5.409999999999997
52153,51242,65078,2274.99,3.82,4.139999999999999
10561,21805,58875,2072.71,4.13,4.3100000000000005
52644,72016,36416,518.26,3.99,3.8599999999999994
17947,56429,72118,1032.21,4.45,4.839999999999998
36493,54433,47024,1349.09,6.37,6.290000000000012
49865,30245,19781,4956.68,8.31,8.739999999999993
10876,23097,19830,5873.62,16.85,17.00999999999994
30403,30583,1581,1859.08,6.63,6.900000000000021
63565,23900,34438,8561.46,18.34,20.789999999999985
36953,536,19094,10312.94,267.11,292.4799999999991
54912,70069,48398,1753.58,4.06,4.219999999999999
74231,41761,16448,2064.69,9.71,7.830000000000027
67566,7076,59853,8149.97,17.31,19.370000000000047
73304,51429,52175,1035.87,3.95,4.419999999999998
52294,51658,13570,930.72,3.59,3.4699999999999998
63114,52486,8158,9287.4,21.46,21.77000000000001
24983,8827,27363,8754.02,18.9,17.969999999999995
57753,21273,14408,725.32,3.98,3.79
44571,6891,13419,8462.33,16.93,18.65000000000005
30,74289,19826,10307.19,429.23,525.2099999999999
70335,13299,47659,6508.76,14.02,13.76999999999998
3342,9216,27256,4545.54,9.96,10.750000000000025
49313,19470,33063,8138.87,24.1,22.760000000000034
45533,47731,62147,4229.34,6.69,7.309999999999992
16101,15119,63972,4753.86,30.74,22.9499999999995
61078,62966,63417,2891.12,4.67,4.959999999999999
40875,11257,18889,8771.5,20.12,21.310000000000027
13393,44909,34702,10123.99,20.21,22.64999999999998
62733,21160,67676,6083.12,9.67,9.219999999999995
3027,26897,69239,10308.36,47.81,48.81
47415,19215,71194,727.29,3.31,3.25
3544,69220,39071,624.03,3.74,3.879999999999999
11928,34224,67947,2679.33,5.29,5.479999999999999
48064,21894,46621,6903.5,16.02,15.9
29201,69807,70984,728.02,3.51,3.4300000000000006
65889,43209,29234,1345.03,4.54,4.110000000000001
25578,31377,52518,2171.4,4.23,4.679999999999999
29719,26203,67847,4130.26,7.49,7.479999999999993
64589,46604,3798,10312.21,99.32,98.88999999999946
3661,36623,61897,9599.11,18.12,21.30999999999998
33970,25381,45125,5665.42,8.7,9.29999999999999
58619,45812,47793,3200.63,6.27,6.069999999999995
10556,28896,13389,931.3,3.99,4.0299999999999985
29733,61614,25782,6404.6,9.2,8.889999999999995
44267,26787,63262,936.26,3.15,3.22
250,62845,45089,10313.09,91.75,93.56000000000009
11112,15716,50926,8878.42,16.23,15.809999999999993
26125,62656,23399,2485.54,6.22,8.830000000000044
56875,43583,11370,9175.33,17.05,17.300000000000004
51883,60707,52610,2785.56,5.14,5.179999999999998
11130,20821,22282,1346.97,3.69,3.76
16651,3610,19811,3513.35,9.35,7.619999999999999
60994,19159,62174,3408.34,5.45,5.469999999999998
45928,20435,71913,1763.48,5.05,5.049999999999997
71864,17168,2804,3204.56,7.2,7.510000000000007
1866,13470,69020,10215.72,60.2,65.82000000000009
18251,56860,25533,3710.18,6.75,7.2100000000000115
27661,3669,33008,10315.88,126.87,134.34999999999988
27889,38399,65688,2279.1,4.08,4.060000000000001
31527,42728,33995,4646.97,7.12,7.860000000000008
71349,54920,17180,3305.49,5.25,5.909999999999997
7982,46371,60052,6095.44,10.45,10.999999999999991
67732,55132,65752,935.41,3.97,3.99
