n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,9.46,6.67,6.871595478192935
47324,22162,40388,11.47,6.89,7.196639773848613
32975,27815,4683,34.7,11.53,11.228680917961864
20759,56448,51581,5.9,3.27,3.3329825689187085
66724,48766,71326,14.2,5.64,5.804846358744433
58307,65806,35158,3.58,3.18,3.295905317906241
4708,3597,47712,14.65,8.67,9.205504298793821
60934,41741,49809,3.86,3.95,3.8382062337546947
55523,68911,21559,22.31,13.97,12.628824919056946
73467,23256,30949,3.52,3.5,3.5
30225,3127,23163,15.42,7.22,8.695454264015488
42617,22752,17917,33.8,6.15,5.962233258450269
66868,66876,47145,4.17,3.58,3.475019748769749
67336,73385,23834,4.48,3.4,3.462606069229831
58410,54351,68860,5.28,5.1,5.143142480439977
47743,46371,47433,5.58,4.73,5.0375
58427,21126,52410,3.99,3.48,3.499758998656337
60477,69514,32755,3.48,3.25,3.3434482758620687
64227,36582,65282,4.6,4.01,4.2073836885906495
65646,67553,46389,4.98,4.99,5.251432403233913
59596,60425,45976,6.39,5.21,5.317234919835607
74410,73083,59841,3.79,3.8,3.7887414694574817
63780,29073,42554,3.06,3.14,3.150257061658863
21767,35145,62883,15.39,4.01,3.9098092902588837
40575,39753,66092,5.21,4.37,4.7986335553362505
73687,67862,66500,9.27,6.73,6.840453053974742
53303,40874,27239,3.04,3.03,3.064578623799025
64081,67094,48050,5.0,3.65,3.4720722191790756
9879,44755,1103,110.9,27.22,25.87668421559445
25087,13914,7701,47.54,7.0,7.847915373737724
75289,6410,35795,11.81,7.84,7.838750380640207
29703,13928,68467,3.24,3.12,3.1444552571819244
17891,34844,32090,3.4,3.62,3.3365640954890847
27587,7914,55432,6.34,3.48,3.6340416836468363
4177,7444,47494,11.11,6.69,6.54635022584406
47214,22528,32702,8.93,4.22,4.452431606370136
3072,10866,15102,11.49,5.75,6.121524156686705
8842,3321,5357,23.57,10.5,10.7166820502378
2771,48902,33513,39.37,6.72,7.349391448012578
16749,20593,24083,4.58,4.69,4.684734818868647
68562,253,50536,12.78,7.26,6.788080791154109
5657,32483,19846,4.9,4.48,4.4192307692307695
4753,549,45115,7.45,8.26,6.70703129322194
14826,37490,44199,10.42,4.46,4.239710962968057
64062,4038,40420,3.34,3.05,3.0759545640839425
58805,72286,5999,3.17,3.24,3.227285404181237
34595,52671,20113,4.19,3.53,3.3429485361600033
61968,29560,12249,10.97,11.81,9.456463719621933
41458,13375,3172,11.54,5.28,5.542439022337309
58696,16716,67932,20.66,18.56,18.757675554906672
51505,63821,67476,3.37,3.24,3.301054606915643
42986,18852,44702,13.15,10.35,10.895149034172
33960,34319,55018,5.85,4.25,4.280311630940347
2363,73131,18424,8.21,5.93,5.74072133618876
7442,33156,4398,55.69,20.29,19.392306020317022
17262,21124,22375,10.01,6.46,7.014776204920867
12566,59426,30363,4.2,3.11,3.148398654878066
66618,4115,32343,44.91,12.16,12.663647607734674
30470,58287,9640,3.89,3.13,3.2430892704424132
32870,10542,29911,10.54,10.09,7.131496553482272
47163,33634,55445,3.05,3.25,3.1583857763960896
36534,68968,632,41.35,6.04,6.197470133277192
19807,4652,50430,10.06,5.98,7.30613732120724
53572,21002,14571,3.85,3.46,3.3136379283283186
67119,11510,31570,6.95,3.17,3.2189156738578357
13357,13077,2595,75.05,13.67,13.602613091865095
23823,30346,13791,10.6,5.68,5.895182182210233
28488,3203,68253,6.96,5.48,5.434395578419657
60870,59488,40596,4.37,4.05,4.3256069679999065
70193,49807,27846,3.56,3.44,3.486990091619475
27543,56850,55784,3.95,3.51,3.4258038935266555
67043,2794,6715,85.5,15.64,15.832285209849555
54790,68821,23753,4.07,3.39,3.7116397538103847
12292,62888,47996,19.85,4.59,4.092074497918568
2553,68053,15543,36.36,8.44,8.559330356697412
48035,37955,48788,5.4,3.84,3.927856790607959
40406,2497,54034,5.15,4.67,4.811317369494796
13259,13764,40097,3.2,3.18,3.1553935670357296
26003,2060,59168,7.91,4.51,4.48587204200547
7863,53827,63683,17.96,4.96,5.364509822420943
60730,27295,9671,4.04,3.89,3.873309530872512
698,37271,3164,20.18,7.33,7.764144943131166
48877,40084,10033,16.04,12.81,12.881267987407977
28726,64283,25212,17.36,6.17,6.304919740635956
15173,74914,48941,32.86,8.06,9.178038446485285
51351,60715,18306,6.48,6.61,6.630597557813431
45211,51779,15955,4.49,3.39,3.293169071487428
33313,15960,16116,6.26,3.77,3.4634227008429628
10552,43841,51262,5.77,4.49,4.5704884160859685
27788,13815,3233,152.58,39.96,42.88617329205684
61652,5659,65267,3.18,3.24,3.178583978802552
38109,46869,59904,9.05,5.83,5.821939550784435
18542,49140,35250,3.52,3.43,3.5004845210725417
63465,68983,62594,3.34,3.36,3.3332203484460354
54914,64503,38897,3.82,3.18,3.2663862076521593
51730,30359,20499,36.87,10.34,9.666562636105171
64066,34000,71901,3.27,3.19,3.3113864184670403
56053,11050,75464,9.48,5.57,5.633536638440479
12576,9327,46669,5.32,4.92,4.855095650283113
23086,71468,19202,25.24,16.32,16.75821019599092
