n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,10322.09,126.88,134.21000000000015
66510,28140,4914,11265,56838,54810,9156,31544,11889,9502.67,34.47,36.360000000000014
72226,55642,7747,74115,16226,29260,8108,75642,51993,10305.47,136.14,134.64999999999992
6499,28977,6105,72963,17455,37959,54937,18907,70868,8465.73,27.94,28.390000000000015
15439,74830,40433,73434,23688,13507,74868,24624,48810,8578.26,24.34,25.310000000000006
12770,71793,8229,73972,7812,26995,65066,69693,56045,8057.14,25.57,25.020000000000053
41175,61027,59399,47393,39291,32561,23562,31994,10728,7755.05,22.82,23.53000000000001
75290,39354,68838,64895,45020,58829,37740,9594,15475,10225.45,48.59,47.77000000000007
67100,54804,21621,44833,19920,64089,55272,5138,10173,10319.48,65.05,71.78000000000003
73148,75107,41123,44580,45898,65100,59795,9012,12267,5773.44,17.08,18.419999999999998
35381,62141,8519,7952,40580,75752,58411,37302,50566,6912.34,21.32,21.20000000000002
45482,2957,60515,46591,22026,15347,64709,7727,28600,10120.06,45.59,48.639999999999965
37674,16952,32455,52153,51242,65078,10561,21805,58875,5980.86,13.98,13.859999999999998
52644,72016,36416,17947,56429,72118,36493,54433,47024,5158.63,12.54,14.990000000000009
49865,30245,19781,10876,23097,19830,30403,30583,1581,8887.52,33.29,32.649999999999956
63565,23900,34438,36953,536,19094,54912,70069,48398,10326.66,291.46,317.4899999999991
74231,41761,16448,67566,7076,59853,73304,51429,52175,8564.16,33.74,31.610000000000078
52294,51658,13570,63114,52486,8158,24983,8827,27363,10321.04,43.66,43.21000000000001
57753,21273,14408,44571,6891,13419,30,74289,19826,10338.59,452.38,547.64
70335,13299,47659,3342,9216,27256,49313,19470,33063,10120.38,46.04,47.280000000000044
45533,47731,62147,16101,15119,63972,61078,62966,63417,7535.16,30.9,35.21999999999949
40875,11257,18889,13393,44909,34702,62733,21160,67676,10204.26,55.0,53.18
3027,26897,69239,47415,19215,71194,3544,69220,39071,10322.7,56.87,55.93
11928,34224,67947,48064,21894,46621,29201,69807,70984,7962.29,23.33,24.81
65889,43209,29234,25578,31377,52518,29719,26203,67847,6825.84,16.09,16.269999999999992
64589,46604,3798,3661,36623,61897,33970,25381,45125,10335.18,121.76,129.49999999999943
