n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,17112.14,446.0,484.8000000000004
4914,11265,56838,54810,9156,31544,11889,72226,55642,7747,74115,17085.05,492.28,549.7599999999996
16226,29260,8108,75642,51993,6499,28977,6105,72963,17455,37959,16916.62,95.72,94.76000000000006
54937,18907,70868,15439,74830,40433,73434,23688,13507,74868,24624,17095.36,72.23,72.24000000000005
48810,12770,71793,8229,73972,7812,26995,65066,69693,56045,41175,16736.0,79.2,74.1600000000002
61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,68838,16586.26,78.89,75.96000000000004
64895,45020,58829,37740,9594,15475,67100,54804,21621,44833,19920,17086.71,159.34,156.20000000000016
64089,55272,5138,10173,73148,75107,41123,44580,45898,65100,59795,17104.14,236.96,264.4400000000001
9012,12267,35381,62141,8519,7952,40580,75752,58411,37302,50566,16406.55,64.24,65.80000000000007
45482,2957,60515,46591,22026,15347,64709,7727,28600,37674,16952,17100.12,140.44,167.87999999999982
32455,52153,51242,65078,10561,21805,58875,52644,72016,36416,17947,13511.63,28.78,27.91999999999998
56429,72118,36493,54433,47024,49865,30245,19781,10876,23097,19830,16928.88,94.94,99.75999999999979
30403,30583,1581,63565,23900,34438,36953,536,19094,54912,70069,17083.72,920.12,1214.919999999998
48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,52294,16923.3,96.46,100.36000000000027
51658,13570,63114,52486,8158,24983,8827,27363,57753,21273,14408,17103.03,131.81,140.12
44571,6891,13419,30,74289,19826,70335,13299,47659,3342,9216,17085.19,1247.82,2128.760000000002
27256,49313,19470,33063,45533,47731,62147,16101,15119,63972,61078,17101.99,194.44,181.4799999999981
62966,63417,40875,11257,18889,13393,44909,34702,62733,21160,67676,17087.1,165.93,177.35999999999996
3027,26897,69239,47415,19215,71194,3544,69220,39071,11928,34224,17088.15,189.54,194.64
67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,16752.58,64.56,63.279999999999994
31377,52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,17099.47,422.04,467.3199999999977
33970,25381,45125,58619,45812,47793,10556,28896,13389,29733,61614,16060.07,48.95,50.079999999999934
25782,44267,26787,63262,250,62845,45089,11112,15716,50926,26125,17090.44,377.39,445.08000000000055
62656,23399,56875,43583,11370,51883,60707,52610,11130,20821,22282,17091.56,66.11,75.36000000000001
16651,3610,19811,60994,19159,62174,45928,20435,71913,71864,17168,16582.43,49.69,50.95999999999996
2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,27889,17092.43,587.0,776.7199999999999
38399,65688,31527,42728,33995,71349,54920,17180,7982,46371,60052,17095.68,65.5,69.91999999999999
67732,55132,65752,17139,69707,19901,68617,66918,2451,57688,24000,16934.02,63.65,65.03999999999996
515,19634,22589,18554,62061,15772,72938,8094,42727,67941,69563,17079.9,460.79,531.6399999999987
72802,63240,13907,73439,7447,32570,25074,36296,5531,12811,66547,16419.32,72.32,76.20000000000002
59267,73626,3652,8305,58097,42678,66263,67130,26136,36331,59289,17107.22,86.26,87.16000000000028
66605,69898,62657,66552,32460,68578,34025,73336,26553,58658,17974,15587.78,28.18,35.20000000000007
54609,15941,51427,57949,41416,9508,31541,56143,9584,27877,39685,16563.27,110.94,130.27999999999983
16036,20243,47996,18740,33175,17990,61307,28781,12337,52200,63866,17080.74,109.72,105.24000000000002
21337,29322,21163,56560,67581,52928,44448,55217,25656,46742,41749,15557.49,28.85,29.039999999999996
12084,47966,2553,44299,72620,60118,57731,2370,50376,43450,67821,17107.14,241.19,270.67999999999796
38725,67143,8426,14791,29957,13733,11018,34808,35641,5188,23796,17098.49,228.13,221.83999999999804
35447,16981,55345,33896,53208,19577,70333,67473,74789,64829,42866,16911.52,43.02,49.59999999999998
11725,36577,7540,24031,55747,9491,35248,2206,11608,34151,10976,17087.32,190.19,204.32000000000002
29151,8732,34662,15948,59477,1513,44453,72491,54756,35108,16937,17084.23,154.48,185.04000000000013
5663,69063,31252,14346,21161,34327,6603,23743,26446,40893,39977,17089.71,93.6,88.36
69610,26983,38005,58417,65547,23317,35457,45482,2380,32826,4843,17086.87,77.65,81.23999999999991
2011,2416,66277,72227,24832,67401,62227,32201,58596,13930,56646,17094.73,636.67,774.1199999999999
64880,71553,51522,66412,40341,28204,30089,44918,26034,18313,53044,15565.78,35.46,33.95999999999999
45554,7128,17015,1868,9269,33501,56458,21397,7261,11073,49922,17085.18,301.49,310.0399999999999
66314,36953,31747,38411,5929,60221,24294,20648,35263,58435,474,17092.84,248.43,273.56000000000006
34503,47728,43113,71706,42406,32040,4515,40573,28556,46738,23980,17102.66,222.79,247.84000000000003
140,43952,50020,10995,62212,36559,65898,26342,32529,66156,648,17082.93,1159.0,1962.6799999999994
11908,34625,11764,18856,52364,5461,51639,2948,39275,39877,30514,15399.03,48.42,49.79999999999999
11073,69361,20349,51054,42747,64774,19590,37247,18972,5739,67237,17086.25,158.73,165.1599999999999
56261,66262,18259,68649,66108,74511,2107,30138,11153,4084,5486,17106.33,383.7,421.83999999999764
