n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,46930,28631,66150,18254,36941,18316,38.32,21.05,21.658659179748636
12429,32834,69804,19262,40651,12945,9665,43279,61884,73375,13199,46372,56907,41444,26801,41.94,29.01,28.685971132266076
72420,62522,58024,68334,34143,8163,71919,1840,12225,52274,149,64694,43664,31969,42625,75.87,38.47,37.58123953211224
8255,25043,74384,29059,31275,18677,71170,58716,11955,10544,41950,66576,64131,14294,39511,27.13,22.94,23.28966754867373
72255,38153,16359,71754,43614,70816,26634,71726,37703,58325,12010,50449,41555,75451,31733,32.42,23.15,23.02835413315203
38054,24100,24823,24475,4321,34086,62459,9055,11773,17068,19601,5064,10518,70857,51287,85.47,40.32,32.55996092751271
68756,36127,68392,30867,28206,54974,36072,59056,64573,46840,10796,42509,15119,63759,43944,39.61,21.47,23.159484732144254
24953,31855,2124,35525,15353,28896,48766,22345,43586,55853,8151,13186,19183,28675,5928,36.15,25.25,24.701485262625592
75217,70018,9698,3499,16311,24709,75491,15688,51276,11997,48514,15210,4769,2835,25505,231.38,55.93,52.45260675113269
24244,16239,62814,27600,8006,2986,71334,55786,13303,34068,9175,28944,9433,39460,45913,47.91,30.28,33.80583308501812
57156,23634,8000,66012,61227,5161,13227,51285,26129,34096,46996,61632,74680,22206,26661,45.53,20.86,21.362149871688885
7608,20736,21227,44867,69399,32858,15363,57974,22913,1730,61816,53727,74594,66663,40821,55.1,30.47,31.42334041514299
46812,50940,32890,20108,73478,1630,60024,10364,44029,5989,71345,36815,17673,31474,63154,43.78,31.49,29.026348327902483
46166,37732,47081,17346,40671,50858,54318,10580,199,25206,43830,20981,31380,29241,58737,60.6,21.8,22.236413180620264
49630,74468,54317,4134,52725,74379,54817,6131,21715,58373,8373,33977,20668,58505,69150,120.72,47.48,44.82112339241119
63866,73584,9,5100,64825,42722,40902,61196,6534,54412,24641,71901,10940,17107,1930,53.01,20.93,22.174495495604415
52666,54720,41441,444,27987,1873,309,69251,12816,24963,15584,26019,39638,36697,23884,119.96,63.41,64.58493593853397
13130,62338,51995,10662,2863,36007,59372,15175,33618,17487,68270,45488,15087,20242,36491,59.74,23.88,24.238335926841764
