n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,65.01,36.31,37.93595908869248
366,597,913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,66.78,42.22,41.77625387525784
829,616,923,150,317,101,747,75,920,870,700,338,483,573,103,362,444,59.83,36.2,37.16455773020899
323,625,655,934,209,989,565,488,453,886,533,266,63,824,940,561,937,58.27,36.03,36.629191246998424
14,95,736,860,408,727,844,803,684,640,1,626,505,847,888,341,249,83.86,51.24,50.57966052226041
747,333,720,891,64,195,939,581,227,244,822,990,145,822,556,458,93,66.69,37.7,39.130383167052194
82,327,896,520,955,501,111,308,564,298,723,127,560,340,834,944,553,57.43,36.02,36.42711067487268
208,986,818,617,560,601,294,455,93,610,817,394,324,589,247,297,188,65.52,41.41,40.26979885859414
193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,39,86.75,53.91,53.28827197177048
862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,57.75,35.06,35.50766969214307
220,916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,56.78,37.22,37.434598098142445
84,332,627,118,498,601,645,343,865,194,248,16,749,277,119,722,225,102.29,59.51,61.02803009420512
380,813,174,340,436,835,63,103,801,149,875,714,224,46,836,587,649,74.52,44.59,44.040674100356675
931,958,547,616,696,75,27,127,650,193,620,850,589,122,400,93,379,85.21,54.53,54.636467125893105
853,118,37,620,22,199,984,993,189,735,126,490,215,744,819,62,959,74.56,51.36,50.937598954136995
695,23,557,435,635,103,855,266,71,226,73,662,308,358,446,184,62,104.52,59.94,60.358291535935905
515,478,40,610,103,716,400,204,266,367,926,749,481,858,923,940,583,64.4,39.03,40.85683308742052
173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,120,611,62.21,38.98,39.591319826498946
943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,79.49,46.36,47.28514002932835
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,94.15,59.27,59.20388272754026
780,976,493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,61.22,36.93,35.13491147770835
397,766,424,848,666,82,1,608,196,715,342,163,245,228,652,458,387,67.23,43.79,43.20511119057195
727,896,689,581,895,424,32,411,892,718,581,428,790,678,726,47,169,72.03,41.24,45.871778566659394
456,65,265,718,161,457,540,906,498,929,574,618,773,0,905,39,506,98.82,60.69,61.78179879628862
333,319,857,478,51,828,842,896,997,831,425,192,561,986,648,85,857,57.74,37.21,40.17634994006458
742,133,15,411,972,694,427,323,3,218,14,734,772,2,842,691,541,155.91,95.16,98.1644030690672
626,100,195,121,622,664,203,894,309,286,705,186,102,487,874,944,406,69.11,42.91,42.62238822759045
642,83,22,281,935,463,819,811,118,882,262,136,669,533,836,666,660,73.51,42.17,43.09950895529007
355,117,892,158,285,871,19,43,41,210,697,265,571,322,969,375,960,90.28,51.56,52.776893574784474
581,931,869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,52.29,32.73,32.34101034876261
381,892,550,182,212,384,601,298,9,141,154,277,341,345,808,376,735,107.6,64.25,65.99882195708018
95,346,798,635,36,42,276,167,153,597,296,369,404,561,132,300,117,84.19,51.16,51.9247097842307
489,748,245,956,49,315,183,877,535,746,72,309,412,855,336,306,424,72.15,39.94,41.38790120105481
111,101,574,930,492,485,345,861,817,999,831,351,127,490,118,716,509,61.12,36.4,34.3829831153907
436,38,309,343,752,703,915,159,941,170,641,578,384,825,997,654,89,64.8,37.16,36.985534868292085
67,827,86,202,767,226,62,394,8,100,403,569,531,296,459,942,500,92.47,56.24,55.617595210925565
807,598,731,695,222,433,85,377,225,267,599,795,170,441,196,367,117,64.71,41.01,40.79986957418582
65,841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,212,81.74,48.51,50.147460112640346
656,43,970,816,221,638,149,107,202,469,387,370,559,846,154,107,610,67.65,39.81,43.47321882534622
499,151,577,415,653,696,433,898,533,507,695,939,909,330,853,510,510,57.77,36.87,39.63075686620593
650,686,895,206,555,624,953,224,9,348,722,985,764,920,325,837,329,83.6,53.13,53.53868399106328
36,537,151,895,263,617,802,159,862,388,596,301,735,723,826,481,67,79.9,51.9,50.66655219215142
819,86,528,889,937,40,67,230,133,41,307,15,777,864,459,338,882,72.37,43.44,45.67579025890545
164,819,152,889,671,471,991,380,517,391,922,542,514,34,587,92,694,56.53,35.51,36.670398643528685
813,824,530,776,614,78,764,436,927,772,211,296,548,922,612,427,845,53.66,35.26,34.886237935547946
995,493,865,810,995,397,622,600,239,871,885,817,20,672,906,0,758,88.07,57.0,58.24906199041881
186,309,519,583,260,340,67,505,880,268,965,844,310,791,417,393,829,62.66,37.03,37.21531130840035
392,63,167,656,957,130,244,293,746,849,342,56,964,36,492,427,144,77.77,48.84,47.92352148547705
503,911,884,616,734,83,689,715,155,829,361,421,36,626,477,395,469,77.1,46.91,47.18727501584678
48,103,482,796,155,20,33,612,632,135,645,331,107,716,562,664,354,84.89,53.0,53.19262177852319
199,392,802,795,796,502,113,902,61,624,717,478,629,647,956,345,666,62.99,36.45,38.12500431871538
127,992,698,730,636,303,807,869,130,981,933,396,818,300,938,763,893,54.92,34.73,34.28462010698995
980,697,829,124,531,881,804,193,39,800,401,455,380,774,195,466,365,79.87,46.52,47.22342601440155
808,647,77,979,45,923,956,40,497,261,922,27,967,532,682,582,585,84.44,53.7,55.390141643183824
896,221,235,95,794,839,905,910,642,798,514,715,536,430,519,312,968,64.55,38.8,38.045194895232044
