n_nodes,influence,n0,n1,n2,n3,n4
5,133.5200,592,67,68,36,13
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,643,67,68,36,13
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
5,131.9900,67,68,13,930,36
