n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
926,1500,1390,5915,2770,5048,4121,9927,3476,9941,585,9522,2594,7056,6447,189.01,40.36,39.106455647519844
8340,6095,8915,7288,8225,4394,588,449,5964,7616,5217,6226,6940,8613,2694,201.65,37.3,39.41000949537026
9183,2907,3868,3778,390,2895,5327,2844,2239,8358,8359,5893,8417,9173,2979,172.85,36.64,36.82489569951304
7301,6793,8607,5967,9723,5796,5929,7303,2640,6551,7559,8689,4094,8028,4572,170.35,32.66,32.477967549591014
8160,8205,8444,5798,7449,7553,5747,9301,9135,7480,7972,3634,5319,2720,4393,164.94,33.07,33.467792169317384
7860,5071,4969,8261,9210,8482,8312,9632,6662,5109,3404,8010,8386,6006,1234,162.81,31.28,32.04731342270102
5594,137,3135,1739,962,9411,801,4474,9694,3712,1741,8558,2236,4355,4011,265.38,47.11,48.15581318898548
3448,989,6929,522,930,5936,5901,2816,4087,384,1358,1887,1105,415,669,246.31,52.13,52.87499318423393
346,6112,4189,2093,2574,3010,8570,31,6317,9657,707,4060,2480,594,68,396.13,76.47,76.00554280211664
5639,1853,4686,5524,8007,504,5052,7350,9035,9914,749,4324,6583,2514,7746,227.75,43.7,42.561623577190964
3695,1531,5182,1671,396,7337,2089,8491,9583,6438,7977,8434,5373,2356,5587,185.3,39.35,41.12352395346417
4245,4289,9929,6877,295,9141,2303,930,4144,549,2157,2640,2796,1570,7428,260.78,50.94,50.586016609890144
3795,8327,514,4042,3808,7285,1205,4108,1317,9686,3738,5895,4204,6930,4566,174.36,36.38,38.10325411884909
8621,79,2475,581,6303,6696,2625,1821,8389,1438,3946,1669,1634,324,2977,356.87,60.09,60.95165912506039
3793,1723,3561,400,8531,7608,7436,5074,8774,6225,3480,3442,7106,6973,8380,195.91,37.29,37.92552339945013
349,9520,9688,839,6848,8602,9524,2969,1536,7861,5999,319,8506,1942,6004,330.26,50.76,51.30550653955877
4744,6098,5050,312,6754,1657,1720,5012,3250,257,7396,982,6728,7960,7591,259.82,51.51,52.419238822850176
3411,9645,1208,87,4658,395,6109,5010,1254,3590,8035,3151,1896,9364,6117,265.02,51.76,52.15793301938304
6418,7589,2288,5651,6472,1994,4164,1995,2014,1319,5480,6407,3473,1726,404,226.61,42.13,41.860548190492565
7706,707,8158,4763,5858,7488,2317,6142,4406,7933,8622,7824,6864,8062,4862,164.44,36.51,36.766623060213554
6466,3794,2562,8008,9773,4250,8987,7006,1381,9599,9433,1572,1165,5833,2885,199.49,38.72,39.39204561982632
8933,2400,6828,1095,1411,615,2105,4855,6399,3796,5397,7190,2826,8585,4702,190.91,42.37,41.92106494160193
1836,2556,8861,6942,1575,5387,8462,4073,8424,4214,2778,2580,7552,3841,6621,193.71,35.26,36.6770545792202
5874,9395,2371,7645,7228,481,9751,6279,2956,6436,8358,877,7904,4488,6634,202.9,37.47,37.11832129541976
4156,6752,7741,5899,8971,5418,1333,3686,8730,3078,6598,6267,190,5127,7611,220.9,39.68,40.107471800713206
8578,7639,2906,1547,280,6601,3547,9326,9935,6320,3530,1645,6389,9137,3269,212.56,39.5,40.45774379110462
4495,9604,9506,3137,8024,2258,139,7117,7898,4156,8412,9274,2843,7652,3358,221.41,44.42,43.557450377074055
1193,5738,49,7953,8735,1072,9692,7946,5486,7525,4373,8239,7541,451,1307,363.47,53.3,55.02431059293349
5695,2845,6627,4182,2209,886,2663,8183,6253,7612,4830,2553,170,4631,9132,214.89,42.32,43.23668086561178
7657,29,6004,557,8814,6264,9245,7254,3349,5053,8163,2185,7926,8823,4959,272.07,52.76,51.14344392441075
1256,4226,5129,4983,5467,5114,6438,8488,1522,8330,3450,6408,9768,8691,2450,233.61,39.58,38.235506234033565
8268,1460,5047,671,3816,7496,9196,3802,8562,4546,1003,1833,1834,6213,5973,199.01,41.59,40.759570622039305
3501,5216,5834,1267,5483,7493,5942,2727,8152,7241,4783,7554,2193,7241,3537,180.45,36.08,36.38371209721684
4473,5344,2604,1631,3896,7682,3105,6124,3036,5834,2297,2218,3820,4401,9021,172.38,38.42,38.41124026736887
6193,6557,5607,4599,9750,8234,9516,5250,6544,4777,8715,1190,6020,5055,6474,148.67,32.95,35.52989428742903
7929,2863,4225,5799,7220,7809,1436,3054,5158,6209,2081,459,1708,5747,2737,222.44,42.7,42.442596185347966
5884,1262,7150,137,8891,5249,3879,9742,6388,8866,4663,7682,2467,5895,5183,210.98,40.69,41.56383415887198
3311,8166,1557,2329,3347,5428,4112,2316,6887,5904,4098,1460,5614,3072,4038,230.69,37.67,38.61375188613079
3933,767,5512,6107,1010,2359,2907,1033,7041,7267,4455,2175,5258,8568,9450,218.29,43.1,41.94195398176163
1907,5538,6464,3731,887,6427,7762,8025,5191,8923,9790,1483,9633,8362,8824,169.83,33.02,33.96740255319563
8121,6574,7447,2775,6746,6324,8597,7416,756,1773,7394,9688,2100,1940,8192,159.84,36.57,37.30149437420368
2868,1267,6432,5010,7498,144,4144,1736,5744,3614,2836,408,2406,7000,1506,231.48,50.87,51.81390593242197
5505,7625,815,7779,3957,1058,7888,2285,9154,497,2271,8227,8882,988,792,193.89,42.43,43.364868666767556
3270,8948,102,8566,5531,8658,3907,2293,6087,8062,24,2158,8849,1909,4041,434.81,82.25,80.16813955770958
1773,7640,3469,870,3526,6211,5517,6452,8593,8308,2670,8371,1727,2480,3445,199.41,37.49,38.29286791548392
2842,6181,3307,4872,5581,7059,2354,7007,2136,6523,5139,4903,1627,9215,1637,212.19,37.47,38.54996705972972
7746,4462,4660,8640,8010,4585,3753,6892,2254,8962,1703,501,9862,9039,3309,241.6,42.88,42.959189040039554
3478,3184,6413,9499,640,2262,385,4300,7784,8842,783,3678,2366,9799,5120,236.57,47.33,47.68688626506375
625,3209,1775,2300,8917,3055,1511,7600,4780,3422,2581,5313,4543,8493,9321,222.25,40.8,42.59380500121227
1106,6761,6806,552,7460,4872,1999,4460,258,3512,6858,5459,4284,8814,6429,230.58,43.99,43.45339964510574
9724,8609,3295,7040,2109,2798,7334,7446,5666,6272,7753,4171,3126,9516,7800,147.82,34.28,34.74712920349885
7289,3147,7689,9393,5533,5070,1159,2792,6053,9913,7722,3641,9451,2098,5043,164.16,34.3,34.88138365549354
3396,8770,4901,1607,206,475,3242,5129,959,5225,8738,4192,5617,7218,1179,250.03,43.83,45.51851426198992
6870,7710,299,4630,9499,9408,2160,3477,2466,2658,9942,6155,1062,9636,7327,187.26,39.02,39.07807065339211
4574,1347,8118,7844,3892,2478,9255,4903,3721,3324,5487,9688,6420,8584,6664,158.52,33.98,34.32709203869382
3845,3490,9194,1014,4284,4086,2266,6410,7145,1956,7467,6419,6471,7778,6224,197.85,35.37,36.32186999492587
4666,3524,3942,3671,900,8726,8599,1482,9878,8905,58,881,6344,7055,6578,286.65,58.12,56.523910842569
3791,8432,4469,1654,5971,8360,5918,8518,8073,9517,1151,7539,3623,4581,405,198.47,37.91,38.80065333396763
481,7840,684,2118,2322,3383,5270,3952,8809,795,2373,4838,1672,9141,8861,203.55,40.72,40.503563633572135
1418,2234,7166,2296,555,5087,8379,4395,7753,770,9114,5819,5571,1594,9928,207.38,39.85,40.72190696964474
5891,1753,9979,5703,5954,4514,7834,4636,8344,9833,2454,419,726,5576,7111,230.08,40.53,40.3302028343113
134,5725,8757,830,1257,8852,8300,9987,7135,7022,6871,3930,2979,2663,737,278.77,50.7,52.09194353586854
260,9716,5784,2972,4829,325,658,4040,9272,3597,6600,1037,5900,1816,9780,280.97,55.16,55.19182302184427
1107,3975,3823,9013,3111,1686,102,6640,1310,8195,4604,9535,3624,858,8610,229.07,51.84,50.01802640263213
8477,8646,6605,6997,2074,2536,6994,2123,7533,6108,865,9369,2993,8460,7208,212.87,38.41,36.53737627362706
7167,9818,7306,2660,8119,9740,2094,5750,2386,377,4117,3066,2473,6753,9335,216.26,41.12,41.366845212318125
4102,7247,7701,7609,3082,6930,7133,4414,3594,5787,514,6466,457,6988,4952,197.9,39.91,39.41136103709773
395,8975,7819,9321,4287,4432,4048,7640,7487,5980,8551,7564,4034,9111,8760,186.49,35.03,35.26747529654725
2613,7550,4720,5925,6878,1797,8280,4025,6337,1919,7088,9797,7560,8540,7448,186.25,37.8,37.446960459736225
1477,6398,7414,5943,9126,5714,2712,2406,3824,2849,6692,7391,8173,2828,6668,184.36,36.64,36.715514626508714
4324,5121,9344,6634,4901,4334,5137,188,6567,9704,659,3376,7450,1660,1872,177.15,40.73,41.60558544248951
175,5938,5284,9912,5190,6652,2926,5335,1318,8632,9826,7867,6591,3856,7285,192.25,40.09,38.660426483426676
1547,9883,302,5645,497,4964,8084,2293,839,154,5403,6648,7838,81,7899,390.76,61.21,62.301121777216515
9422,3335,3652,5367,2718,5471,4967,6411,9308,9798,7958,7624,4577,1407,8252,174.85,38.12,37.571398485014065
3499,9390,6012,3960,5925,6091,2968,3967,8832,3685,3432,9600,7674,3901,6519,174.73,34.73,35.01982722251068
4354,9624,3334,8369,2648,25,6647,7748,5927,2947,3246,9947,2985,7937,108,360.45,62.87,62.14307283685301
2188,3440,3560,23,1374,7478,3226,3029,4472,6478,356,170,5891,1897,4994,445.91,84.57,85.43336504116718
584,9355,5980,7743,6233,1993,1247,7581,2881,2341,7437,1030,4373,2421,7925,203.83,40.09,39.91565675710819
8810,1224,8627,4789,4693,445,8961,9179,3414,1274,6832,2058,3052,9614,5048,247.73,44.38,44.83461376341138
7601,3245,641,5532,7524,1023,2522,3741,5749,5024,1771,3119,2545,3642,472,225.46,45.24,44.45221545421276
5295,1949,4468,1697,6111,1173,8267,2222,5756,2150,6941,3211,5082,9062,333,215.35,42.82,42.41439247722186
286,5578,2451,1206,8916,783,2242,8081,6835,5866,7874,4832,4867,1043,2465,247.13,44.71,43.73850473099231
1882,113,1474,2338,5771,2552,4925,9280,8777,2114,1463,3746,9365,3764,5485,232.8,47.48,46.76207701726586
1477,3059,7160,3440,6734,613,5474,7031,8149,9179,5649,3027,8634,1926,703,200.29,39.81,39.547770624305876
2052,6192,2373,6898,3655,4395,8851,2030,1410,8428,9345,2904,3256,1184,8800,180.68,39.08,39.839931898355886
5139,2118,8234,3887,3895,7460,6653,7470,1747,5138,3802,782,5642,1752,6449,214.17,40.02,39.39627626697393
298,9228,1918,4244,5786,9087,3941,5534,6931,3713,712,2290,2741,2142,2810,278.21,44.16,45.5354971666891
6420,2474,1709,4922,6983,7594,121,1810,6916,24,1572,538,3110,7108,29,584.33,99.22,99.27744359546554
3157,6228,5139,2533,2857,4397,4362,4209,9331,3814,8478,5069,5062,9224,6821,151.6,35.76,35.49339757281339
8166,7922,6329,4826,6447,2837,6888,4826,9446,7549,8636,6959,9416,5273,8834,123.06,31.96,33.16615545353071
1179,9229,129,4185,6758,9536,7537,1471,8219,8864,7704,8582,4561,2582,3580,178.04,41.29,40.86935061362227
