n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,36.04,29.12,28.36441075692285
704,3552,3425,572,1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,43.56,33.3,34.353102371003935
4775,506,4727,4796,3249,406,1811,381,4560,7032,1090,2372,3433,1181,4429,27.1,21.99,22.75600462204631
964,4676,2527,4589,6685,5586,1480,844,4764,4679,5233,1539,3050,798,4487,23.67,21.37,21.024373282391124
5833,514,4623,488,5070,1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,45.31,33.83,33.776346502752304
2962,2455,2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,17.33,17.19,16.597537154163508
3676,2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,5474,22.7,20.86,21.08505136917431
635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,4750,6528,3737,17.8,17.42,17.422702967705973
563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,4734,5580,17.75,17.07,17.192701438727326
6733,3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,53.27,36.68,37.18467370949958
1787,6293,2354,1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,36.45,30.8,31.09082313040705
1121,6711,3526,7077,4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,23.58,19.55,19.662671487381978
1239,1900,5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,31.32,25.17,25.121753428995635
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,6389,16.93,16.49,16.464449006136967
5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,509,1561,551,1710,18.78,17.79,17.86570591261721
3609,1329,900,2785,4921,430,838,1,4643,1239,4395,831,2978,5027,208,33.63,28.08,27.61733457283715
576,1703,5030,3082,1216,5197,2066,2845,4933,2983,3884,1006,944,6954,3998,26.93,23.32,22.838773908374144
3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,3920,6789,5669,1322,20.86,19.16,19.113779413447276
4229,189,1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,32.17,29.31,29.04645339188084
5703,6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,39.08,32.31,32.61980044068753
1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,6580,1857,1637,23.36,21.8,21.296957502508267
4240,4036,2912,5988,237,228,6472,2288,3868,2123,1586,5673,4957,2820,3663,25.12,21.92,22.709898919508888
6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,1674,3953,5112,4999,26.34,25.49,24.951855155257718
