n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,930,857,480,265,39.2,31.33,31.4
564,239,196,734,481,553,856,562,487,406,654,881,154,237,650,155,888,33.05,25.78,26.010000000000005
948,535,399,759,15,687,795,65,163,776,980,605,43,308,798,31,843,40.5,30.18,30.130000000000003
886,275,484,609,736,942,899,396,731,807,943,437,404,745,820,590,455,37.74,28.56,28.829999999999995
987,958,137,899,374,99,36,139,506,222,264,988,688,446,797,641,875,37.14,28.41,28.07
308,431,519,853,395,587,359,546,599,417,598,237,925,344,698,937,951,39.12,26.89,28.460000000000004
29,876,286,620,687,712,167,715,881,334,987,554,926,585,582,106,730,35.89,26.55,26.890000000000008
671,216,648,851,587,273,291,127,64,493,874,654,495,90,352,819,68,41.31,28.04,28.140000000000004
420,918,154,20,300,437,787,425,893,121,45,619,629,779,46,386,735,41.79,33.7,33.18
600,338,564,902,944,285,517,241,36,317,7,78,110,614,548,32,971,49.19,35.72,36.040000000000006
202,994,417,298,625,269,159,706,43,888,347,321,368,981,141,918,882,36.4,28.75,28.400000000000006
386,385,471,890,532,395,659,887,609,697,572,105,635,996,963,830,519,33.15,24.24,24.780000000000005
277,441,649,737,732,243,958,308,447,264,533,310,561,347,11,807,425,40.97,31.82,31.330000000000005
593,322,20,385,630,603,647,136,61,648,642,340,477,361,695,939,361,33.95,26.93,28.790000000000003
623,723,285,755,501,22,603,62,977,692,21,986,378,257,643,467,305,41.46,33.53,32.29
606,615,327,181,372,189,320,776,378,864,609,270,307,806,386,107,790,36.21,27.33,27.070000000000007
832,27,994,582,700,752,134,317,512,227,669,823,275,244,335,191,694,38.09,30.12,30.97000000000001
445,665,714,99,104,615,329,971,341,691,853,229,448,829,876,983,173,39.03,28.15,29.030000000000005
81,344,759,665,223,906,582,461,277,230,805,123,34,542,980,195,322,38.82,28.35,28.64000000000001
826,856,858,588,187,884,285,348,826,847,657,87,825,634,353,603,132,35.74,25.65,27.230000000000004
431,298,530,812,870,277,475,354,649,426,297,429,581,419,36,942,423,37.32,28.66,29.249999999999996
159,204,4,488,965,852,901,637,522,444,572,972,949,734,227,33,763,44.05,33.24,35.15
467,856,771,678,765,531,986,295,556,349,911,232,882,69,878,602,994,33.6,27.22,27.280000000000005
293,122,829,250,46,35,925,822,710,524,946,203,918,904,921,440,590,40.29,27.41,27.920000000000005
50,13,492,763,123,175,515,307,244,678,20,537,549,423,54,961,934,46.23,34.62,36.57000000000001
626,116,349,128,258,995,882,553,488,831,801,62,360,226,202,125,547,39.36,29.57,29.930000000000003
908,836,122,175,245,810,280,943,910,825,131,843,942,7,499,643,584,47.09,32.81,33.82
883,409,51,774,277,254,275,632,539,532,433,52,484,330,795,839,1,38.6,30.37,29.350000000000005
877,56,793,129,47,127,51,70,494,998,33,874,729,88,527,514,501,45.32,32.52,33.42
323,160,322,73,359,395,662,398,600,311,369,271,195,336,438,126,130,41.5,29.71,31.000000000000004
568,3,733,740,389,814,81,580,182,43,382,471,618,665,801,554,389,51.58,40.82,42.849999999999994
651,820,44,637,907,441,54,381,642,508,778,719,322,430,973,710,428,40.46,32.08,31.49
471,18,250,223,548,276,711,604,73,822,435,229,436,133,900,28,958,44.13,34.75,35.349999999999994
333,383,992,919,572,809,891,268,124,475,707,126,961,832,749,678,870,34.08,24.31,25.470000000000006
908,542,811,385,683,111,751,326,577,544,105,831,601,733,5,484,146,42.03,31.28,31.91
241,792,398,45,539,94,577,101,675,901,384,183,839,24,349,861,872,38.21,28.64,29.2
124,26,864,117,689,493,856,713,975,291,592,306,817,90,37,785,577,39.3,29.76,29.540000000000003
523,541,732,244,109,567,766,102,956,566,62,563,332,890,577,184,847,36.41,28.19,28.839999999999996
79,247,184,661,255,465,630,716,771,965,403,258,376,613,406,961,358,35.2,26.75,27.060000000000002
