n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,190.45,52.13,55.759999999999984
600,481,988,777,752,382,327,788,22,279,500,180.78,32.08,34.559999999999995
821,202,747,893,423,932,551,552,698,96,197,160.06,31.15,31.759999999999998
576,566,716,824,746,271,678,822,624,702,90,164.03,29.34,29.52
864,434,343,95,370,819,419,824,256,455,716,163.63,30.9,32.839999999999996
96,773,201,717,650,815,298,99,974,46,602,177.06,35.8,38.44
924,205,847,671,934,369,498,955,852,931,198,166.08,27.76,28.64
527,589,660,993,714,913,824,515,999,938,29,149.19,24.81,26.200000000000003
648,370,250,616,440,311,365,603,122,91,512,171.99,31.18,31.20000000000001
901,694,537,203,119,622,678,274,319,736,200,168.62,33.53,34.07999999999999
388,495,228,141,611,214,854,886,897,714,534,165.83,34.17,34.19999999999999
12,193,796,173,17,663,340,571,926,687,635,184.39,42.68,44.19999999999999
633,313,383,386,540,398,296,129,695,500,55,167.74,29.54,29.520000000000003
189,433,608,764,407,98,451,251,825,91,913,178.54,34.4,34.679999999999986
617,686,891,910,456,457,802,851,389,815,78,143.41,26.57,25.599999999999994
529,436,482,310,722,836,418,963,87,196,764,160.14,31.9,34.03999999999999
696,272,462,499,739,802,988,176,18,22,550,179.56,40.86,39.839999999999996
126,257,603,821,369,192,262,514,462,337,949,175.74,37.94,38.43999999999999
529,260,420,949,900,431,626,497,274,616,486,165.71,29.74,31.32
672,490,503,145,738,386,508,313,649,824,478,163.17,34.31,36.19999999999998
331,375,675,166,994,935,945,634,385,711,617,154.24,26.41,26.43999999999999
272,327,661,407,998,499,746,812,161,959,847,163.4,29.93,30.039999999999992
297,573,6,638,460,987,58,186,30,624,792,191.59,50.68,53.71999999999999
583,114,698,735,379,370,960,509,873,603,63,163.36,29.35,31.040000000000006
941,197,158,970,275,628,15,432,825,801,819,180.73,36.1,38.19999999999999
833,537,503,77,480,237,102,379,370,985,148,176.9,39.65,40.359999999999985
697,640,249,621,325,147,38,643,684,99,731,182.84,39.53,39.559999999999995
107,46,661,489,473,741,921,70,644,31,718,180.3,33.87,35.040000000000006
564,130,631,852,946,85,164,632,646,933,271,171.33,27.74,29.080000000000002
929,858,914,669,462,511,710,20,810,652,140,171.97,32.57,33.43999999999999
837,966,193,930,956,451,490,797,450,457,571,172.57,35.75,36.679999999999986
283,488,729,593,65,851,819,298,372,292,368,181.21,27.66,29.440000000000005
962,34,85,514,878,282,286,280,989,484,441,179.73,36.18,40.55999999999998
454,944,380,32,730,87,255,835,619,653,244,165.96,32.65,32.440000000000005
548,763,33,756,177,344,379,32,53,974,757,180.47,41.66,46.159999999999975
783,769,972,214,717,443,351,906,79,161,749,177.45,37.78,37.519999999999996
692,116,409,560,138,475,760,506,654,76,131,162.08,32.01,33.4
75,358,532,31,190,538,725,153,188,288,756,157.11,33.87,34.36
154,519,582,870,397,815,228,967,226,712,577,141.71,24.44,24.000000000000004
732,932,128,429,707,167,775,324,246,574,586,153.37,29.57,29.320000000000004
4,805,824,582,395,192,778,333,875,390,538,185.13,49.38,52.59999999999998
451,9,407,865,543,564,870,677,139,733,239,183.53,45.71,49.23999999999998
660,556,824,760,381,278,682,189,995,152,168,171.16,31.41,31.759999999999994
706,640,137,393,76,62,12,40,483,777,60,178.93,44.2,48.59999999999999
117,666,728,553,102,689,376,609,32,61,555,186.35,36.72,41.800000000000004
230,805,416,230,781,578,704,944,973,300,94,167.91,25.85,29.720000000000002
482,79,741,587,884,60,172,915,677,448,122,169.48,34.13,36.51999999999998
981,114,718,182,51,700,941,31,768,860,692,172.43,31.25,32.32000000000001
746,435,666,725,293,261,454,237,206,835,879,168.86,27.9,28.400000000000006
669,797,548,806,660,219,284,606,13,261,539,185.95,33.39,35.68000000000001
809,749,762,997,992,725,892,700,338,795,529,152.75,29.86,29.319999999999993
95,598,609,660,33,370,375,707,119,231,971,175.0,36.01,36.44
781,28,369,943,708,970,348,446,702,852,994,181.11,37.49,38.71999999999998
52,352,142,31,10,344,69,496,2,474,848,195.01,52.93,55.51999999999999
270,89,693,604,630,279,235,135,128,429,558,175.89,37.13,39.359999999999985
186,248,678,393,608,439,577,529,641,850,491,173.7,31.96,33.08
950,276,259,140,306,909,33,197,776,459,107,182.83,36.87,37.08
827,180,589,111,970,950,828,2,525,164,122,191.49,37.57,39.359999999999985
155,606,402,485,497,882,890,543,785,710,554,155.4,25.35,27.32
831,814,481,220,862,659,920,397,158,788,941,168.74,28.6,29.08
469,890,932,875,10,345,427,257,327,136,292,188.11,43.27,43.59999999999999
379,602,875,694,371,228,5,798,312,180,84,181.85,40.69,41.83999999999999
417,637,635,786,237,948,657,91,198,389,421,165.42,30.86,30.36
128,771,932,935,857,151,532,951,976,51,532,159.63,28.31,31.360000000000007
537,795,991,499,943,373,904,336,861,729,605,153.72,22.6,23.599999999999994
399,888,279,665,679,816,990,68,267,134,42,172.91,38.31,39.23999999999999
112,603,617,626,736,158,839,517,518,116,801,177.35,37.56,38.040000000000006
704,783,797,990,88,88,852,680,773,127,221,174.16,27.5,34.24
359,346,162,996,745,838,938,250,179,988,188,168.13,27.14,27.400000000000006
230,643,128,880,490,756,949,468,637,113,743,178.3,36.81,35.43999999999998
628,139,466,994,823,201,585,380,751,148,994,148.02,25.33,27.039999999999996
