n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1192,5429,2018.59,184.32,200.12000000000015
4804,3852,6223,6019,3056,2616,6308,179,2233,4004,6569,2016.82,181.58,175.59999999999988
1622,5978,3391,4409,4417,5587,771,1580,4615,4535,5730,2015.42,348.85,461.47999999999956
6595,5971,2175,5430,6581,4997,5617,721,6916,3479,2749,2019.61,263.16,312.95999999999987
762,2966,6555,3358,6592,2051,3647,5731,768,6189,1615,2018.69,396.39,504.7200000000002
5740,5201,6524,2385,799,374,4821,1645,6782,5369,2952,2020.48,563.62,822.5199999999996
3987,6821,1586,4216,4717,5280,5717,6598,4126,232,5189,2019.39,272.78,317.5599999999997
2960,2006,4929,3520,2493,2927,4826,979,734,4097,5559,2017.18,455.79,595.6799999999992
4302,1631,957,4982,5429,2194,2558,5890,1607,3111,3962,2018.57,120.47,138.44000000000023
1824,1131,4893,1719,6832,7090,5719,4277,102,1546,6373,2016.56,368.82,441.00000000000034
1385,139,5308,2727,4569,5499,5081,5067,2507,3068,3091,2019.61,337.74,423.8000000000002
4320,3188,2368,1039,5560,4003,440,1518,3464,4865,6113,2016.73,140.83,150.15999999999994
3258,786,3614,2009,6600,729,4941,5490,3654,3663,6421,2015.51,301.1,367.3599999999996
6809,3113,6521,626,4232,3493,3857,2485,5780,6689,3351,2017.15,175.58,198.32000000000008
703,1574,6115,5572,2177,3697,3994,5919,6422,1410,151,2017.04,95.42,101.60000000000007
179,4406,1011,2057,4828,6568,2957,1536,2099,4118,3698,2017.07,416.25,524.8800000000006
2698,4234,2087,3363,3454,5014,3976,2194,4935,3888,5376,1998.27,55.53,54.91999999999995
3920,4030,1164,5908,3092,4068,2504,5197,6592,3827,2649,2017.19,168.87,181.68000000000035
3002,5400,1335,5074,3080,5688,4940,2177,2622,5292,3262,2020.19,153.24,163.88000000000005
3997,5974,6499,1295,6780,2382,4586,50,5110,3681,467,2013.78,255.59,274.2400000000004
1495,246,4996,6337,4667,918,5587,5886,3038,2965,4075,2017.27,185.3,197.56000000000017
6991,4831,510,1578,1264,2205,5025,121,3457,6604,6408,2016.22,312.88,375.20000000000044
6554,6664,4299,4027,621,3841,1901,820,3038,2965,1187,2015.49,105.41,106.99999999999994
5578,5124,1993,4969,2607,1181,308,5144,5473,797,5848,2015.47,255.0,280.4400000000005
863,370,5288,3914,3790,5931,565,5154,252,5745,4517,2017.84,238.06,283.3999999999997
1040,5051,6821,684,1319,5063,5170,2172,6868,5359,3702,2015.33,121.47,131.48000000000013
4093,5683,166,6482,5221,1122,6703,1546,3611,3925,6377,2019.94,251.55,269.88000000000034
3600,3662,4575,2264,3911,5836,4745,521,6811,6555,2390,2013.09,89.43,91.84000000000005
2977,2343,2950,277,685,4115,7029,2259,2292,2245,3875,2016.09,124.6,134.12
3528,3639,3042,261,5847,701,2044,6687,4953,5231,1953,1935.03,83.57,91.80000000000028
4386,6106,267,6054,1419,2755,3035,261,426,6060,6268,2015.38,107.6,132.83999999999932
6154,1713,5740,3547,2813,635,1291,5992,5536,934,3273,2014.19,481.81,626.4400000000003
4482,1111,3801,6086,4051,5237,615,1048,605,2870,4262,2015.72,173.37,192.35999999999999
249,1521,4304,5800,1231,1504,2307,6053,1237,4155,4656,2014.54,62.2,66.60000000000001
6963,3181,6526,1827,1815,5698,4620,5859,1030,3433,5659,2020.34,389.9,496.71999999999963
1336,6203,2592,1968,4595,4688,39,6442,6595,4660,3167,1977.11,74.53,81.52000000000002
1541,6227,2664,7003,3121,4311,3612,79,3256,6921,4348,2017.44,283.32,340.32000000000073
4514,6963,5423,1116,5868,1914,5285,4455,6596,6085,3049,1860.35,35.22,35.999999999999986
2227,5460,1516,1223,1344,5654,5123,1100,3151,608,500,2014.96,280.78,320.5999999999999
100,326,3868,6217,485,938,5331,5824,4425,820,5519,2012.12,209.27,220.6800000000002
3011,4879,263,490,4446,1841,6442,3332,1847,6255,4630,2017.03,66.22,67.67999999999999
5633,2404,759,3858,633,5932,4697,7079,481,1381,5417,2013.86,137.42,159.27999999999997
3587,983,919,5750,1456,409,5602,248,6144,6887,5537,2013.42,188.74,208.00000000000006
5975,3484,5332,5802,2351,2094,3632,1900,1655,6683,7039,2017.29,284.56,336.0400000000002
5359,6380,4387,6451,5281,1752,2275,4851,107,2088,4317,2019.67,285.33,322.6800000000001
6476,5995,6101,5801,5602,2711,6365,4238,767,4791,4877,2017.04,130.87,136.19999999999982
5287,268,2965,3007,5663,959,1853,6249,229,2952,5670,2020.45,977.31,1771.7600000000011
2790,3568,5617,6819,423,2818,1141,249,80,2754,557,2014.16,218.16,247.68000000000004
3972,21,3798,6785,2160,716,5546,4839,5047,2238,1885,2013.75,245.56,263.4799999999997
