generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 90.75, 95.51, 93.13, 93.13, 2.3800000000000026,1.0,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 94.81, 95.51, 95.16, 95.16, 0.3500000000000014,0.09999999999999998,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 88.95, 95.51, 92.23, 92.23, 3.280000000000001,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 95.51, 96.9, 96.20500000000001, 96.20500000000001, 0.6950000000000003,0.30000000000000004,0.01455344990053398,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 96.9, 97.44, 97.17, 97.17, 0.269999999999996,0.19999999999999996,0.005572755417956574,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 96.59, 97.44, 97.015, 97.015, 0.42499999999999716,0.19999999999999996,0.0,[1. 1. 1. 1. 1. 1. 3. 1.]
6, 2, 96.64, 97.44, 97.03999999999999, 97.03999999999999, 0.3999999999999986,0.19999999999999996,0.0,[1. 1. 1. 1. 1. 1. 5. 1.]
7, 2, 97.44, 99.42, 98.43, 98.43, 0.990000000000002,0.4,0.020320197044335016,[1. 1. 1. 1. 1. 1. 7. 1.]
8, 2, 95.03, 99.42, 97.225, 97.225, 2.1950000000000003,0.30000000000000004,0.0,[1. 1. 1. 1. 1. 1. 9. 1.]
9, 2, 99.42, 100.0, 99.71000000000001, 99.71000000000001, 0.28999999999999915,0.19999999999999996,0.005833836250251441,[ 1.  1.  1.  1.  1.  1. 11.  1.]
10, 2, 97.99, 100.0, 98.995, 98.995, 1.0050000000000026,0.19999999999999996,0.0,[ 1.  1.  1.  1.  1.  1. 13.  1.]
11, 2, 96.1, 100.0, 98.05, 98.05, 1.9500000000000028,0.30000000000000004,0.0,[ 1.  1.  1.  1.  1.  1. 15.  1.]
12, 2, 97.29, 100.0, 98.64500000000001, 98.64500000000001, 1.3549999999999969,0.7,0.0,[ 1.  1.  1.  1.  1.  1. 17.  1.]
13, 3, 93.15, 101.99, 100.0, 98.38, 3.7863526865133195,0.19999999999999996,0.01989999999999995,[ 1.  1.  1.  1.  1.  1. 19.  1.]
14, 2, 101.99, 104.39, 103.19, 103.19, 1.2000000000000028,0.19999999999999996,0.023531718795960443,[ 1.  1.  1.  1.  1.  1. 21.  1.]
15, 2, 103.04, 104.39, 103.715, 103.715, 0.6749999999999972,0.09999999999999998,0.0,[ 1.  1.  1.  1.  1.  1. 23.  1.]
16, 2, 103.09, 104.39, 103.74000000000001, 103.74000000000001, 0.6499999999999986,0.30000000000000004,0.0,[ 1.  1.  1.  1.  1.  1. 25.  1.]
17, 2, 101.85, 104.39, 103.12, 103.12, 1.2700000000000031,0.7333333333333334,0.0,[ 1.  1.  1.  1.  1.  1. 27.  1.]
18, 3, 101.67, 104.39, 102.84, 102.96666666666668, 1.114041690821707,0.6666666666666666,0.0,[ 1.  1.  1.  1.  1.  1. 29.  1.]
19, 4, 102.89, 104.39, 103.22, 103.43, 0.571970278948129,0.5399999999999999,0.0,[ 1.  1.  1.  1.  1.  1. 33.  1.]
20, 5, 96.86, 105.51, 99.06, 100.768, 3.502761196541953,0.3666666666666667,0.010728997030366937,[ 1.  1.  1.  1.  1.  1. 37.  1.]
21, 4, 98.4, 105.51, 103.61500000000001, 102.785, 2.678287699258613,0.2833333333333333,0.0,[ 1.  1.  1.  1.  1.  1. 41.  1.]
22, 4, 99.25, 105.51, 101.11500000000001, 101.7475, 2.635454182868679,0.33333333333333326,0.0,[ 2.  1.  1.  1.  1.  1. 44.  1.]
23, 4, 97.06, 105.51, 99.925, 100.605, 3.4410499851062926,0.5599999999999999,0.0,[ 2.  2.  2.  2.  2.  1. 44.  1.]
24, 5, 98.78, 105.51, 100.98, 101.83600000000001, 2.4483022689202407,0.5933333333333333,0.0,[ 2.  2.  2.  2.  2.  3. 46.  1.]
25, 6, 101.03, 105.51, 103.515, 103.57166666666667, 1.5777665296938672,0.5142857142857142,0.0,[ 2.  2.  2.  2.  2.  9. 46.  1.]
26, 7, 100.96, 105.51, 101.91, 102.64857142857143, 1.5941090531922193,0.5178571428571429,0.0,[ 2.  2.  2.  2.  2. 15. 46.  1.]
27, 8, 98.87, 105.51, 101.91499999999999, 102.33250000000001, 2.0370981198754285,0.5361111111111112,0.0,[ 2.  2.  2.  2.  2. 23. 46.  1.]
28, 9, 97.8, 105.51, 101.9, 101.74555555555554, 2.211279725564219,0.5577777777777778,0.0,[ 2.  2.  2.  2.  2. 31. 46.  1.]
29, 10, 97.89, 105.51, 103.66499999999999, 102.95, 2.035784860932019,0.5272727272727273,0.0,[ 2.  2.  2.  2.  2. 41. 46.  1.]
30, 11, 98.32, 105.51, 100.9, 101.50454545454545, 2.203746246885326,0.4696969696969696,0.0,[ 2.  2.  2.  2.  2. 51. 46.  1.]
31, 12, 100.61, 105.51, 102.78999999999999, 102.63666666666666, 1.4500593857570885,0.47307692307692306,0.0,[ 2.  2.  2.  2.  2. 63. 46.  1.]
