n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
3867,4969,1690,6489,7845,2539,1476,1089,324,6579,9001,4741,964,3636,8525,6686.41,162.34,165.9300000000001
8792,5902,4533,2828,1739,4288,3512,420,4264,4452,3169,2700,5076,4745,6101,6695.51,145.45,152.20000000000013
1420,9926,5528,6355,8289,4077,2912,4052,7759,4587,1463,8972,4919,118,4783,6691.65,147.69,151.50000000000017
9377,5107,8329,3196,6782,6942,9812,4721,7062,7395,2643,3821,4998,4254,708,6684.05,137.25,138.82000000000025
1328,758,7580,4594,8501,8759,7720,5617,2376,3204,1088,6763,3320,7227,4526,6688.41,146.13,140.68000000000018
3009,5829,7142,9646,5253,9150,3255,5300,1654,1009,3749,4546,9538,3889,2001,6691.9,117.14,114.52000000000007
5424,2908,4766,7520,420,701,5850,1353,4680,5359,297,5288,4734,5270,2505,6684.42,180.06,187.11000000000024
6724,1273,4807,3136,7276,4784,2235,4096,6252,9810,2603,5428,9389,153,5952,6692.92,153.78,153.80000000000015
733,7451,2778,5983,5942,4756,9362,1590,7197,3395,6946,3406,1861,972,1019,6686.22,138.81,140.6100000000001
905,2763,9757,2451,9937,669,8949,8039,9546,4080,5266,582,2003,8671,4798,6698.63,144.63,139.55000000000007
6706,3281,7827,3305,3962,7189,6727,8059,604,3589,6901,7266,4072,7009,3534,6697.21,104.08,108.23000000000009
8168,3075,518,603,4167,4151,3971,8612,3408,3792,6834,4287,2321,5325,840,6681.99,149.0,155.91000000000017
5153,9262,1914,9334,6602,663,8098,6348,1522,7046,3455,9376,2710,5514,4853,6694.59,148.5,147.12000000000032
7720,5161,6881,8651,3526,4395,5546,6425,8132,1218,4588,3133,729,6468,2091,6704.72,121.56,124.09000000000012
4414,990,2740,7611,9325,7736,6614,6397,3580,53,3460,2568,214,9994,4216,6689.82,221.11,232.94000000000048
