generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 30.65, 31.28, 30.965, 30.965, 0.3150000000000013,0.7,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 31.28, 31.5, 31.39, 31.39, 0.10999999999999943,0.050000000000000044,0.007033248081841395,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 31.5, 31.66, 31.58, 31.58, 0.08000000000000007,0.050000000000000044,0.005079365079365084,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 30.87, 31.66, 31.265, 31.265, 0.3949999999999996,0.15000000000000002,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 31.59, 31.66, 31.625, 31.625, 0.03500000000000014,0.050000000000000044,0.0,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 31.51, 31.66, 31.585, 31.585, 0.07499999999999929,0.6499999999999999,0.0,[2. 1. 1. 1. 1. 2. 1. 1.]
6, 3, 30.72, 31.66, 31.36, 31.246666666666666, 0.39203174474637803,0.5416666666666667,0.0,[3. 1. 1. 1. 1. 3. 1. 1.]
7, 4, 30.55, 31.66, 31.174999999999997, 31.139999999999997, 0.4151505750929413,0.47,0.0,[5. 1. 1. 1. 1. 5. 1. 1.]
8, 5, 30.46, 31.66, 30.5, 30.744, 0.4613718673694787,0.44666666666666666,0.0,[9. 1. 1. 1. 1. 5. 1. 1.]
9, 6, 30.74, 31.66, 31.54, 31.34, 0.3516153201061263,0.4095238095238095,0.0,[11.  1.  1.  1.  1.  6.  1.  4.]
10, 7, 30.68, 31.66, 31.29, 31.21, 0.33470669462765723,0.38035714285714284,0.0,[11.  1.  1.  1.  1.  6.  1. 10.]
11, 8, 30.65, 31.66, 31.28, 31.19625, 0.29380850481223314,0.3472222222222221,0.0,[12.  1.  1.  1.  1.  9.  1. 14.]
12, 9, 30.59, 31.66, 31.1, 31.06555555555555, 0.375325373246293,0.3533333333333334,0.0,[12.  1.  1.  1.  1. 17.  1. 14.]
13, 10, 30.86, 31.88, 31.255, 31.297000000000004, 0.3180896100157945,0.1972222222222222,0.006948831332912156,[14.  1.  1.  1.  1. 23.  1. 16.]
14, 9, 30.67, 31.88, 31.24, 31.30222222222222, 0.41195409069398264,0.23888888888888893,0.0,[14.  1.  1.  2.  1. 25.  1. 21.]
15, 9, 30.47, 31.95, 31.11, 31.163333333333338, 0.4635610950984657,0.2142857142857144,0.0021957340025094193,[14.  1.  1. 10.  1. 25.  1. 21.]
