n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,417.48,37.61,40.31000000000004
707,965,861,757,667,349.25,12.81,13.219999999999999
944,542,29,860,476,399.16,20.44,20.840000000000007
794,965,255,664,53,413.43,22.3,23.059999999999995
922,160,115,380,480,401.63,20.13,19.73
889,252,389,556,104,399.38,21.3,21.53
587,255,13,748,221,434.7,47.53,52.07000000000003
417,286,186,938,888,399.44,22.34,22.52000000000001
784,398,163,780,816,403.7,18.69,20.45
73,142,632,632,455,401.2,28.78,35.09000000000002
129,135,1,995,892,416.66,32.86,32.210000000000015
5,214,792,220,983,428.71,50.57,53.24000000000004
169,893,170,296,321,415.31,22.65,22.970000000000002
984,203,552,897,694,402.76,14.09,14.39
640,209,186,963,991,407.18,29.21,32.27000000000002
707,201,989,988,915,383.26,24.79,24.590000000000014
392,305,22,369,424,430.11,27.36,27.230000000000004
169,958,149,270,66,420.56,20.31,21.499999999999996
339,308,837,617,600,387.44,22.74,24.080000000000005
3,610,694,724,346,423.67,89.07,94.63999999999999
67,317,363,838,313,427.71,42.22,37.85000000000002
492,713,323,189,492,351.88,26.19,40.22000000000004
483,721,180,58,262,415.47,31.91,31.580000000000013
998,961,23,972,767,414.49,34.31,32.09000000000002
366,865,413,18,562,419.08,40.1,40.250000000000014
806,428,374,385,592,388.71,17.44,17.959999999999997
861,9,463,47,724,428.1,55.0,59.42000000000001
185,638,978,977,201,405.1,18.11,17.78
121,773,251,951,839,390.39,20.57,21.41
964,473,352,524,363,396.59,26.18,24.380000000000003
914,537,256,794,473,405.22,24.16,25.070000000000007
110,603,766,799,816,335.45,15.85,15.979999999999997
376,880,302,37,443,414.84,21.86,23.839999999999996
968,93,213,348,525,427.42,27.26,27.470000000000013
625,371,940,151,348,391.95,19.29,20.06
282,946,719,558,94,389.87,25.21,26.270000000000014
319,702,324,313,181,405.17,26.41,27.32
817,80,641,152,738,419.54,39.11,37.40000000000003
705,316,495,165,737,393.99,16.51,17.18
49,82,615,546,945,402.12,38.23,35.33000000000003
415,32,243,758,608,423.14,39.99,43.70000000000003
352,846,256,466,666,419.91,28.36,28.190000000000005
431,149,57,938,653,412.27,30.06,30.500000000000014
33,820,505,342,858,412.85,29.86,30.71000000000002
212,133,749,577,972,424.45,36.62,37.58000000000003
135,645,918,806,423,413.67,21.76,22.669999999999998
109,172,444,381,152,429.83,37.02,41.75000000000003
60,865,430,301,144,406.58,21.62,22.49
464,944,635,872,173,386.86,16.06,16.28
999,534,464,983,499,344.61,11.45,11.06
705,747,325,490,280,396.59,18.89,19.189999999999998
298,481,413,923,150,401.22,18.17,19.13
115,386,841,544,982,407.45,18.2,18.5
183,642,959,511,888,405.95,27.43,33.95000000000003
346,184,91,503,278,408.5,28.69,28.850000000000012
527,800,561,888,514,398.04,23.47,26.270000000000017
369,64,804,814,793,413.04,26.86,28.040000000000003
364,711,601,679,35,411.22,24.45,25.369999999999997
777,313,372,572,721,401.9,16.34,16.759999999999998
684,287,855,497,271,405.68,19.22,18.560000000000002
788,707,733,300,979,388.03,18.5,18.740000000000006
968,348,665,182,594,412.91,31.62,30.260000000000016
872,11,485,560,792,423.72,35.71,34.52000000000001
256,333,687,280,474,396.93,24.13,21.89
295,836,512,662,689,415.84,25.29,26.450000000000006
816,365,356,280,659,402.14,19.92,19.01
353,755,960,848,418,405.71,34.55,35.180000000000035
358,944,863,176,890,399.66,16.84,16.549999999999997
887,704,460,999,373,365.18,15.28,15.739999999999998
979,342,530,145,542,407.02,32.57,31.94000000000002
170,203,856,370,959,421.24,28.3,30.05000000000002
874,488,289,708,80,423.22,31.09,33.62000000000002
736,686,747,426,175,399.27,27.19,27.650000000000016
631,799,958,594,528,396.64,22.59,24.50000000000001
681,958,430,309,638,386.38,20.73,20.210000000000004
566,793,887,652,277,409.05,26.55,25.940000000000005
737,28,200,163,600,428.03,42.8,43.520000000000024
451,639,665,185,224,409.73,27.5,28.040000000000017
777,702,184,646,735,399.4,18.56,19.429999999999996
42,482,231,169,55,424.45,32.43,33.68000000000001
913,136,113,324,991,391.77,17.35,19.49
185,494,198,561,36,423.42,36.89,35.900000000000006
425,476,359,389,678,391.56,25.27,26.900000000000016
626,73,604,209,243,412.49,38.92,45.23000000000003
735,924,382,0,358,427.42,59.05,63.499999999999986
415,974,285,876,419,406.0,17.92,17.330000000000002
887,117,705,851,560,378.41,19.01,18.68
382,987,36,563,628,423.66,29.91,28.370000000000008
308,97,302,558,524,405.08,24.58,26.360000000000007
347,973,594,300,981,398.42,26.1,26.75000000000001
360,838,132,429,419,372.05,26.36,26.720000000000017
832,577,657,551,378,352.33,13.71,14.299999999999997
478,145,160,610,391,415.76,23.42,23.390000000000004
577,488,980,203,991,372.83,14.42,14.899999999999999
136,623,93,359,840,417.92,32.28,33.26000000000001
914,677,0,391,110,438.05,60.54,62.47999999999999
333,579,938,629,552,396.2,19.68,20.720000000000006
144,333,644,897,912,389.38,17.12,16.549999999999997
577,384,439,442,231,408.98,20.69,20.569999999999997
505,298,491,995,725,404.29,16.61,15.439999999999998
