n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,17080.06,484.69,592.4000000000008
49678,22205,59247,55389,20598,22076,31196,6728,14542,17357,66357,8300,50287,17075.54,205.12,213.20000000000024
13326,38165,26864,29399,55280,11496,34961,27510,51975,36855,44782,5661,26146,17096.69,122.29,127.95999999999907
690,53895,7181,49652,64449,18237,3077,31029,55669,14686,507,15890,75851,17104.92,465.7,533.1600000000007
25909,26614,43282,1081,10944,17456,70748,2289,65641,11119,75101,65108,70462,17094.87,344.75,364.71999999999935
25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,35388,72752,19569,17076.14,251.46,282.43999999999755
35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,11369,17082.87,153.86,160.96000000000026
45507,14413,47915,59152,27529,52713,26053,75292,2407,49668,43084,80,56829,17099.82,175.75,179.1599999999997
14641,27974,29059,58197,35341,42560,11641,40259,37340,13509,67830,7230,3328,17093.59,244.8,262.8400000000005
49988,73457,56182,65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,17095.19,108.9,112.19999999999987
48885,73461,48412,18236,38049,22421,33936,3850,6619,22643,34466,21523,15763,16083.15,77.61,80.20000000000016
19440,1556,6399,7983,59039,27341,50971,38566,1939,46469,37356,18434,63034,17090.37,607.57,716.8800000000002
73653,36402,17996,11349,72870,38798,15457,8597,55040,59165,18680,73652,50200,17099.49,386.88,472.72000000000014
22161,35934,64806,45727,13005,6351,36287,69315,16822,22718,11045,21263,29151,17100.35,176.37,191.27999999999983
1705,26593,23049,62080,59860,73301,71500,50893,10904,22681,71908,63184,34398,16936.04,79.97,81.59999999999997
70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,17107.79,229.49,253.23999999999998
8430,29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,17096.88,251.01,264.16000000000014
60115,30291,48657,75127,65001,31864,4718,11092,6148,53708,53303,9039,10582,17067.02,750.73,862.5599999999984
24784,4470,23765,11064,8503,3914,46503,61635,71698,70198,62210,3404,9871,17098.89,621.23,745.6799999999985
43755,11088,42136,1123,60797,58871,19474,50605,62683,18075,13924,45713,30319,17110.74,160.29,162.47999999999993
59176,16960,25187,28987,14257,14497,6911,15740,9782,10820,48814,13581,3074,17077.86,222.2,224.00000000000006
61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,33195,17092.67,756.87,945.6799999999972
2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,17331,39341,17085.65,127.55,122.08000000000001
5097,24469,46326,52850,950,39679,12375,3862,41638,57582,32398,54601,42172,17087.23,581.32,725.5999999999962
64448,73844,45474,52309,56371,27385,10296,36226,39437,60522,61159,74506,59756,16589.77,66.54,68.47999999999995
57662,50465,24423,43185,52712,7717,42601,12035,22356,41617,71287,3521,24715,17107.13,141.25,149.9999999999998
27668,47789,18047,11261,44282,58599,50444,27686,71033,43957,9943,2506,72412,17099.74,309.44,333.60000000000036
55289,61682,29799,42426,67389,65843,12988,60717,419,37310,69927,26885,9361,17105.56,391.42,503.00000000000074
29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,51833,51041,17096.44,220.8,233.84000000000032
66349,17674,66679,46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,16248.71,67.85,66.64000000000004
22484,1238,40110,2637,36505,62755,68490,55984,12286,35757,37349,18836,67755,17094.52,225.04,248.60000000000036
59176,62758,30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,16257.67,84.69,78.88000000000015
24432,70485,12657,59435,17635,44660,27628,71189,17611,55414,28387,67549,26583,17094.14,140.63,154.52000000000004
74528,55456,1312,72732,6470,46510,65038,48768,7982,48809,52238,60765,57328,17095.15,310.42,334.4799999999996
24999,72873,12943,21765,11126,46482,34104,32390,61547,68881,24423,69620,1578,17083.88,184.35,192.36
70755,43970,29223,22715,3683,7404,26260,44407,37161,17008,43286,39013,51851,17082.44,244.87,260.47999999999996
4726,10011,53190,32162,59510,60856,5494,41205,22685,18851,75293,26170,68577,16758.62,115.78,116.08000000000001
49994,65768,19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,17103.37,159.09,162.35999999999984
65315,68210,34209,33254,48996,45463,70372,1827,25909,7687,69286,60745,40827,17098.02,547.82,666.7199999999999
13534,27029,1977,25955,60903,16168,33386,40688,38714,29556,1516,23354,54348,17088.91,453.26,533.3599999999998
35632,48511,45642,42352,73342,21033,72467,3837,17446,27510,11674,6146,27610,17095.64,273.57,295.1999999999999
2538,33863,57498,46931,46268,73087,9893,12308,53504,55868,23117,7749,31756,17096.28,262.89,284.6000000000001
75028,20361,66614,75108,55289,47722,25201,45715,67554,67588,53573,4472,21128,17090.05,110.37,110.40000000000015
71518,41024,36276,59942,38083,37703,57170,69816,55551,13611,7465,47043,29200,13508.4,31.56,30.079999999999977
54108,34028,47829,59251,49076,8532,53454,66643,23975,8374,15490,42274,55458,17109.31,236.46,254.80000000000047
64815,2506,40503,57079,10328,51132,33920,25578,61732,22138,3888,31731,38283,17093.72,299.24,344.2400000000005
1037,67993,15576,75652,762,26335,57747,13378,49890,66348,35923,24414,9689,17097.89,668.74,763.3599999999982
69052,68736,40372,18875,55195,23819,25965,39995,61968,37251,62219,66297,41157,17098.73,87.98,88.63999999999999
66364,60739,7660,69672,62504,11640,10686,53436,44195,9725,62660,21317,69851,17085.74,284.21,296.96000000000015
19631,64060,54129,70215,65142,15267,75710,66767,1613,37338,57404,10459,74689,17110.81,371.76,415.84000000000026
34688,72980,22271,36111,887,43217,66976,57939,67937,48824,42477,23034,21222,17096.55,146.38,169.56000000000017
41568,41756,43376,62532,10745,42676,37162,12309,73742,33519,39369,7856,51581,15731.17,53.26,52.32000000000007
62085,9111,40051,54132,30496,59187,38563,49339,59251,66921,5508,27419,21538,17111.52,90.17,92.52
15579,75207,9025,10457,12260,37638,1164,63158,38103,7008,58572,22398,20837,17083.27,823.54,1003.7999999999989
11411,34892,12629,15807,20813,32869,48782,34082,29221,26234,25683,64621,73836,17091.47,119.29,127.64000000000006
70436,25419,53479,35307,61140,32165,52868,11557,33413,34965,19851,24107,2797,17083.26,172.53,169.87999999999997
50019,17565,59677,65530,16051,13844,50866,51697,71569,43547,17652,28933,44035,15734.0,75.1,71.8400000000002
30965,46937,71624,11008,14130,11135,72,47604,73946,60825,48180,28905,58697,17108.54,317.66,422.6000000000003
71310,860,59369,33633,44572,20642,48251,8233,38442,27074,34998,21062,53066,17089.78,150.35,157.68000000000046
16044,3458,31000,74154,19882,2275,23722,9429,52756,16835,54917,36805,62774,17101.61,242.94,260.5600000000001
9718,54487,19501,36852,14094,66316,19750,18643,62504,69583,34107,977,48201,17093.17,132.94,129.08000000000013
12820,74360,75819,36980,15448,186,30120,62966,73325,21634,68464,46283,36278,17103.87,874.13,1229.0800000000006
26074,21509,44242,2383,30820,10825,25094,1138,52404,808,63006,2716,6839,17092.83,879.78,1076.199999999997
24921,39303,39819,71327,9444,57149,72149,27520,67201,26844,12160,12321,10662,17100.08,204.15,229.9200000000001
28281,41819,4880,60231,24228,75123,35958,46983,12900,72005,35016,33725,18823,17122.88,115.56,117.64000000000006
7644,5350,47803,10293,18941,43067,2218,34521,74341,31138,23233,3371,6949,17100.55,624.96,749.5199999999983
55967,644,45728,9514,17187,25356,18665,74014,60139,69851,60590,41657,58657,17096.55,421.45,491.36000000000047
64794,29406,25768,61627,35576,58006,8051,61760,75244,27237,18566,58714,20867,17087.76,117.67,118.47999999999985
61707,14823,55719,49009,24512,43904,60930,12455,4472,17726,8577,48141,9185,17091.27,177.12,176.88000000000025
33767,67282,33822,15618,65622,36156,57784,54109,27916,52064,28544,38357,51823,12830.76,22.71,22.56
67371,41229,46204,19969,26068,9149,5851,6282,43545,8815,59450,54352,47477,17091.98,302.63,329.4800000000001
2432,43825,23914,57989,33417,7263,6292,34646,59884,30719,3458,35189,52081,17099.19,407.38,455.59999999999627
6697,27254,56214,13738,42528,7309,53179,14548,55112,10385,67706,38517,45150,17095.14,211.82,220.55999999999835
32459,2501,62113,20647,54099,23640,6481,47796,56179,52045,46787,38408,72693,17097.33,223.03,307.4399999999999
72455,3582,54541,44716,63467,2055,41176,24646,30818,15941,50018,46364,51006,17081.39,255.19,284.3999999999976
8254,45589,55254,63285,25411,48301,50468,32148,74210,48076,15011,37946,8829,16058.79,43.53,45.119999999999976
55635,40505,40521,60763,74626,24594,50820,26942,66310,42423,56390,48527,71479,15051.03,30.34,29.719999999999988
44746,23826,7797,9958,7604,58519,44349,26148,13283,28999,75847,18096,45184,17086.46,499.44,567.9999999999986
30863,75149,45124,7656,21992,38677,16021,65538,16803,1654,2637,27466,65626,17097.92,162.49,171.16000000000008
30350,51471,29055,8036,40306,13124,50349,6925,35457,31522,65855,58628,29656,17087.65,135.29,132.12000000000018
23896,47617,48508,36766,6159,253,42287,39991,10574,381,14762,13178,22112,17102.43,592.73,714.600000000001
40775,28746,67064,4025,61032,47427,59811,13624,50231,32334,19450,67399,73733,17092.57,170.35,182.79999999999995
41472,1804,71102,9650,6680,70074,65621,671,6367,14005,44657,10700,43397,17109.91,731.36,952.7600000000003
6105,15325,6808,21234,71884,7339,51576,28517,34770,70866,268,31381,7131,17092.7,519.83,682.1600000000004
22403,31069,25064,59243,11274,72386,3448,26967,68757,65181,42560,57160,10795,17107.28,159.49,168.2799999999999
3176,37133,11980,3417,1904,11734,32936,41380,73266,50643,32248,50254,9330,17088.17,314.08,335.91999999999587
2311,15360,49340,20864,15907,12845,20988,8574,31918,26147,6345,43051,9772,17087.54,221.18,236.04000000000025
25309,61811,1055,28114,67822,45814,39712,43598,64867,54804,47285,11896,45490,17100.77,390.84,420.19999999999925
13941,43453,47161,24227,39403,17115,60083,20285,64926,59583,67244,45156,28238,17102.5,257.1,266.559999999998
19872,10175,34385,64088,2695,20631,70469,12849,49216,3925,56149,9822,31654,17084.42,220.58,235.0
28298,67497,13327,12067,28069,60025,54247,4605,1956,74274,38553,41641,19345,17082.82,380.51,429.88000000000045
11673,5992,8287,64847,64922,57143,70777,48589,62023,69694,46626,39690,72842,15562.3,37.04,37.27999999999997
17401,69080,65451,60927,25973,19136,68903,53843,4998,8694,20623,19996,3286,17111.02,265.22,290.40000000000015
60489,29548,19369,19433,35574,69870,69423,732,67161,55908,22856,19824,55849,17105.93,162.37,154.07999999999964
30914,54088,75337,74805,26615,70423,6533,1030,65643,13544,24786,43831,74057,17102.91,187.45,204.84000000000006
59321,4494,4310,32257,20197,13522,39005,9670,52691,40658,1056,9624,47227,17099.2,226.62,256.4800000000003
11958,49775,24592,32012,49312,24849,42239,16308,64200,58817,45414,56804,44558,16921.95,82.04,81.20000000000016
65788,71970,46292,53162,71707,68483,29255,43160,35567,19086,55152,75169,22913,15568.74,35.08,35.359999999999985
59668,36061,12294,4522,51873,22375,75271,75565,44158,46354,2152,35892,75051,17084.66,263.1,290.68000000000006
12176,19701,60143,68474,808,57341,28460,5788,57156,32001,66351,59959,60951,17098.21,275.81,305.32
