n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,9.32,5.65,5.9948212002873715
133,378,937,9.02,4.36,5.115034579630722
618,485,640,10.6,4.89,5.2299468318513895
594,67,620,14.0,9.07,9.103372385078618
13,930,857,35.48,17.82,17.975344688048477
480,265,564,15.57,6.97,7.162104879166858
239,196,734,10.01,5.57,6.110912941008059
481,553,856,7.63,5.46,5.087767278951366
562,487,406,12.26,7.32,7.249201767322068
654,881,154,10.32,6.6,6.846168049665227
237,650,155,15.16,8.97,8.815580560789094
888,948,535,8.93,5.57,5.48544639070203
399,759,15,21.64,12.61,12.280625209325715
687,795,65,11.13,6.85,6.730182275325314
163,776,980,17.09,8.79,8.687665403480203
605,43,308,12.48,7.2,7.368012438177032
798,31,843,15.47,8.75,8.906993595124314
886,275,484,9.75,5.8,6.317454696936701
609,736,942,8.58,4.87,5.036173417500468
899,396,731,8.45,5.33,5.53127467477203
807,943,437,11.9,7.32,7.288957244335112
404,745,820,12.34,7.09,7.37226865797044
590,455,987,7.83,5.36,5.389966645193169
958,137,899,11.33,5.54,5.590112008534989
374,99,36,26.91,14.59,15.61425728798175
139,506,222,12.14,8.16,7.600464668390725
264,988,688,10.01,5.69,5.760576267061367
446,797,641,11.58,6.46,6.9306733301971395
875,308,431,9.22,4.84,5.273061357492665
519,853,395,14.77,8.09,7.902311002455482
587,359,546,10.34,6.17,6.035594519763766
599,417,598,8.5,6.65,6.863211395086394
237,925,344,14.06,8.3,8.302854941823806
698,937,951,8.36,5.02,5.084232820637758
29,876,286,9.9,6.07,6.501685995804936
620,687,712,10.4,6.9,6.898968950863527
167,715,881,11.67,6.86,7.1358860689788965
334,987,554,8.23,5.77,5.908909965335408
926,585,582,11.52,6.3,5.942409693633239
106,730,671,11.86,8.04,7.914135124135123
216,648,851,11.06,7.66,6.803882484593302
587,273,291,11.56,5.35,6.0552170598054245
127,64,493,14.71,8.33,8.428576610849877
874,654,495,9.94,5.97,5.929285777994943
90,352,819,14.69,7.82,7.576367518294658
68,420,918,17.17,11.17,10.483462592844894
154,20,300,26.89,14.24,13.960598231316453
437,787,425,15.05,7.5,8.12857590476041
893,121,45,16.84,9.07,9.468869667278089
619,629,779,8.91,6.06,6.495634936751694
46,386,735,24.83,13.03,13.407662699100808
600,338,564,13.26,6.45,6.182260326273527
902,944,285,10.05,6.06,5.720340166589869
517,241,36,28.67,14.69,14.919240795868717
317,7,78,48.4,21.95,24.016129746925284
110,614,548,11.23,6.08,5.919014408793821
32,971,202,20.73,11.8,11.856905913523985
994,417,298,9.7,6.04,5.869251966704974
625,269,159,14.89,7.89,7.9110947885508205
706,43,888,12.4,7.63,7.431089488707064
347,321,368,17.51,9.48,9.657368132358735
981,141,918,11.53,4.88,5.61937859806817
882,386,385,15.11,8.53,8.535002138073565
471,890,532,12.39,6.49,6.494268521423243
395,659,887,14.44,8.12,8.057165652878494
609,697,572,7.96,4.68,5.0638558922778145
105,635,996,7.29,5.45,5.603433314225903
963,830,519,9.97,5.23,5.307098460242479
277,441,649,11.42,6.35,6.567263681003075
737,732,243,11.2,7.46,7.238804401018692
958,308,447,12.59,7.26,6.941067683917831
264,533,310,10.94,5.51,5.727997950253589
561,347,11,35.49,16.49,16.693402751307868
807,425,593,9.41,7.84,7.52827801721139
322,20,385,24.93,12.48,11.961622137644131
630,603,647,11.07,6.17,6.1220406927828535
136,61,648,15.39,7.39,7.553524548581186
642,340,477,14.36,9.37,9.324248358009097
361,695,939,8.81,5.6,5.769700856573326
361,623,723,8.14,5.33,5.4978258227946695
285,755,501,7.12,5.82,5.739770041058774
22,603,62,19.43,10.87,11.207562327786825
977,692,21,28.31,14.81,14.854203625948912
986,378,257,11.83,7.83,8.291290834743116
643,467,305,12.51,6.84,6.161644664361809
606,615,327,12.72,7.95,7.858647511832396
181,372,189,17.78,8.25,8.52433087689913
320,776,378,10.3,6.7,7.002873212470369
864,609,270,9.32,6.64,6.0602774163295265
307,806,386,16.54,8.15,8.458818143009871
107,790,832,9.93,6.98,6.5550770068761715
27,994,582,32.92,19.62,19.781181668923654
700,752,134,17.03,8.73,8.482827736116032
317,512,227,11.05,5.28,5.5152975607331225
669,823,275,8.7,6.6,5.967104348905442
244,335,191,10.07,6.97,6.802516463984695
694,445,665,12.17,6.94,6.927215612172892
714,99,104,16.81,10.02,9.959320253682762
615,329,971,9.58,6.0,6.038139732990004
341,691,853,15.51,10.29,10.089259663309868
