n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,174.95,31.13,31.079999999999995
828,685,874,315,257,620,217,621,36,595,697,168.34,35.1,35.040000000000006
162,441,653,402,822,740,880,521,972,380,557,142.95,24.76,24.6
958,455,514,274,922,36,891,28,372,476,954,185.04,40.17,41.399999999999984
326,929,389,433,913,905,538,168,573,181,241,175.51,36.52,38.31999999999998
236,24,180,332,177,139,522,522,368,526,690,182.16,37.53,41.120000000000005
573,186,915,456,815,424,752,537,928,930,781,158.35,27.44,26.799999999999997
372,808,607,362,370,879,984,456,165,977,772,147.56,25.76,26.28
409,732,756,472,670,543,255,501,285,947,510,163.76,29.51,30.639999999999997
512,527,851,815,362,677,904,465,921,924,472,137.4,23.87,23.520000000000003
359,581,743,942,570,741,467,498,674,227,963,158.12,28.45,29.319999999999993
332,834,716,855,170,897,929,631,274,791,933,152.31,26.77,25.76
491,316,310,980,818,723,851,516,575,530,519,151.2,26.04,26.719999999999995
667,630,602,416,319,748,212,500,524,375,956,173.22,38.64,38.719999999999985
700,638,903,77,803,840,349,743,8,929,834,174.01,36.43,36.96
195,762,108,60,588,668,50,279,605,232,698,177.56,31.57,32.959999999999994
896,937,108,772,534,139,874,272,250,844,215,167.4,30.22,30.360000000000003
966,901,61,433,919,734,777,32,58,371,368,183.27,37.11,37.44
176,255,688,24,84,117,977,69,25,41,746,196.4,54.74,56.64
940,21,382,261,130,832,958,160,752,188,535,181.97,32.0,31.76000000000001
708,1,394,603,44,813,253,155,994,37,4,193.48,55.29,62.67999999999998
352,960,630,642,760,765,115,292,345,500,31,154.06,31.96,31.240000000000002
315,459,564,784,619,757,46,923,270,773,411,159.64,29.31,29.16
883,636,722,157,484,981,230,95,676,703,323,173.7,33.07,36.959999999999994
858,104,24,458,807,895,970,130,530,598,799,176.05,36.52,37.64
402,498,527,335,147,895,982,349,265,268,620,174.58,29.43,29.840000000000003
993,429,668,18,716,571,982,143,686,58,259,179.51,44.46,45.15999999999998
34,134,165,174,98,464,650,237,520,938,725,184.21,38.28,39.959999999999994
956,32,252,238,731,455,75,256,82,605,233,186.4,40.27,40.31999999999999
639,810,819,638,726,368,262,700,433,285,538,160.02,31.15,31.439999999999994
