n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,259529,200582,15426,58177,83.06,56.3,56.16919140169464
136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,243132,6721,217296,167952,211459,68224,209832,71237,75.8,50.88,52.37047012236518
50707,43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,101694,132632,71.68,51.03,51.98067513264869
65240,46606,64834,124148,73399,23421,247615,244996,214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,184787,79.22,55.01,55.711369587422254
231294,81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,79983,68067,213016,209031,11334,76.07,51.08,52.65245049591534
21253,12143,121286,164194,261481,73513,136019,140147,169868,123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,71.9,53.32,54.673290573525904
53128,166466,165849,115645,72431,48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,90.68,54.23,55.0594368963125
185640,59996,72739,200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,182790,21655,82.42,55.82,56.76343753311007
234862,252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,225803,247282,73.4,51.98,52.85993545161512
227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,35766,65548,100043,156974,252133,41655,86850,150232,88.56,57.22,58.98186474717826
2463,95243,11743,119219,44450,95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,85.71,55.23,56.77980306663733
29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,143190,128625,152742,65289,84261,261524,9325,66.35,47.25,47.58997161069642
32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,125242,52893,63402,115032,107642,128958,9665,57425,110420,80.33,55.34,56.435981497022624
