n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,33.9,21.17,21.4573660639074
779,460,483,667,388,807,214,96,499,40.14,23.78,24.364548528303377
29,914,855,399,443,622,780,785,2,36.16,22.06,22.249866631951857
712,456,272,738,821,234,605,967,104,30.62,19.95,19.798084281845593
923,325,31,22,26,665,554,9,961,91.31,48.11,49.11757978041796
902,390,702,221,992,432,743,29,540,32.99,18.04,18.779726625892593
227,782,448,961,507,566,238,353,236,43.64,27.0,26.60225582245655
693,224,779,470,975,296,948,22,426,31.5,23.15,21.60756651646632
857,938,569,944,657,102,190,644,741,36.73,23.06,21.494171147621767
880,303,123,760,340,917,738,996,728,32.03,21.35,20.843450260654663
512,958,990,432,519,849,932,686,194,29.98,19.48,19.64585234987461
310,290,601,996,903,511,866,963,517,33.02,19.98,19.30281647581832
402,603,873,35,491,248,761,816,413,39.49,21.44,21.98277463959004
424,680,177,375,561,903,719,794,690,26.03,17.92,17.76322824003538
755,383,88,449,679,520,110,797,167,40.01,22.75,21.485397214033473
533,860,402,379,501,750,30,480,44,54.6,30.06,29.29872881654792
315,720,868,629,607,592,403,662,174,36.09,22.16,22.329269554653486
172,514,232,12,789,204,552,942,880,41.93,28.07,29.212356781418645
561,237,414,526,352,975,867,591,361,32.05,20.13,20.553312763537136
470,931,275,675,561,623,980,746,5,39.91,24.04,24.289312611545487
392,802,877,840,977,907,960,758,524,33.41,17.24,17.650465407494732
828,132,531,796,574,210,436,972,57,40.27,25.87,25.088805378815138
492,890,373,583,567,204,963,516,423,30.35,18.78,19.38834810943557
496,832,365,424,354,1,551,553,638,30.74,19.52,19.11662117790454
805,627,339,469,614,28,823,235,650,46.04,28.04,28.111624642114624
181,563,598,185,881,93,817,564,816,34.12,20.46,21.14558568707038
871,836,953,261,33,861,966,689,72,44.88,27.42,27.696022388809354
85,888,17,463,14,772,773,287,255,68.0,38.39,38.23452515497464
275,112,816,639,189,352,297,71,171,43.26,23.99,24.325329007469126
163,261,540,974,172,672,279,663,728,41.12,23.92,23.778683006787812
301,465,719,329,508,485,116,24,319,43.97,26.87,27.77068888727182
