n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,259529,200582,30.95,28.95,29.18000000000001
15426,58177,136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,243132,6721,217296,167952,31.42,28.94,29.330000000000013
211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,191861,251900,224040,222436,230700,97620,22732,30.4,27.96,28.410000000000004
221456,158820,88448,176082,101694,132632,65240,46606,64834,124148,73399,23421,247615,244996,214403,226881,246993,30.37,29.22,28.880000000000017
143560,220322,78707,1890,238254,76530,150042,184787,231294,81726,222309,200594,133266,51150,108513,111078,157001,31.32,29.43,29.300000000000015
75550,112995,118324,42289,61138,79983,68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,28.82,27.83,28.190000000000005
140147,169868,123532,183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,115645,72431,30.6,28.76,29.130000000000017
48156,93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,185640,59996,72739,30.84,27.98,28.740000000000006
200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,182790,21655,234862,30.76,28.9,28.880000000000003
252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,40084,203224,170897,107591,225803,30.37,27.47,28.260000000000016
247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,116429,76544,35766,65548,100043,156974,252133,29.82,27.73,28.110000000000007
41655,86850,150232,2463,95243,11743,119219,44450,95732,205454,210855,95085,261406,76109,149803,25454,115166,30.37,28.39,27.950000000000014
257359,54325,111136,240262,54504,29784,15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,29.7,29.16,28.600000000000012
143190,128625,152742,65289,84261,261524,9325,32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,30.5,28.89,29.250000000000014
125242,52893,63402,115032,107642,128958,9665,57425,110420,116261,65165,169721,233124,112154,217854,56549,130699,30.24,28.72,28.49000000000001
49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,13441,233576,29.37,27.8,27.710000000000008
243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,188049,195225,10617,129574,31.58,29.42,28.710000000000008
101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,88234,77648,172204,123529,209585,236112,32.01,28.9,29.280000000000005
168425,82585,213601,110097,138418,56423,171634,210081,179820,210004,70332,88743,241906,102808,250682,130125,19498,30.65,28.08,28.410000000000014
