n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,2015.97,133.51,156.72000000000006
6061,5341,4342,237,6884,3814,6356,2014.16,74.24,80.24000000000001
2040,5316,424,1284,927,3045,3842,2011.71,111.09,126.04000000000013
7114,2019,3119,4454,835,4701,2042,1892.3,90.51,90.3999999999997
107,5989,1775,3343,2289,1491,7106,2012.31,193.95,216.44000000000074
6272,3190,1307,6241,6530,589,1136,1992.53,93.36,97.56
5062,5058,3644,1037,1083,14,43,2011.34,278.46,327.2799999999994
1715,6337,1765,1358,1363,2369,2569,1991.39,75.36,74.6400000000003
1629,4417,5552,5125,1677,1488,5657,2013.49,356.53,468.24000000000035
1612,3139,2447,176,2958,3398,1359,2015.05,94.02,97.19999999999997
1193,2161,533,2718,2468,6696,4940,2013.81,368.57,457.8799999999998
4801,27,4882,5553,5797,2768,540,2014.68,143.92,143.44000000000034
2539,2911,6705,2507,3938,5705,2586,1817.74,81.35,90.12000000000043
1513,3942,3871,5772,1442,466,2098,2011.73,198.61,231.8800000000002
187,6142,2929,6921,3311,148,4497,1774.6,76.05,64.51999999999964
6453,3431,2999,3083,4739,6891,74,2013.56,210.5,221.32000000000045
3709,382,5797,1482,5109,1609,975,2011.45,313.34,357.71999999999997
6190,2015,6713,3786,2821,4198,2906,1933.43,39.03,42.88000000000009
4298,2055,6353,3791,885,4831,6130,2014.74,129.17,127.36000000000001
6397,6530,3008,7042,2423,300,3546,1471.74,31.29,30.64000000000005
746,1707,2791,4201,5003,2970,1214,2011.04,491.79,716.5599999999993
2784,2258,5755,4465,754,2559,5619,1992.55,53.19,54.31999999999994
2595,2508,1453,6543,640,5134,1219,1952.81,68.37,69.40000000000008
5907,5645,2533,3963,1323,5899,397,1996.25,101.93,96.15999999999993
663,4920,4370,3325,260,1944,6066,1872.45,38.64,36.59999999999996
4865,2816,6769,2049,3732,5332,3455,2016.45,238.23,296.3200000000002
1192,456,5229,268,6567,4043,2737,2013.06,99.78,96.84000000000003
6868,1696,1069,5993,4620,1087,5164,2013.94,205.4,222.07999999999993
6455,3390,873,1382,3559,3055,1222,2014.18,102.27,107.4799999999999
481,6920,3445,2415,1156,3712,5082,2014.45,269.99,315.7999999999992
6981,1386,4277,3715,3998,5642,5976,2014.59,414.25,553.3599999999999
2602,3924,2244,2384,3850,3307,1200,2012.34,428.15,558.5999999999989
922,3088,6734,4356,1469,5136,4090,2015.02,192.25,224.07999999999993
7109,2772,1475,730,4029,2230,4220,1594.74,32.39,36.24000000000002
6406,4490,7105,4119,2959,516,6439,1755.37,45.32,46.32000000000002
6513,6347,2913,5690,4812,5439,281,2013.72,185.84,217.24000000000018
6222,2504,2977,4581,5771,5474,2300,2013.1,89.96,95.48
6842,3978,2169,6305,5659,5865,2407,1975.43,76.6,80.60000000000016
2785,5322,1463,4756,6978,94,3885,2013.68,390.84,474.5199999999999
4480,6338,2053,2669,5502,2242,3792,2014.67,63.68,62.03999999999997
2366,6690,4098,5303,5518,6534,2921,1995.7,49.49,51.28000000000001
2849,2243,5276,2831,6044,6784,3346,2014.41,161.28,169.9600000000001
2867,6904,1412,7102,5638,3684,2984,1953.64,61.18,58.44000000000011
2738,4244,1162,4336,1361,1627,6853,2012.58,226.46,259.55999999999995
2965,6994,3909,2317,5664,645,5895,1675.21,44.85,43.44000000000007
5495,5983,3413,1407,5052,6392,4758,2011.18,96.22,99.71999999999996
4230,5452,3447,2479,5109,4531,6346,1432.56,21.85,23.720000000000034
7103,5217,2217,5901,226,1602,1310,2011.13,196.29,218.76000000000022
