n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,6884,3814,6356,2040,5316,424,2020.43,293.0,330.08000000000015
1284,927,3045,3842,7114,2019,3119,4454,835,4701,2042,107,5989,1775,3343,2289,1491,2017.21,275.2,335.4800000000005
7106,6272,3190,1307,6241,6530,589,1136,5062,5058,3644,1037,1083,14,43,1715,6337,2016.64,365.72,442.0799999999995
1765,1358,1363,2369,2569,1629,4417,5552,5125,1677,1488,5657,1612,3139,2447,176,2958,2019.16,428.99,566.0400000000006
3398,1359,1193,2161,533,2718,2468,6696,4940,4801,27,4882,5553,5797,2768,540,2539,2023.48,499.79,666.0400000000001
2911,6705,2507,3938,5705,2586,1513,3942,3871,5772,1442,466,2098,187,6142,2929,6921,2022.56,284.31,330.9600000000005
3311,148,4497,6453,3431,2999,3083,4739,6891,74,3709,382,5797,1482,5109,1609,975,2018.98,480.41,622.12
6190,2015,6713,3786,2821,4198,2906,4298,2055,6353,3791,885,4831,6130,6397,6530,3008,2025.64,180.4,196.04000000000016
7042,2423,300,3546,746,1707,2791,4201,5003,2970,1214,2784,2258,5755,4465,754,2559,2018.03,517.88,759.9999999999992
5619,2595,2508,1453,6543,640,5134,1219,5907,5645,2533,3963,1323,5899,397,663,4920,2019.96,171.32,190.15999999999997
4370,3325,260,1944,6066,4865,2816,6769,2049,3732,5332,3455,1192,456,5229,268,6567,2023.47,321.46,397.6400000000002
4043,2737,6868,1696,1069,5993,4620,1087,5164,6455,3390,873,1382,3559,3055,1222,481,2022.6,329.77,367.79999999999984
6920,3445,2415,1156,3712,5082,6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,2384,2021.0,706.92,1130.8399999999988
3850,3307,1200,922,3088,6734,4356,1469,5136,4090,7109,2772,1475,730,4029,2230,4220,2020.94,440.91,534.1599999999992
6406,4490,7105,4119,2959,516,6439,6513,6347,2913,5690,4812,5439,281,6222,2504,2977,2021.71,240.98,271.5600000000002
4581,5771,5474,2300,6842,3978,2169,6305,5659,5865,2407,2785,5322,1463,4756,6978,94,2019.44,384.15,490.12
3885,4480,6338,2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,6534,2921,2849,2243,2025.35,318.89,378.28000000000026
5276,2831,6044,6784,3346,2867,6904,1412,7102,5638,3684,2984,2738,4244,1162,4336,1361,2021.71,306.93,361.71999999999997
