n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,1650.92,48.86,49.630000000000045
6061,5341,4342,237,6884,3814,6356,1492.09,27.27,27.06
2040,5316,424,1284,927,3045,3842,1522.1,36.92,39.96000000000004
7114,2019,3119,4454,835,4701,2042,1318.53,25.68,29.349999999999916
107,5989,1775,3343,2289,1491,7106,1626.03,57.83,63.1100000000002
6272,3190,1307,6241,6530,589,1136,1522.86,34.99,32.59
5062,5058,3644,1037,1083,14,43,1653.56,89.73,95.46999999999997
1715,6337,1765,1358,1363,2369,2569,1327.45,27.88,26.260000000000066
1629,4417,5552,5125,1677,1488,5657,1655.95,121.37,132.45999999999998
1612,3139,2447,176,2958,3398,1359,1576.94,30.68,32.249999999999986
1193,2161,533,2718,2468,6696,4940,1652.53,124.86,129.47
4801,27,4882,5553,5797,2768,540,1624.98,46.49,44.51000000000009
2539,2911,6705,2507,3938,5705,2586,1145.9,27.73,28.98000000000011
1513,3942,3871,5772,1442,466,2098,1632.5,62.71,68.87000000000006
187,6142,2929,6921,3311,148,4497,912.04,22.28,22.179999999999907
6453,3431,2999,3083,4739,6891,74,1637.72,67.69,66.63000000000011
3709,382,5797,1482,5109,1609,975,1650.12,97.54,102.58000000000001
6190,2015,6713,3786,2821,4198,2906,995.36,17.32,17.220000000000024
4298,2055,6353,3791,885,4831,6130,1542.72,38.52,40.79000000000001
6397,6530,3008,7042,2423,300,3546,599.53,12.34,13.210000000000015
746,1707,2791,4201,5003,2970,1214,1654.2,177.66,199.8399999999998
2784,2258,5755,4465,754,2559,5619,1228.55,19.79,20.379999999999992
2595,2508,1453,6543,640,5134,1219,1193.02,24.41,24.30000000000002
5907,5645,2533,3963,1323,5899,397,1502.65,34.77,31.939999999999984
663,4920,4370,3325,260,1944,6066,965.95,15.23,15.749999999999996
4865,2816,6769,2049,3732,5332,3455,1653.51,78.66,85.38000000000012
1192,456,5229,268,6567,4043,2737,1373.36,30.64,31.41
6868,1696,1069,5993,4620,1087,5164,1634.83,64.33,64.62
6455,3390,873,1382,3559,3055,1222,1616.17,33.29,35.66999999999997
481,6920,3445,2415,1156,3712,5082,1656.11,77.7,91.79999999999986
6981,1386,4277,3715,3998,5642,5976,1652.03,145.05,154.04000000000005
2602,3924,2244,2384,3850,3307,1200,1651.93,150.5,162.75
922,3088,6734,4356,1469,5136,4090,1653.33,65.45,69.32000000000004
7109,2772,1475,730,4029,2230,4220,683.62,16.0,15.010000000000009
6406,4490,7105,4119,2959,516,6439,1159.39,17.79,18.180000000000007
6513,6347,2913,5690,4812,5439,281,1638.77,68.96,65.81000000000003
6222,2504,2977,4581,5771,5474,2300,1542.02,29.85,31.720000000000002
6842,3978,2169,6305,5659,5865,2407,1406.33,25.7,26.800000000000047
2785,5322,1463,4756,6978,94,3885,1651.87,132.26,138.13
4480,6338,2053,2669,5502,2242,3792,1308.08,21.15,23.059999999999995
2366,6690,4098,5303,5518,6534,2921,1288.04,18.91,19.52
2849,2243,5276,2831,6044,6784,3346,1624.08,54.23,51.99000000000004
2867,6904,1412,7102,5638,3684,2984,1089.22,22.28,20.86000000000003
2738,4244,1162,4336,1361,1627,6853,1625.21,65.14,73.39
2965,6994,3909,2317,5664,645,5895,929.69,17.52,16.96000000000002
5495,5983,3413,1407,5052,6392,4758,1538.92,34.55,33.52999999999999
4230,5452,3447,2479,5109,4531,6346,401.89,11.11,11.83000000000001
7103,5217,2217,5901,226,1602,1310,1616.49,65.02,64.59000000000006
4804,3613,5112,5325,1480,1794,6217,1652.36,54.45,57.87000000000005
5619,1478,5168,5885,342,3863,1853,1660.56,113.41,121.45999999999981
1357,443,1093,907,2599,1487,3953,1663.2,122.83,127.00000000000013
1584,4491,292,3403,3811,2876,3115,1357.76,32.2,30.49
5427,5011,589,4834,1674,1948,5881,1651.88,53.1,57.10000000000002
3063,5,2871,3320,2281,7011,3359,1569.48,47.41,47.72000000000011
7097,942,5643,6810,4483,3062,295,1657.22,88.34,96.88000000000012
4505,5026,2468,776,2418,4466,4199,1650.96,140.47,155.28000000000006
2780,4758,2401,2880,6705,1058,3433,1656.69,84.84,83.99000000000004
3352,6660,4619,5261,4410,3026,3829,1524.07,39.96,41.42000000000007
1164,1284,4881,3135,4619,3907,1631,1648.82,135.17,135.13000000000008
1089,4985,744,2876,6727,5420,7,1657.89,147.63,155.52999999999992
3128,884,2670,4635,5039,4418,1152,1653.53,67.03,76.06000000000007
2666,5156,4622,3078,3516,3536,1854,1658.89,122.11,130.32000000000005
