n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,104.04,37.25,37.21770161604725
366,597,913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,117.31,44.0,43.824594697828864
829,616,923,150,317,101,747,75,920,870,700,338,483,573,103,362,444,115.35,47.66,47.82098887256484
323,625,655,934,209,989,565,488,453,886,533,266,63,824,940,561,937,109.48,42.82,43.408386024405075
14,95,736,860,408,727,844,803,684,640,1,626,505,847,888,341,249,120.72,47.45,47.60314509418162
747,333,720,891,64,195,939,581,227,244,822,990,145,822,556,458,93,129.05,47.58,49.744805372696376
82,327,896,520,955,501,111,308,564,298,723,127,560,340,834,944,553,110.47,44.81,42.53937255694397
208,986,818,617,560,601,294,455,93,610,817,394,324,589,247,297,188,95.37,42.97,42.04455183554867
193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,39,125.9,50.04,53.13475429772174
862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,90.87,37.38,37.53334684277324
220,916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,99.51,40.67,40.263096532625966
84,332,627,118,498,601,645,343,865,194,248,16,749,277,119,722,225,144.39,53.58,54.65551649609908
380,813,174,340,436,835,63,103,801,149,875,714,224,46,836,587,649,124.12,48.78,49.18912987526342
931,958,547,616,696,75,27,127,650,193,620,850,589,122,400,93,379,141.16,56.69,56.73625156841467
853,118,37,620,22,199,984,993,189,735,126,490,215,744,819,62,959,141.61,56.68,57.342856555290254
695,23,557,435,635,103,855,266,71,226,73,662,308,358,446,184,62,128.57,55.46,55.73928722237692
515,478,40,610,103,716,400,204,266,367,926,749,481,858,923,940,583,100.01,44.01,44.02500523149587
173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,120,611,115.32,44.07,45.88528556175403
943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,131.31,48.68,49.91874562637778
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,148.29,60.63,62.221143258765906
780,976,493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,103.2,41.95,42.626041082976215
397,766,424,848,666,82,1,608,196,715,342,163,245,228,652,458,387,99.0,42.07,43.40809487394668
727,896,689,581,895,424,32,411,892,718,581,428,790,678,726,47,169,104.72,43.79,45.41143723254271
456,65,265,718,161,457,540,906,498,929,574,618,773,0,905,39,506,129.84,56.55,55.42408701858348
333,319,857,478,51,828,842,896,997,831,425,192,561,986,648,85,857,105.79,42.07,44.61571292999695
742,133,15,411,972,694,427,323,3,218,14,734,772,2,842,691,541,167.71,69.15,70.19262294616907
626,100,195,121,622,664,203,894,309,286,705,186,102,487,874,944,406,117.08,45.45,47.26971829570876
642,83,22,281,935,463,819,811,118,882,262,136,669,533,836,666,660,111.47,46.65,46.07351518128439
355,117,892,158,285,871,19,43,41,210,697,265,571,322,969,375,960,137.27,52.17,55.922376839084265
581,931,869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,103.4,39.41,40.02504322472164
381,892,550,182,212,384,601,298,9,141,154,277,341,345,808,376,735,139.79,54.72,54.48864443911715
95,346,798,635,36,42,276,167,153,597,296,369,404,561,132,300,117,140.78,52.65,53.973844150807025
489,748,245,956,49,315,183,877,535,746,72,309,412,855,336,306,424,130.78,50.02,51.28347834131684
111,101,574,930,492,485,345,861,817,999,831,351,127,490,118,716,509,118.92,46.85,47.74985188367742
436,38,309,343,752,703,915,159,941,170,641,578,384,825,997,654,89,116.05,47.17,46.30392550227949
67,827,86,202,767,226,62,394,8,100,403,569,531,296,459,942,500,145.21,59.52,60.866817956961654
807,598,731,695,222,433,85,377,225,267,599,795,170,441,196,367,117,124.55,46.11,47.84802356220994
65,841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,212,119.94,47.06,47.81506570052132
