n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,94649,219021,44324,192930,212064,175565,53.79,34.8,35.36
223827,80776,65951,158844,55631,159069,9367,152359,178584,41519,262070,112897,167371,47.94,33.11,34.35999999999999
103162,210677,189533,225507,260785,133448,248878,97533,142652,245291,116615,131613,70317,56.21,35.78,35.91999999999999
236246,9417,228336,7194,95424,121869,244277,83483,237961,99618,111047,233777,231752,51.59,35.91,36.67999999999999
137822,43119,146934,46513,61898,60451,6254,46326,85234,45505,35834,133737,133752,50.68,34.56,35.31999999999999
94290,261798,134673,176810,146771,47669,260879,234244,116821,208865,108703,192518,137721,54.28,35.84,36.519999999999996
237658,238152,199985,95487,207027,155578,92743,94866,257157,225172,252156,116855,42253,49.04,34.33,36.44
250329,197657,104821,187472,193616,120954,171680,139029,65510,128454,73164,242439,130564,60.18,36.76,37.47999999999999
131292,135106,217979,208723,92779,173456,231434,119193,235851,236762,120851,91953,148820,57.3,36.5,37.519999999999996
190286,241259,146166,189732,119682,127561,172722,58146,246571,85109,213564,183388,218897,56.18,35.56,36.48
43534,229820,238011,161571,70290,202633,238912,125767,81150,79507,250966,209520,185127,54.64,33.23,34.11999999999999
217859,132185,147374,135724,133000,170764,161430,154126,106606,81748,191608,54478,128163,55.3,34.1,36.32
134189,96101,244882,179367,163385,231229,19759,205594,215062,89511,190303,2207,237935,53.35,36.05,36.599999999999994
213662,50175,261375,195240,27828,15403,150579,171156,12821,71591,155110,59406,178907,49.52,32.84,33.519999999999996
229504,240082,27856,197753,136934,35782,223856,69688,64181,216202,55175,247354,230839,55.75,36.17,36.28
15829,110865,235396,187947,199074,8355,14888,94989,94429,45057,65405,176361,6145,54.56,36.32,36.959999999999994
21732,30205,250232,17685,6643,10715,191213,240813,5543,97805,67027,33498,213215,54.47,34.65,36.36
245357,41187,192620,48166,137125,181271,507,101073,154522,11314,208183,259522,64966,57.05,35.47,36.839999999999996
39693,254493,9507,1099,90230,246012,161281,164562,194631,195999,29652,74980,88398,53.0,34.51,34.07999999999999
128125,8076,80841,117611,144573,200794,158637,193972,11998,236459,69190,198092,105343,56.62,36.03,36.959999999999994
226084,162947,184901,40227,123936,251339,59120,24498,173232,180196,82917,219781,26751,49.72,34.32,35.03999999999999
6344,117393,206676,229313,248537,33432,135865,153342,204750,103010,127643,134952,85972,57.89,36.97,37.44
37704,229230,251587,89404,67920,68639,158879,254458,110036,171262,4727,183362,146263,57.84,36.89,37.39999999999999
251396,36849,175783,14884,66313,8796,34524,42248,44750,25132,118853,166481,60726,51.98,34.9,35.599999999999994
133237,240228,257809,185622,244876,8231,260708,64686,60941,187136,116574,19280,65740,51.96,35.82,36.8
21084,154989,59822,163620,207508,209769,163554,185990,94327,67268,179453,110891,73069,54.9,35.85,36.48
