n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,1651.278,121.6754,130.76999999999975
2121,4188,3980,3317,6420,551.1404,8.1604,8.169999999999998
6798,2484,3904,2933,4779,718.3366,9.3482,9.249999999999998
1789,4134,1140,2308,1144,713.459,10.434,10.329999999999998
6191,776,5065,6548,2052,1649.4588,102.5058,109.25999999999996
4362,5776,6637,4930,1203,1655.5552,146.0082,159.63999999999976
2540,809,5978,604,6967,1293.1308,25.243,25.999999999999908
5603,2704,3867,4585,824,660.3994,9.783,9.949999999999994
2898,3556,2590,5004,5246,1590.9762,43.737,44.85000000000004
1675,4526,3907,3626,7088,1652.231,119.1482,126.70000000000003
4270,2133,510,6594,4494,196.6502,6.2312,6.190000000000001
115,764,5895,6882,3267,1580.7898,51.2582,52.32000000000001
5818,6757,6431,5473,5122,604.7004,11.5138,11.470000000000006
9,5012,4043,6783,7107,1618.0844,44.877,45.350000000000065
2729,1998,5982,2664,5764,1649.114,69.0708,71.42000000000007
515,1565,4649,1816,1954,1308.7804,19.728,19.800000000000004
6581,1167,6579,4448,3669,427.0844,7.128,7.149999999999999
747,659,2621,4161,4008,1649.4114,118.6658,125.35999999999986
893,2469,4515,2384,5788,1650.2552,89.0188,93.91999999999996
1022,4484,2725,6672,4426,709.225,9.8776,9.899999999999995
1664,6548,4941,4482,4813,1546.704,30.2254,30.52999999999998
2356,3645,750,4884,6536,1375.2712,25.91,26.05000000000004
3153,2597,4715,1983,2378,1609.5048,51.5262,52.9000000000001
1506,1551,6729,1529,270,1649.4734,108.8782,114.53000000000019
5019,5379,2130,3903,565,1642.3086,71.2638,73.28999999999999
735,5560,6206,1066,1225,1367.423,25.8132,25.70000000000007
316,6901,657,5728,6794,1648.24,75.8062,78.16000000000014
4428,5599,3205,6863,5777,1012.2382,14.2454,14.130000000000004
4297,2257,4274,6648,1929,1539.0324,37.8586,38.51000000000006
6958,1762,5566,4831,6760,1288.9404,22.0528,22.290000000000028
3435,4748,2254,3691,4035,1621.8298,44.2972,45.82
5408,5252,5736,6498,2927,1383.9986,21.3042,21.439999999999984
674,2656,5019,944,3984,1547.1556,31.4628,32.239999999999995
4809,5162,2746,6922,1559,937.0342,20.0498,19.71000000000005
1990,132,5992,2220,959,1648.4324,200.0696,218.06999999999965
5778,1806,3047,6509,1396,1649.3406,131.0132,143.2499999999997
2724,3490,6683,509,824,1585.3262,44.8168,45.309999999999924
