n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,38162,173753,153743,123274,253104,199158,192632,97821,83725,201887,68.68,49.83,49.89266055236964
5738,71486,128146,210217,51932,191319,228722,108529,238701,141113,141361,178795,24696,50589,147696,145126,183375,211058,191073,68.93,50.02,52.66908698927612
69604,173775,210597,159920,179749,23097,221323,111332,87970,259584,24414,94932,209789,107464,210968,65663,116709,183401,24583,68.15,48.81,48.83144944364138
198067,51684,183696,166440,208774,76332,25572,249396,11975,154290,236654,52657,217030,171810,239252,94471,127586,244511,218293,78.31,50.88,52.06777398710383
238422,50783,134912,150964,168970,254288,182953,233939,211158,132039,255950,240200,7450,166062,94732,64197,157744,112640,79776,71.16,48.61,49.93052039268053
93684,154443,31348,23511,131113,230707,177895,137694,52199,30624,159438,173733,70224,81862,188482,51438,99564,126810,58389,82.12,56.53,57.475676725110304
36203,156589,55020,218629,226895,229634,183035,136876,3282,49478,203963,44339,4471,169865,87270,146209,237092,175991,162598,96.8,60.74,62.56275941154872
162167,80248,98207,98934,138247,102017,75798,33248,177924,128124,14109,48588,110857,155695,195641,261705,104271,25160,257156,75.91,50.66,51.77735368602063
115671,64306,211200,256706,23345,233899,158120,175693,228189,233180,116945,117229,205496,217909,99619,208692,20046,135446,111783,60.93,46.74,48.375136516444265
123451,79550,184987,214049,107233,246605,22526,50369,195694,178305,69683,118320,127838,189432,205528,252988,45122,4860,5733,66.48,47.95,47.68186592252202
141018,32373,65834,154511,210181,94646,49167,67190,131789,118366,86360,243164,135495,66784,257310,107628,242989,230501,110557,69.26,47.54,48.296485079562714
160478,127245,70238,157937,124442,172041,125446,128980,37272,189077,98953,130193,80130,166322,210958,122489,84774,96069,172816,77.32,54.12,55.41982203814662
42737,254480,239363,241979,162383,98577,182046,158081,69678,83915,169370,104407,255594,127925,191183,207995,41467,245527,216974,82.25,54.96,55.58669756904678
76228,146763,1623,163521,117796,252878,14969,47861,7893,159897,202787,149361,29397,178807,188352,97230,94899,257583,246006,74.04,50.07,50.66788571553258
130401,223737,154599,16324,240982,50497,40471,248352,70583,160807,3885,110654,211344,205072,209756,213257,137588,128894,19875,54.36,42.77,42.8873383082164
122919,60834,26255,97232,94888,252172,38000,178496,163995,63795,159011,83447,37821,9877,164628,175153,25512,187153,27638,79.61,55.46,57.09269174658848
11865,169232,125272,121297,189817,235820,18087,164940,8086,183860,144553,33294,161642,218277,242269,21900,42220,162036,165459,87.34,54.12,55.71855003023382
238917,69516,237955,219783,234171,171515,118484,130991,181875,5317,207443,167103,35932,214499,247307,49491,238229,244873,115575,81.73,55.41,55.684483861910934
125609,204078,115206,117198,146431,72458,125155,186772,151865,16690,217953,209767,76483,256396,95274,74991,94409,246329,8878,66.79,46.5,48.00653779181434
21936,131702,224940,72295,73349,71857,253288,124020,112904,116452,241739,97374,8365,187114,22450,65424,214006,158510,167397,63.2,47.62,48.19636963442699
62508,140378,195420,8575,193736,45427,88180,97121,8379,13648,249533,260319,193946,200591,196930,248983,54835,183680,113517,63.29,48.92,48.7217610263572
90040,232032,20341,41322,191763,177162,29893,104766,143425,35571,121648,194778,129638,167615,19708,33567,19391,91855,136384,77.17,50.31,52.97874433242686
256507,7989,48674,137736,185620,39400,48157,73847,193723,39584,132991,149012,222840,101792,208844,58479,247746,58090,182338,78.87,50.7,51.516242436448934
147864,187489,238703,32991,109872,181103,42777,198519,82968,260420,63002,147066,150041,1248,206154,211048,149137,101367,49321,79.17,54.66,55.94114747761937
199291,85265,224117,99898,137965,115590,2536,104205,221477,261494,139143,144456,222831,173559,35720,187792,61261,169120,142586,69.38,48.52,48.75504097052371
211093,194741,97576,71276,174734,48535,254956,39166,43025,180943,163961,35214,100846,19470,16008,3212,10452,123785,198958,75.46,49.65,52.22459121771933
15526,30039,170621,186396,141630,26252,176614,96368,156138,8436,15696,142280,58926,206152,106651,59133,200184,148191,180271,83.69,58.44,59.02302463580297
241769,249321,76938,24304,123482,20263,189831,150314,226550,15416,44200,234289,173371,114802,31472,251149,29418,184012,257752,79.3,52.79,53.21308066361173
46609,13110,179295,241120,7965,196637,220401,177192,260355,191218,111497,170646,185682,75242,67027,116227,60802,52990,213861,66.51,49.62,50.433450324017755
225252,171515,204160,140403,206449,169009,56087,72828,155244,3437,66831,138160,207234,191847,195238,255282,260862,253954,185648,74.63,52.45,53.40973693814524
228425,179277,86763,203690,135637,24557,153322,156071,169187,8582,94909,96243,181219,30702,59310,248636,199975,7343,94467,81.86,53.76,55.56483238478526
241517,181463,248481,89286,114197,179746,218225,254592,13566,90179,36542,7968,2576,88131,17848,127123,676,121537,217142,70.89,48.03,48.62529639268474
69126,22943,177500,154857,161535,71625,60350,34702,33012,109895,143070,47669,63691,256162,173782,100638,257420,155666,112484,69.64,51.92,51.72447773049238
147729,135677,164330,217723,125943,243410,70818,66365,35854,78395,232796,8614,50470,198722,117550,27453,211909,46160,151010,79.94,53.98,55.04062231494657
28426,248532,243378,212214,679,134628,42065,31434,39842,155371,103056,124176,127456,225904,227949,139144,201124,181996,141946,83.55,58.88,60.00707951959228
212760,208506,123324,56462,220697,168878,235759,101804,40461,201978,240949,120083,227998,238672,224132,2795,88542,109469,66013,77.27,53.56,54.802236279288316
83718,34820,74916,97252,154234,224140,177887,95127,58537,1404,204480,79933,46307,21634,106862,163185,162617,201388,60689,65.23,47.44,48.52333758391242
