n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,9177.94,27.42,29.97000000000002
72192,30714,25132,61638,70906,72041,62436,52053,19741,6515.07,15.28,14.87
30398,19873,68574,51109,1985,8392,20892,5608,39487,10323.59,252.26,270.66999999999985
4064,35314,61964,50804,55959,51768,75616,58277,17583,10317.32,84.77,90.14999999999942
47909,12773,4703,17821,64865,28440,33814,57168,39456,8766.89,32.09,33.67000000000006
55200,66485,50576,75238,45994,70005,53421,30459,44140,8155.61,22.09,22.800000000000004
3756,36658,21377,42780,71010,74967,74594,13641,27672,10334.93,78.81,86.10999999999942
75174,35007,37349,16309,8317,63176,63374,11602,45099,8266.12,37.22,31.14999999999995
8730,53800,19761,2637,38520,55986,54420,15586,5792,10308.74,93.31,92.03000000000024
5890,49519,43378,72201,36578,66246,30926,4720,40589,10329.95,138.04,142.3600000000001
948,10088,14171,70199,4112,25871,53469,38222,34520,10329.16,87.86,92.32
20473,5562,44540,41134,47211,18130,49517,49381,60346,10106.65,45.34,41.55000000000004
68167,50619,73303,13444,66457,35559,56517,31147,39464,7338.51,18.08,18.32999999999999
57336,33847,68305,39713,71883,44421,1501,54422,41271,10122.55,52.29,52.82000000000005
2628,49350,17467,7874,43574,61112,46257,46212,36559,9595.0,48.96,54.870000000000104
64160,2907,7939,2785,48387,32915,59809,39142,41946,9910.63,31.24,32.589999999999975
23254,47704,24280,40982,48385,34620,39374,49435,13745,6601.82,29.32,32.81999999999947
3528,74613,17225,40634,65537,29168,35307,31286,42963,9515.22,30.51,30.78999999999997
24562,57047,12716,13348,42200,43745,29420,57465,22188,9387.08,34.4,35.07999999999986
10478,44133,28576,74501,59126,35468,29494,15849,4444,10318.48,89.57,87.58000000000001
69419,25009,41306,75344,24063,36515,44578,11211,45256,3928.79,13.53,13.669999999999995
16998,55217,38265,67947,35543,60911,45397,54644,38063,9789.4,28.57,30.90999999999999
55020,74492,53676,4658,54167,20446,26158,611,62567,10339.97,91.63,88.34000000000005
66865,56931,73252,29109,4236,59856,68028,37885,71284,3519.37,12.08,12.009999999999998
44704,29814,8921,37619,15728,32051,5908,4606,67147,10328.25,164.87,165.91000000000028
26013,56346,75622,6469,1722,63051,15835,22520,65953,8974.92,30.38,32.510000000000026
39306,31332,2601,68808,70385,54231,6979,14888,44741,10317.95,177.42,188.50000000000006
16437,33092,70907,62547,8043,46116,28941,25864,16019,9716.01,28.79,27.15999999999999
70075,15625,22452,31386,35882,16840,983,63897,74828,10335.81,62.57,64.97000000000001
52465,6544,35572,32539,35204,69109,68114,55441,6681,10326.98,76.42,77.94000000000003
61983,42351,237,7187,16628,6053,16335,6531,8967,10313.84,140.63,150.36000000000018
63283,4326,11288,67555,65813,64224,41405,20583,41232,6107.57,19.46,18.19
9407,46044,50567,51070,39861,47295,34724,25045,43093,10323.31,139.96,143.49000000000007
56190,16220,16726,72813,457,49838,10472,74282,23403,10219.32,59.38,58.100000000000044
5631,48925,60400,70952,49842,5693,56569,6955,48813,4028.21,22.29,30.9199999999994
65031,41280,55117,54826,60403,2349,32123,28658,70233,7240.2,18.99,18.099999999999994
35401,9382,55690,29417,55817,17087,3682,42672,49051,10330.11,47.47,49.169999999999966
73279,34364,15918,60836,16140,69491,49339,14238,41732,8156.82,29.04,28.53000000000001
73904,69726,13517,642,62068,18811,30929,50944,5808,10317.24,80.1,76.48999999999951
69101,12032,73966,13015,49251,23482,3078,44758,15896,7849.35,25.38,25.03000000000004
3338,15085,63166,37289,39240,11637,4753,73877,67020,10324.83,149.13,138.3699999999986
69337,31235,13991,72674,13095,72524,8013,72105,42499,7949.89,34.99,32.23999999999997
73921,23648,10136,31735,23563,32763,59525,51606,33147,2690.91,11.32,10.780000000000001
48165,51988,45912,72959,54816,10913,49194,65576,30836,5893.56,23.0,24.769999999999943
54110,21052,54430,74501,67776,63402,20470,52566,19572,5882.46,14.17,14.079999999999997
21310,12564,65268,63373,67797,58071,24393,17863,35043,6919.48,14.39,15.489999999999998
26106,19209,67583,41267,30448,70521,38779,54159,35018,4865.0,18.93,19.000000000000043
28521,40268,3031,35139,62847,50167,26296,22576,74696,8983.75,29.78,31.76999999999999
47247,31303,42210,63254,18823,54842,62860,26968,61348,2787.43,12.26,10.89
73022,3639,63084,9486,52463,6009,61262,30094,30772,10330.04,138.43,145.46000000000006
9078,28491,33314,31731,24854,33898,18019,24534,4818,9910.54,54.7,52.62999999999945
33424,22244,5901,41080,24021,55482,11922,11262,15462,10112.99,49.41,47.250000000000014
12142,34626,38242,4735,46748,59291,44124,902,3851,10323.34,120.51,110.66999999999956
43883,43446,57176,49764,63687,10219,27537,64223,51238,7757.13,20.76,20.980000000000004
16439,71349,41787,15620,36013,9993,56696,14749,57464,6401.63,16.37,17.72999999999999
69138,32889,12701,69165,49050,48291,59036,38736,34811,7022.23,17.6,17.90999999999999
14046,44371,74192,70276,68901,14849,64733,66674,46158,3516.15,14.62,14.189999999999998
7801,38590,74238,23852,19600,23475,48598,59537,16139,7439.03,22.24,20.38
14184,73371,18531,43454,55068,72734,39395,24497,59992,4327.03,13.07,13.129999999999995
63225,40952,23118,8991,14079,23755,72578,71189,75478,8680.28,36.8,35.169999999999874
51361,47083,13088,34844,35499,50250,7008,17894,5519,9806.01,48.95,45.98000000000002
