n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,2933,4779,1789,4134,1140,2308,1663.48,149.09,153.8799999999997
1144,6191,776,5065,6548,2052,4362,5776,6637,4930,1203,2540,809,5978,604,6967,5603,2704,3867,1666.35,265.71,305.1599999999996
4585,824,2898,3556,2590,5004,5246,1675,4526,3907,3626,7088,4270,2133,510,6594,4494,115,764,1661.42,200.33,226.07000000000008
5895,6882,3267,5818,6757,6431,5473,5122,9,5012,4043,6783,7107,2729,1998,5982,2664,5764,515,1667.46,135.19,142.76000000000013
1565,4649,1816,1954,6581,1167,6579,4448,3669,747,659,2621,4161,4008,893,2469,4515,2384,5788,1660.59,210.4,235.77999999999983
1022,4484,2725,6672,4426,1664,6548,4941,4482,4813,2356,3645,750,4884,6536,3153,2597,4715,1983,1648.64,82.57,85.33000000000003
2378,1506,1551,6729,1529,270,5019,5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,657,1654.05,267.34,316.7300000000005
5728,6794,4428,5599,3205,6863,5777,4297,2257,4274,6648,1929,6958,1762,5566,4831,6760,3435,4748,1670.33,82.74,84.43000000000009
2254,3691,4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,4809,5162,2746,6922,1559,1990,1661.07,111.42,117.79000000000003
132,5992,2220,959,5778,1806,3047,6509,1396,2724,3490,6683,509,824,6415,1198,7006,5715,1792,1661.8,436.75,545.3099999999993
370,6693,4701,5195,4376,4932,5575,606,218,1019,5201,1544,4967,6800,4718,980,3204,749,3032,1668.65,310.15,357.46999999999986
6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,6559,500,5565,186,4458,3486,5083,1649.16,140.76,143.73000000000005
831,6847,2129,573,1809,589,5299,2466,2869,3572,1477,500,4125,3826,322,4886,826,5728,3205,1653.54,229.47,270.16999999999973
1633,2131,2937,5993,3852,6867,4667,1387,5715,5510,1666,6286,475,6460,5539,1296,6925,1326,2804,1666.76,136.91,150.92000000000002
