n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,8.38,6.7,6.679999999999999
98400,33116,50624,16.36,8.47,8.719999999999999
184763,11476,22330,9.56,6.57,6.879999999999999
35872,64865,212668,13.3,7.08,7.4399999999999995
261915,132739,54892,12.87,8.16,8.559999999999999
105043,168261,7941,11.0,7.95,8.28
120359,127769,118785,11.91,8.29,8.639999999999999
102361,129756,150241,14.53,9.06,8.6
50392,235232,217716,16.23,8.71,8.599999999999998
105561,23479,127165,8.1,6.44,6.599999999999999
61389,198973,5240,14.73,8.27,8.719999999999999
183805,69931,136361,13.47,9.2,8.799999999999999
106866,124340,236470,11.35,7.79,7.52
238854,99372,190317,13.48,8.38,8.719999999999999
29813,173791,67726,13.4,8.61,8.679999999999998
25471,259942,213446,13.88,7.82,7.679999999999999
16538,101284,162573,12.85,7.11,7.519999999999999
217456,98882,28240,13.36,8.57,8.519999999999998
173236,15218,88719,11.72,8.39,8.479999999999999
61451,181220,22558,12.6,8.68,8.759999999999998
130437,236818,170320,12.23,8.5,8.319999999999999
135478,236290,54504,9.59,6.51,6.759999999999999
152446,211915,37260,7.97,6.43,6.599999999999999
159047,16875,141483,13.46,8.14,7.839999999999998
248001,9821,128101,13.49,8.55,8.639999999999999
183977,50817,38851,12.53,8.56,8.719999999999999
247999,225525,151771,11.71,8.21,8.519999999999998
119606,191087,153188,12.51,7.51,7.879999999999999
230938,116689,74882,13.37,7.98,8.44
146098,93505,224143,14.26,8.58,8.719999999999999
230182,111704,35383,11.44,7.6,7.919999999999998
41497,200355,157630,12.74,8.15,8.719999999999999
25589,139410,180926,13.9,7.69,8.399999999999999
82257,184063,93593,12.18,8.32,8.479999999999999
249036,168796,221116,14.27,8.57,8.719999999999999
129664,132021,163574,10.92,7.77,7.799999999999999
51812,80947,39363,10.51,8.31,8.559999999999999
93254,138600,74541,9.46,6.43,6.679999999999999
133638,172243,18722,13.22,8.61,8.679999999999998
211844,236773,224584,15.48,8.46,8.599999999999998
133016,239354,183840,10.47,8.25,8.439999999999998
142851,57659,90230,12.57,8.52,8.719999999999999
63933,238001,3123,13.79,8.24,8.679999999999998
77517,89976,57616,13.09,8.61,8.479999999999999
69951,8822,110992,13.44,7.91,8.439999999999998
66787,98808,78211,12.88,8.8,8.639999999999999
218710,184915,233692,10.06,7.97,8.559999999999999
109292,45940,172344,11.48,7.65,8.2
103878,30477,43563,13.24,9.08,8.599999999999998
244460,173846,223375,12.25,8.48,8.639999999999999
255549,6719,52902,15.4,8.67,8.439999999999998
255085,200926,42120,13.43,8.48,8.679999999999998
78654,30535,3464,13.11,9.05,8.799999999999999
208776,200356,99733,12.85,8.44,8.399999999999999
89604,219256,44605,8.79,7.03,7.039999999999999
149192,114191,237275,13.39,8.39,8.599999999999998
60743,36448,107505,10.91,8.48,8.679999999999998
147848,116930,106733,13.01,8.7,8.519999999999998
109566,21008,154274,12.73,8.13,8.719999999999999
18343,75692,187916,12.98,7.98,7.999999999999998
24932,8921,22349,14.34,8.23,8.719999999999999
173857,27924,200351,13.51,8.8,8.719999999999999
136562,138224,94414,14.29,8.17,8.799999999999999
40280,211733,245487,14.65,7.64,8.04
132362,127988,185644,12.45,7.92,8.479999999999999
38937,256919,158451,8.71,6.83,7.079999999999998
16508,49723,4441,14.62,8.27,8.639999999999999
239236,36802,89336,12.53,8.02,8.439999999999998
101274,172545,150384,11.32,8.57,8.599999999999998
31653,194970,78488,13.03,8.24,8.559999999999999
92129,85310,252959,10.71,8.06,8.519999999999998
95956,770,169304,13.39,8.6,8.799999999999999
219068,130814,55071,10.2,8.03,7.839999999999998
15903,229422,161811,13.35,7.55,7.599999999999999
8682,231448,253011,12.6,7.75,8.359999999999998
227777,199066,211945,13.01,8.71,8.719999999999999
259643,214024,152045,14.51,8.18,8.719999999999999
45081,46608,88479,13.18,8.17,8.599999999999998
254245,112992,115742,11.02,8.59,8.679999999999998
31706,21850,52549,13.18,7.9,8.799999999999999
158702,58715,130340,15.27,8.47,8.799999999999999
212697,124043,207148,15.24,8.13,8.719999999999999
40506,99899,31987,12.41,8.05,8.439999999999998
28432,152236,188995,15.24,8.44,8.839999999999998
118669,169847,33148,9.92,7.36,7.199999999999999
188572,115207,134868,9.67,7.13,7.3199999999999985
190191,23705,187561,11.7,8.11,8.559999999999999
243407,123547,147812,15.37,8.75,8.719999999999999
103219,214030,94583,11.52,7.8,8.52
119363,59118,13350,14.81,8.86,8.199999999999998
51775,12825,116974,12.7,7.86,8.12
29201,28359,55368,13.69,8.62,8.559999999999999
190091,1206,185682,14.82,8.29,8.759999999999998
157455,160305,237647,12.03,7.61,7.399999999999999
5929,171759,95446,12.18,8.17,8.719999999999999
217386,113356,138380,14.79,7.79,8.559999999999999
24467,256548,253699,13.98,8.25,8.599999999999998
196337,198084,157339,12.03,8.36,8.719999999999999
131749,214767,184856,12.23,8.25,8.319999999999999
149153,52606,131472,13.72,8.6,8.759999999999998
