n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,69.73,38.28,38.5691462764488
149,678,600,481,988,777,752,382,327,35.75,21.43,21.43271176039883
788,22,279,500,821,202,747,893,423,46.36,24.43,24.741446772754646
932,551,552,698,96,197,576,566,716,40.68,23.26,23.923969306347512
824,746,271,678,822,624,702,90,864,34.95,22.03,21.753439657731438
434,343,95,370,819,419,824,256,455,32.52,20.52,19.19583125914322
716,96,773,201,717,650,815,298,99,34.47,22.59,23.08910226749054
974,46,602,924,205,847,671,934,369,33.24,20.62,21.596424454190796
498,955,852,931,198,527,589,660,993,36.32,20.18,19.976031550699133
714,913,824,515,999,938,29,648,370,31.48,18.76,18.878711174047055
250,616,440,311,365,603,122,91,512,36.03,20.94,21.412259495619804
901,694,537,203,119,622,678,274,319,37.34,21.71,22.381504258061575
736,200,388,495,228,141,611,214,854,40.99,25.46,26.33519504739972
886,897,714,534,12,193,796,173,17,53.43,32.57,33.38231152623151
663,340,571,926,687,635,633,313,383,25.59,17.65,17.595117222701216
386,540,398,296,129,695,500,55,189,44.48,25.76,26.101287821302805
433,608,764,407,98,451,251,825,91,30.01,18.29,18.7856291322389
913,617,686,891,910,456,457,802,851,25.92,15.98,16.166647520272573
389,815,78,529,436,482,310,722,836,31.38,18.15,17.953607118268597
418,963,87,196,764,696,272,462,499,30.55,17.72,18.147433959312632
739,802,988,176,18,22,550,126,257,63.25,37.34,38.10828987128406
603,821,369,192,262,514,462,337,949,35.23,21.73,22.52522294576902
529,260,420,949,900,431,626,497,274,30.51,19.78,19.79966435223816
616,486,672,490,503,145,738,386,508,35.18,23.57,22.95514812203567
313,649,824,478,331,375,675,166,994,29.26,17.86,17.62261631372719
935,945,634,385,711,617,272,327,661,31.04,19.63,19.056439038034068
407,998,499,746,812,161,959,847,297,29.45,18.79,19.353525696884255
573,6,638,460,987,58,186,30,624,79.73,46.59,47.17871956791398
792,583,114,698,735,379,370,960,509,38.48,21.54,21.909458806026787
873,603,63,941,197,158,970,275,628,40.05,24.12,24.124067263064408
15,432,825,801,819,833,537,503,77,47.13,24.28,24.588389632251477
480,237,102,379,370,985,148,697,640,33.29,20.83,20.603715605910086
249,621,325,147,38,643,684,99,731,47.15,26.51,24.863235262748546
107,46,661,489,473,741,921,70,644,46.4,28.9,29.29979155859048
31,718,564,130,631,852,946,85,164,44.89,22.83,24.407174165614865
632,646,933,271,929,858,914,669,462,25.87,16.9,16.85138520691412
511,710,20,810,652,140,837,966,193,41.01,26.52,26.154375281273857
930,956,451,490,797,450,457,571,283,31.05,19.95,19.30572658620993
488,729,593,65,851,819,298,372,292,31.47,20.84,21.34710242004541
368,962,34,85,514,878,282,286,280,33.84,21.8,21.215315523604843
989,484,441,454,944,380,32,730,87,34.0,22.11,20.333477792614328
255,835,619,653,244,548,763,33,756,47.26,27.0,27.22380380569359
177,344,379,32,53,974,757,783,769,41.73,23.04,24.375989980651784
972,214,717,443,351,906,79,161,749,47.2,26.3,25.79805820168137
692,116,409,560,138,475,760,506,654,34.11,21.96,22.388807908260873
76,131,75,358,532,31,190,538,725,35.41,21.99,22.823030870584116
153,188,288,756,154,519,582,870,397,37.32,24.03,23.338070838053664
815,228,967,226,712,577,732,932,128,43.02,24.15,24.325746646004838
429,707,167,775,324,246,574,586,4,55.0,27.44,27.787640957031346
805,824,582,395,192,778,333,875,390,40.06,21.82,21.731459455050985
538,451,9,407,865,543,564,870,677,60.99,35.15,35.665646882792444
139,733,239,660,556,824,760,381,278,34.23,19.67,20.46244828621224
682,189,995,152,168,706,640,137,393,30.61,18.47,18.96153830635707
76,62,12,40,483,777,60,117,666,68.63,36.47,38.224372328783176
728,553,102,689,376,609,32,61,555,35.41,22.83,22.782360546071793
