n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,174.85,34.13,35.51999999999999
940,802,849,310,991,488,366,597,913,929,223,155.36,24.8,24.64
516,142,288,143,773,97,633,818,256,931,545,175.11,29.5,29.759999999999998
722,829,616,923,150,317,101,747,75,920,870,169.71,30.71,31.279999999999994
700,338,483,573,103,362,444,323,625,655,934,171.68,33.2,35.87999999999999
209,989,565,488,453,886,533,266,63,824,940,182.73,39.68,44.35999999999997
561,937,14,95,736,860,408,727,844,803,684,183.0,47.23,48.639999999999986
640,1,626,505,847,888,341,249,747,333,720,173.57,28.89,28.560000000000006
891,64,195,939,581,227,244,822,990,145,822,149.9,23.9,27.240000000000006
556,458,93,82,327,896,520,955,501,111,308,185.5,39.27,40.039999999999985
564,298,723,127,560,340,834,944,553,208,986,166.73,25.72,26.040000000000006
818,617,560,601,294,455,93,610,817,394,324,165.58,31.04,31.079999999999995
589,247,297,188,193,841,191,33,627,672,266,173.62,35.65,35.36
487,70,91,695,775,133,897,153,945,39,862,193.51,39.32,40.879999999999995
82,919,716,945,849,553,699,400,857,722,537,162.96,27.74,28.880000000000003
282,534,831,241,869,220,916,695,603,845,972,174.27,30.67,32.55999999999998
429,593,281,461,504,676,656,717,938,812,365,147.35,23.31,23.960000000000004
84,332,627,118,498,601,645,343,865,194,248,187.84,39.97,40.84
16,749,277,119,722,225,380,813,174,340,436,174.94,35.44,37.84
835,63,103,801,149,875,714,224,46,836,587,188.74,42.59,43.39999999999999
649,931,958,547,616,696,75,27,127,650,193,185.73,41.23,43.35999999999999
620,850,589,122,400,93,379,853,118,37,620,179.45,32.61,38.11999999999999
22,199,984,993,189,735,126,490,215,744,819,184.25,34.99,36.400000000000006
62,959,695,23,557,435,635,103,855,266,71,186.26,48.07,48.759999999999984
226,73,662,308,358,446,184,62,515,478,40,168.48,39.27,39.679999999999986
610,103,716,400,204,266,367,926,749,481,858,167.55,34.8,35.75999999999999
923,940,583,173,714,688,208,989,785,59,807,159.29,35.62,35.71999999999999
692,162,865,165,350,542,256,120,611,943,452,166.66,28.92,29.520000000000003
681,179,13,482,697,419,921,582,895,520,939,186.42,39.49,40.6
318,664,365,397,857,673,256,157,574,707,12,187.19,43.9,49.43999999999997
468,759,80,343,756,46,557,287,138,245,780,168.05,35.51,36.760000000000005
976,493,360,624,294,689,367,604,969,913,648,150.69,28.77,29.559999999999995
874,635,135,732,317,397,766,424,848,666,82,177.66,33.42,34.19999999999999
1,608,196,715,342,163,245,228,652,458,387,175.84,35.18,34.6
727,896,689,581,895,424,32,411,892,718,581,160.02,32.3,36.36
428,790,678,726,47,169,456,65,265,718,161,181.72,32.78,32.760000000000005
457,540,906,498,929,574,618,773,0,905,39,194.22,56.92,59.159999999999975
506,333,319,857,478,51,828,842,896,997,831,171.55,29.63,29.680000000000007
425,192,561,986,648,85,857,742,133,15,411,190.87,44.14,48.91999999999997
972,694,427,323,3,218,14,734,772,2,842,192.09,75.32,80.60000000000004
691,541,626,100,195,121,622,664,203,894,309,166.02,27.29,27.64
286,705,186,102,487,874,944,406,642,83,22,172.98,38.54,40.199999999999996
281,935,463,819,811,118,882,262,136,669,533,159.86,25.48,27.0
836,666,660,355,117,892,158,285,871,19,43,191.35,44.13,45.92000000000001
41,210,697,265,571,322,969,375,960,581,931,175.87,36.9,37.679999999999986
869,43,866,767,984,718,622,671,506,729,659,163.3,24.44,24.680000000000003
924,469,655,445,381,892,550,182,212,384,601,179.66,41.55,43.71999999999999
298,9,141,154,277,341,345,808,376,735,95,202.09,50.49,52.63999999999999
346,798,635,36,42,276,167,153,597,296,369,179.08,34.68,34.84000000000001
404,561,132,300,117,489,748,245,956,49,315,182.75,43.39,49.71999999999997
183,877,535,746,72,309,412,855,336,306,424,164.67,32.11,34.47999999999999
111,101,574,930,492,485,345,861,817,999,831,173.4,31.47,35.439999999999976
351,127,490,118,716,509,436,38,309,343,752,164.7,29.47,31.240000000000002
703,915,159,941,170,641,578,384,825,997,654,162.85,26.58,28.08
89,67,827,86,202,767,226,62,394,8,100,196.98,44.76,47.56
403,569,531,296,459,942,500,807,598,731,695,170.28,28.52,28.240000000000006
222,433,85,377,225,267,599,795,170,441,196,161.19,30.11,31.560000000000002
367,117,65,841,884,873,718,28,924,538,462,169.07,40.5,43.239999999999974
770,693,206,121,509,407,262,212,656,43,970,180.11,35.83,35.8
816,221,638,149,107,202,469,387,370,559,846,163.94,30.63,31.040000000000006
154,107,610,499,151,577,415,653,696,433,898,158.3,28.72,29.080000000000002
533,507,695,939,909,330,853,510,510,650,686,151.34,27.61,31.759999999999987
