n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,2016.82,182.7,182.68000000000015
3868,5337,3109,6461,1719,768,3996,232,6846,3193,3545,2016.8,521.75,701.1200000000001
4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,1977.01,57.76,58.55999999999995
837,2600,250,182,208,5321,4435,75,3122,5623,1774,2014.81,205.4,239.08000000000024
3457,5946,237,4322,1816,6256,3587,4061,4529,1909,2831,1977.44,56.97,56.56
1891,5544,1792,6233,3765,2373,176,3409,6861,4558,5261,2022.25,126.37,144.6
819,1522,5155,5928,7044,2428,990,6087,2725,5910,5826,2016.22,327.42,379.8799999999999
4102,3457,4159,6799,5491,1555,2485,2327,4813,4090,6932,2016.22,214.44,245.6400000000003
4139,3222,4825,6990,282,3934,1988,6092,6532,3311,3394,2019.0,217.06,245.16000000000048
5445,1417,3007,4495,5759,6355,5525,6047,3069,708,3595,2018.18,242.35,280.4799999999998
5437,4165,884,6377,1341,4267,6880,3221,3035,4011,6002,1880.44,39.34,38.99999999999998
242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1976.91,92.38,100.87999999999997
1395,1381,4114,1859,100,6312,1634,4420,7047,4491,1901,2013.35,206.01,228.76000000000028
3313,4208,2816,6942,4733,2894,3761,2205,5400,4489,4988,2017.26,146.46,157.32000000000016
5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,2017.12,105.91,124.67999999999962
6368,4598,1683,3490,459,3941,2987,4669,4541,1637,4134,2018.01,365.78,427.84000000000026
3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,2017.67,295.8,326.2799999999999
5017,2712,3753,4914,229,6591,1880,5204,1451,4511,4787,2017.59,350.97,425.8399999999994
1480,7053,750,6540,4514,6529,6973,6688,2091,265,6895,2016.05,202.95,232.80000000000035
5514,577,681,7111,136,3710,119,6177,6189,2303,2044,2015.45,413.82,524.5200000000003
2200,896,6531,5118,1512,2821,2378,569,1371,1307,2090,2017.07,426.85,595.1200000000003
4320,1377,5379,2235,5310,5829,2412,3724,5755,2637,4067,2014.99,191.83,215.51999999999964
3881,935,193,2555,3166,2812,3448,6522,1540,2116,890,1935.65,49.87,47.15999999999997
2076,5981,4178,1712,4961,3536,6693,170,1846,146,3254,2013.22,366.08,449.11999999999983
1199,289,5888,1312,3650,5772,4147,5555,3495,4462,6817,1996.36,40.3,43.87999999999998
1807,5167,6535,5693,4231,3693,1828,4291,5312,251,3235,2015.88,598.75,953.6399999999995
5528,4717,6581,2631,5405,5168,3492,481,6041,2446,1029,2016.59,142.58,144.59999999999997
1737,388,2509,579,7032,626,2542,2440,6093,1296,3409,2014.26,292.52,333.28000000000026
4627,2067,1068,69,4593,6967,310,4838,6712,1782,4671,2017.52,184.97,204.96000000000018
3775,1405,6782,7108,6389,5767,5103,4168,306,3096,1641,2015.59,348.76,444.56
2842,811,1685,4697,5522,3546,4844,1590,4033,855,5455,2013.11,110.83,117.88000000000017
3195,2425,4129,4094,140,2665,5014,3295,2304,148,1285,2019.24,601.88,836.760000000002
1645,7024,2684,6644,4614,6411,1107,2777,3516,1745,2183,2019.74,484.97,599.3599999999997
5525,789,6862,3106,4486,2816,6862,5628,4377,3969,6291,2016.53,207.46,235.92000000000013
4362,1922,535,5943,330,693,1089,1390,1364,4409,1744,2015.34,702.34,1116.2399999999993
2195,6218,2721,4916,4144,6890,2091,3015,2775,2787,933,2017.65,173.61,183.2400000000005
2385,1926,7105,4947,6385,5858,4004,1108,4751,4515,6309,2017.87,152.4,170.64000000000007
854,2627,320,3330,599,3114,7095,6456,1206,6787,1024,2014.12,120.86,128.12
2792,939,5039,4812,6405,3096,627,4675,4507,1832,4636,2015.91,295.43,345.7200000000004
669,2185,2989,2421,4623,4376,936,3750,2270,882,6447,2014.66,444.7,611.6800000000004
374,6781,2422,101,5027,5492,119,751,3387,942,6767,2016.18,482.73,630.0800000000005
6470,327,1539,1963,6434,4807,3448,1327,946,3693,1371,2014.87,133.8,147.8000000000001
5577,1977,1302,6094,6922,842,3564,3098,6606,4447,6703,2017.65,166.01,182.48000000000005
2408,4507,2075,5829,3907,2576,820,1700,5341,2600,324,2013.79,390.45,503.08000000000044
223,86,6445,2421,5951,4887,2623,3685,3205,2566,3264,2016.38,187.02,210.20000000000033
515,525,2599,4927,3734,912,2048,1762,6431,5061,6372,2017.54,223.57,277.7200000000004
4447,7107,5637,3841,5421,2914,2122,1500,4436,1702,2517,2019.04,211.35,240.68000000000035
1631,2018,2952,666,6717,2300,732,6170,3669,741,5341,2010.97,567.58,773.2799999999995
4705,5271,2776,1863,3198,2513,336,2680,1530,2594,6494,2015.74,233.39,227.7199999999998
6939,4743,2480,2013,2738,826,4458,5008,4743,6615,4882,2021.62,940.07,1497.3600000000044
754,2007,1803,166,6621,1996,3291,592,2195,4515,7107,2015.92,116.1,124.1200000000002
580,5973,615,176,5205,81,2382,6149,6489,2942,4040,1853.28,44.22,42.599999999999966
3840,7066,7037,1263,826,4107,6371,6512,2687,631,4171,2019.08,173.17,183.71999999999974
5449,1419,1471,6358,1225,1159,6730,7090,2619,2503,875,2014.06,218.79,267.6399999999992
5810,4213,6837,4930,2404,1034,1693,1160,4468,5919,260,2014.44,105.55,110.84
6387,2589,6725,5107,6585,5506,4529,6887,6112,5649,1682,2018.11,128.62,137.84
1459,2448,3544,4403,1293,397,5855,7062,5470,2025,2069,2014.37,174.41,196.56
6371,527,5587,3659,6621,3523,4499,2049,4434,3599,6973,1995.58,58.49,57.11999999999996
4407,3713,89,3241,6850,2774,1405,2113,3979,199,6496,2014.71,530.8,689.4799999999994
5295,3413,4674,154,510,5666,2907,4751,1132,4862,1025,2018.24,479.62,610.3200000000003
1134,2122,6790,2268,3258,4620,3285,1410,5017,731,1913,1938.4,50.22,51.879999999999995
3981,61,1454,4331,2598,4103,5315,3590,5623,5235,5991,1858.56,45.88,48.79999999999999
1849,1952,2563,4055,5627,3922,1843,5839,3377,2760,4590,2014.02,322.69,378.16000000000037
5007,5965,5352,2254,5295,1797,394,586,6252,4191,5286,2019.27,223.61,241.08000000000013
3020,1306,4191,6275,6491,1669,2554,2447,5673,2454,6954,1114.13,19.84,20.75999999999999
4524,3044,1353,5744,5744,6032,3807,4870,696,7014,1009,2014.81,71.93,82.96000000000006
4965,4210,4679,3090,1444,1276,2052,3495,1782,4665,5894,2016.0,237.64,260.28
6207,6408,427,4055,5583,3224,5874,5218,2850,3145,4219,2016.3,175.31,179.88
6926,1350,4458,5979,333,4294,740,6618,2090,5148,827,2013.35,424.11,637.5599999999991
2191,6036,685,1139,6355,5053,6897,5404,5624,5737,671,2018.22,113.83,125.76
3645,6971,1974,6971,3132,6575,3546,3254,1349,2666,3589,2013.35,140.58,145.71999999999963
1034,5098,3997,1736,976,3532,4920,4374,3344,967,5410,2018.06,370.61,467.6800000000002
2420,2274,2033,3103,6140,4582,32,1555,4328,3594,4743,2018.72,342.16,403.11999999999966
172,252,5140,4961,1984,6843,2133,1692,1416,2332,1215,2013.05,322.68,367.27999999999975
4442,1642,2238,2548,4798,6204,2055,6818,5599,3656,6480,2017.95,123.89,131.27999999999986
7055,6624,7004,1376,4467,2924,4020,3440,7009,997,6300,2017.11,184.57,200.7199999999999
1711,4673,3139,1677,2326,6640,885,6615,197,967,4663,2014.19,556.87,775.4400000000003
6121,108,4466,2428,5520,6234,5933,5319,1118,615,4099,2020.65,395.5,490.0400000000004
3061,4690,6598,2549,3581,4120,5548,2923,6214,4328,2651,2019.52,301.63,353.2400000000008
6,1014,3623,5881,3682,2868,2496,4417,3271,2780,6415,2019.26,403.92,516.5999999999996
5989,5598,4681,4032,926,5305,3092,3132,1670,4562,31,2023.34,448.16,522.2
2274,5206,4900,5916,6050,6794,5966,4185,1629,3781,4922,2020.99,145.88,155.72000000000043
