n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,1654.89,124.08,135.5799999999997
6420,6798,2484,3904,2933,4779,1789,4134,1140,928.93,19.61,17.21999999999999
2308,1144,6191,776,5065,6548,2052,4362,5776,1651.83,235.31,269.81999999999977
6637,4930,1203,2540,809,5978,604,6967,5603,1509.64,35.31,31.159999999999904
2704,3867,4585,824,2898,3556,2590,5004,5246,1635.7,53.39,53.760000000000026
1675,4526,3907,3626,7088,4270,2133,510,6594,1656.86,130.71,131.76000000000002
4494,115,764,5895,6882,3267,5818,6757,6431,1591.64,65.15,60.19000000000001
5473,5122,9,5012,4043,6783,7107,2729,1998,1659.91,81.48,88.94000000000011
5982,2664,5764,515,1565,4649,1816,1954,6581,1607.03,48.39,53.420000000000044
1167,6579,4448,3669,747,659,2621,4161,4008,1653.66,133.85,131.33999999999986
893,2469,4515,2384,5788,1022,4484,2725,6672,1651.91,96.07,101.69999999999995
4426,1664,6548,4941,4482,4813,2356,3645,750,1650.21,50.84,55.79000000000002
4884,6536,3153,2597,4715,1983,2378,1506,1551,1658.84,99.24,108.2900000000003
6729,1529,270,5019,5379,2130,3903,565,735,1651.23,144.71,155.89000000000007
5560,6206,1066,1225,316,6901,657,5728,6794,1653.96,80.16,82.50000000000014
4428,5599,3205,6863,5777,4297,2257,4274,6648,1196.26,23.27,24.75
1929,6958,1762,5566,4831,6760,3435,4748,2254,1624.52,58.46,53.8100000000001
3691,4035,5408,5252,5736,6498,2927,674,2656,1636.63,60.27,65.78999999999999
5019,944,3984,4809,5162,2746,6922,1559,1990,1628.78,51.09,51.01000000000004
132,5992,2220,959,5778,1806,3047,6509,1396,1654.85,295.7,359.94999999999936
2724,3490,6683,509,824,6415,1198,7006,5715,1654.55,169.18,177.26
1792,370,6693,4701,5195,4376,4932,5575,606,1424.3,37.06,34.39000000000003
218,1019,5201,1544,4967,6800,4718,980,3204,1653.94,270.07,301.8099999999998
749,3032,6830,950,298,4960,177,1594,1515,1635.54,53.5,50.97000000000007
5882,1014,3925,1725,5956,6559,500,5565,186,1656.61,107.89,116.94
4458,3486,5083,831,6847,2129,573,1809,589,1484.69,36.29,38.20000000000001
5299,2466,2869,3572,1477,500,4125,3826,322,1653.64,202.1,230.78999999999974
4886,826,5728,3205,1633,2131,2937,5993,3852,1405.01,43.03,41.82999999999996
6867,4667,1387,5715,5510,1666,6286,475,6460,1656.87,83.35,93.97000000000006
5539,1296,6925,1326,2804,4337,2053,960,4888,1656.59,83.19,82.23000000000009
3623,5452,1432,108,3863,5581,3357,4662,4166,1277.7,22.27,22.43
2551,5316,2925,3183,6862,5387,2055,1256,4592,1392.4,27.95,29.599999999999913
5659,101,3751,6074,647,2751,6054,374,4459,1619.36,54.75,55.75000000000004
2300,1104,1967,6243,3947,2885,4998,2358,5516,1651.83,94.86,99.16
2942,4835,5191,6994,5087,1084,5862,2541,3178,1660.33,107.19,114.02
6131,3394,6790,5331,661,12,4870,1575,5722,1635.08,63.94,65.15000000000002
2739,1311,1961,1827,5221,3671,3101,5819,5519,1659.51,80.44,87.51000000000003
4654,3394,258,3295,5749,4648,3426,6325,5424,1588.0,38.18,40.870000000000026
5808,383,1357,3648,523,2123,5746,1291,3656,1142.44,20.64,21.14000000000001
4321,3991,4599,4947,6188,0,318,4051,2670,997.31,19.93,20.11000000000002
2556,6862,3824,408,6627,6739,6655,3400,1540,1682.09,307.31,350.4200000000008
4493,5186,683,6860,5943,1069,120,3291,5558,1620.64,65.7,64.23999999999998
3420,2590,27,1749,117,5876,6182,19,6739,1585.47,45.47,46.85000000000003
5535,4328,5014,801,1560,974,4983,5318,1626,1651.14,85.28,81.37000000000009
2477,2293,5640,1492,820,3896,6995,3249,5141,291.07,12.13,11.829999999999998
666,178,2250,3710,6552,6490,948,7056,2101,1656.45,157.67,163.4499999999998
1092,5354,4266,6695,5331,5283,2843,942,1265,1663.43,108.59,113.06000000000014
2280,6973,152,346,333,1685,5578,2127,4574,1634.49,63.53,68.53000000000011
2578,3005,4648,6958,344,6933,6136,5745,4977,998.68,15.55,15.510000000000002
5368,4050,5835,5276,3757,5244,3567,3051,4406,524.28,15.03,14.100000000000012
1460,1702,3076,4809,2384,72,1134,1237,2223,1646.85,91.61,98.84999999999998
2731,2764,6468,3008,5885,767,2770,6384,5083,1209.09,20.15,19.58999999999999
292,337,2208,1342,1224,4779,2371,2956,3234,1650.17,69.43,69.12000000000005
4493,1062,2403,941,3916,5984,1963,395,2522,1552.99,42.75,41.95000000000002
1471,7020,4284,5969,580,2479,3302,6844,2691,1652.16,98.26,95.69000000000005
2451,3397,890,814,4594,3941,3883,2761,6888,1245.16,21.62,23.780000000000005
6536,6654,2815,1018,3924,950,5731,4077,3494,1654.9,177.7,187.80999999999997
309,2473,2744,6019,5628,1275,1364,5134,4624,1651.36,90.72,97.81000000000006
3076,6603,5233,712,539,6617,693,1622,6142,1653.35,95.62,103.1400000000002
1810,500,3152,64,803,3226,4558,4251,2374,1665.31,400.52,481.0300000000012
3674,4002,6457,4791,5852,5564,1779,3465,685,1575.43,38.78,40.4899999999999
3017,1803,2137,4794,6366,1364,3532,1572,2936,1263.15,37.64,40.67999999999998
942,523,6733,7074,6986,5750,226,4307,3699,1649.77,122.6,133.79000000000016
6163,5545,1652,974,4072,3260,2101,1697,5251,1665.01,121.88,121.7300000000001
344,6532,1768,5107,1198,857,1621,3755,3096,1616.12,54.23,58.36000000000006
2962,4476,6774,1239,858,4884,3996,1215,4619,1654.28,83.88,87.60000000000008
3325,5229,5569,3467,4269,4058,5564,2641,6828,1520.13,34.86,36.35
4083,4084,5202,5489,1654,4446,4995,1792,79,1488.54,29.58,28.950000000000028
2787,5780,6119,2607,6702,2636,290,4301,1215,1655.89,89.95,91.37
2104,4936,6423,1277,6900,3104,4775,2411,5882,1655.19,118.4,121.03999999999994
5786,6611,3853,543,6553,693,4231,322,543,1653.51,353.62,517.8499999999999
1843,1069,332,2461,125,6216,6913,3674,2708,1656.33,121.94,114.23000000000009
7060,1316,6558,1219,5374,3774,3041,4136,3131,1390.11,29.38,29.56000000000001
4340,4115,275,4701,742,5558,6505,6595,4243,1558.43,38.44,38.68999999999998
6208,4916,625,6119,3492,6181,1688,2372,4386,1654.79,97.6,101.30000000000001
4903,3422,6764,3950,6926,6480,3183,4976,4803,737.04,12.89,13.199999999999998
