n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,50.4908,14.9015,14.935576177948196
197,721,44,87,140,72.7905,20.5028,20.725083485848597
253,830,518,214,410,45.9395,13.5061,13.596687381980669
657,31,470,499,464,62.3151,17.4706,17.580842597683898
399,506,586,196,918,43.192,12.6416,12.706027792181835
850,412,91,496,239,56.7371,15.9509,16.107551235250796
777,20,717,273,532,64.1093,18.0701,18.084087481843945
417,485,923,933,388,35.3579,11.004,11.064445588150658
743,116,678,264,99,49.2194,14.3213,14.427413509310043
833,64,395,635,849,49.8174,14.5276,14.562028231585849
386,110,676,59,346,64.4935,18.3968,18.38809013236086
240,707,88,509,925,46.8905,13.6227,13.580916906087904
665,529,923,212,595,42.5249,12.8922,12.929280576098126
827,145,621,65,552,53.481,15.4987,15.51643579719476
968,38,500,718,198,66.4567,18.6711,18.781577261276
151,968,880,592,467,44.2168,13.0187,13.054719490072172
746,598,902,455,292,41.6649,12.3926,12.48516694767899
570,365,875,899,436,36.6597,11.1945,11.22489788303523
138,162,782,615,99,49.0862,13.8352,13.887561612985337
544,706,321,718,365,37.6598,11.3811,11.418680099448627
972,659,863,506,515,37.3676,11.5492,11.544211857744193
638,202,316,153,364,49.6607,14.18,14.242755174517242
541,291,522,672,73,59.1988,16.8064,16.78958706826697
827,924,877,519,934,32.3421,10.2582,10.297818924121321
718,558,225,352,249,40.4022,12.1824,12.188036332267465
929,12,302,351,225,87.7346,24.6582,24.970164168654364
273,34,433,260,385,63.1377,18.0885,18.148792227839042
305,854,722,912,426,38.451,12.2035,12.117556430775117
179,673,405,119,170,56.9864,16.0089,16.011037723926123
954,679,872,998,26,65.0034,18.0841,18.13600601645515
206,996,784,164,307,41.0679,12.0571,12.119282561899979
119,13,815,782,389,95.3028,27.1413,27.30526846633016
350,856,174,582,446,49.6642,14.1453,14.210659953277887
926,237,142,419,577,42.6448,12.5999,12.59381270984387
456,416,427,82,602,50.6065,14.4264,14.513606487635446
71,295,734,97,34,66.2777,18.8263,18.915480258920446
87,679,109,782,533,54.4035,15.6431,15.805005777491871
539,368,157,827,958,38.7276,11.7261,11.731747348278473
517,499,725,152,618,45.0452,13.2134,13.194341336894416
64,194,17,934,143,99.7934,28.685,28.923022573427062
348,395,674,587,123,42.5999,12.4991,12.531547325778325
761,306,359,333,988,39.1454,11.6512,11.726997123676352
374,3,661,855,510,79.2396,22.2464,22.392737501028105
215,62,896,632,33,75.1682,20.8665,20.97404459832754
904,988,889,777,827,31.3291,10.0496,10.129143903176402
836,593,176,182,345,51.6625,14.8827,14.967063918913215
993,441,452,123,85,55.4615,15.9164,15.899609165454098
205,619,229,509,830,48.8032,13.9314,14.001244080378058
484,809,158,390,124,46.4993,13.3406,13.467761832411952
111,594,738,463,663,46.5666,13.9437,14.044446385818198
129,736,450,526,742,41.8091,12.3616,12.41242842406572
92,732,950,482,577,45.6178,13.3163,13.465440222169862
403,836,369,466,230,44.7958,13.1083,13.119662708181167
52,202,50,456,114,71.5831,20.0875,20.157787711928247
110,216,742,4,725,64.9312,18.3744,18.432923572584002
615,626,928,23,670,77.2641,22.0262,22.113559034708228
372,849,442,540,95,44.4069,12.9517,12.96499565724535
991,766,773,614,514,33.6138,10.2905,10.378810711117925
838,722,582,205,513,38.4299,11.6396,11.719866548292934
234,331,538,393,761,44.5758,12.8047,12.842607596825609
532,662,200,6,296,58.0553,15.9488,16.02093543697231
627,303,930,81,761,52.9996,15.2979,15.39480702447426
328,949,928,412,229,46.3102,13.8821,13.827622157975275
647,303,81,560,429,53.1774,15.0872,15.12895618354684
762,378,826,964,758,38.6307,11.8433,11.829699529616333
870,328,528,309,640,41.3521,12.301,12.36765210645684
851,980,365,802,916,33.0962,10.3148,10.336849823185108
302,667,866,111,200,49.4274,14.2362,14.304962430738577
496,378,387,981,599,40.8526,12.4064,12.418700938932647
867,940,319,210,297,50.3125,14.6232,14.782080228068887
406,627,392,862,941,34.0061,10.4962,10.595658612573308
700,536,958,707,745,36.1827,10.9625,10.955099465323944
364,840,692,619,599,32.929,10.4716,10.578499289921599
370,689,437,200,501,46.1274,13.5328,13.433505364571626
842,541,519,858,83,49.3902,14.1262,14.211077188342054
275,167,70,510,750,45.131,12.7321,12.842153508492013
887,277,429,798,119,46.7956,13.2266,13.252562699865148
639,849,844,280,298,41.1869,12.2542,12.269703310065037
280,823,845,516,275,41.0986,12.1063,12.009638116028718
