generation number, individual number, fitness, candidate
0, 0, 31.75, [165359, 150971, 114995, 16424, 115990, 717, 128797, 71876, 42198, 91009, 129070, 169005, 165845, 70402, 76736, 190937, 228470, 247610, 127144, 201955, 160074, 100203, 174575, 37170, 148640, 213740, 135654, 53564, 195926, 159649]
0, 1, 31.49, [33293, 148317, 186708, 3589, 6850, 157731, 210184, 151517, 240336, 45856, 208711, 166296, 185187, 134611, 189803, 101278, 229907, 198025, 80756, 144099, 204594, 127113, 249074, 171727, 98964, 215697, 259238, 127652, 95461, 150218]
1, 0, 31.75, [165359, 150971, 114995, 16424, 115990, 717, 128797, 71876, 42198, 91009, 129070, 169005, 165845, 70402, 76736, 190937, 228470, 247610, 127144, 201955, 160074, 100203, 174575, 37170, 148640, 213740, 135654, 53564, 195926, 159649]
1, 1, 31.63, [165359, 150971, 220683, 114995, 26210, 76736, 717, 115990, 91009, 42198, 71876, 128797, 70402, 148640, 159649, 129070, 228470, 190937, 127144, 168469, 37170, 201955, 247610, 174575, 100203, 53564, 160074, 195926, 213740, 135654]
2, 0, 31.75, [165359, 150971, 114995, 16424, 115990, 717, 128797, 71876, 42198, 91009, 129070, 169005, 165845, 70402, 76736, 190937, 228470, 247610, 127144, 201955, 160074, 100203, 174575, 37170, 148640, 213740, 135654, 53564, 195926, 159649]
2, 1, 31.43, [165359, 128797, 150971, 127144, 114995, 233628, 717, 16424, 159649, 42198, 71876, 115990, 91009, 70402, 165845, 148640, 228470, 190937, 169005, 129070, 37170, 201955, 76736, 174575, 100203, 247610, 160074, 195926, 213740, 135654]
3, 0, 31.75, [165359, 150971, 114995, 16424, 115990, 717, 128797, 71876, 42198, 91009, 129070, 169005, 165845, 70402, 76736, 190937, 228470, 247610, 127144, 201955, 160074, 100203, 174575, 37170, 148640, 213740, 135654, 53564, 195926, 159649]
3, 1, 31.64, [165359, 147891, 150971, 65909, 114995, 76736, 717, 16424, 159649, 42198, 71876, 115990, 91009, 128797, 165845, 70402, 228470, 190937, 148640, 127144, 37170, 201955, 247610, 174575, 100203, 53564, 160074, 195926, 213740, 135654]
4, 0, 31.82, [165359, 165845, 150971, 201955, 114995, 100203, 181982, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 135654]
4, 1, 31.75, [165359, 150971, 114995, 16424, 115990, 717, 128797, 71876, 42198, 91009, 129070, 169005, 165845, 70402, 76736, 190937, 228470, 247610, 127144, 201955, 160074, 100203, 174575, 37170, 148640, 213740, 135654, 53564, 195926, 159649]
4, 2, 31.43, [165359, 108694, 150971, 236465, 114995, 157586, 717, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 199495]
5, 0, 31.82, [165359, 165845, 150971, 201955, 114995, 100203, 181982, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 135654]
5, 1, 31.47, [165359, 201955, 165845, 176684, 150971, 76736, 100203, 100846, 181982, 114995, 91009, 70402, 42198, 115990, 16424, 71876, 228470, 128797, 47702, 159649, 127144, 169005, 129070, 37170, 247610, 53564, 160074, 195926, 135654, 213740]
6, 0, 31.82, [165359, 165845, 150971, 201955, 114995, 100203, 181982, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 135654]
6, 1, 31.59, [165359, 150971, 165845, 174413, 7604, 71876, 100203, 37170, 114995, 91009, 70402, 115990, 42198, 16424, 128797, 148640, 228470, 159649, 127144, 169005, 129070, 190937, 247610, 53564, 174575, 76736, 160074, 195926, 135654, 213740]
7, 0, 31.82, [165359, 165845, 150971, 201955, 114995, 100203, 181982, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 135654]
7, 1, 31.71, [148414, 165845, 60322, 201955, 150971, 100203, 37170, 150836, 181982, 114995, 91009, 70402, 42198, 115990, 16424, 71876, 228470, 128797, 148640, 159649, 127144, 169005, 129070, 247610, 53564, 76736, 160074, 196966, 135654, 213740]
8, 0, 31.82, [165359, 165845, 150971, 201955, 114995, 100203, 181982, 16424, 91009, 42198, 71876, 115990, 70402, 128797, 148640, 159649, 228470, 190937, 129070, 127144, 76736, 169005, 37170, 174575, 247610, 53564, 160074, 195926, 213740, 135654]
8, 1, 31.73, [165359, 157063, 165845, 113990, 201955, 150971, 100203, 195926, 209164, 181982, 114995, 70402, 115990, 42198, 128797, 16424, 228470, 71876, 148640, 159649, 169005, 129070, 190937, 37170, 174575, 247610, 200179, 76736, 160074, 213740]
