n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
3714,6068,6150,2069,3164,38.85,11.71,11.75961327684358
717,1395,2242,4054,8296,56.42,15.36,14.97558327040502
3430,6565,496,7522,7985,46.86,13.5,13.75439738423641
7424,6397,8109,9390,3149,25.92,10.79,10.71303691292328
6597,1467,7947,3836,327,55.79,17.73,17.26875864699253
4370,8522,6679,7771,6210,26.11,10.48,10.438370739550239
1863,4232,1591,1033,6330,44.74,13.79,13.220275839337637
6180,1765,951,5544,3840,68.77,18.3,17.754501576504317
1409,8152,8467,3406,9527,28.48,12.76,11.948127909319672
2328,9940,1054,8842,613,72.31,19.38,19.511081491643026
8006,3176,2428,9485,7475,40.43,11.01,10.228708595682782
9574,7293,4680,9131,5844,36.9,10.64,10.457467062843918
6981,2211,2593,9851,1599,44.85,15.4,14.758928538460292
8713,5141,5849,8104,8251,43.99,10.91,11.196639026128715
3238,5059,2460,5828,8662,45.4,11.21,11.983415418973447
4658,8352,1170,8313,8928,31.15,13.3,13.181987840170784
3603,5639,3995,195,4844,66.28,20.12,20.066066166112346
5623,3601,4371,551,6937,30.62,11.87,12.399193617082073
4174,6175,4888,6830,2871,48.19,13.18,12.982552717031874
6492,1904,2722,419,3306,43.05,13.83,13.964327160346148
2632,4915,1908,216,6233,71.3,24.77,25.11928546102153
5600,2787,9324,7136,3796,41.95,13.97,14.108153345441758
2278,6719,9240,7308,6670,31.25,10.53,10.370254166977556
6847,1313,9642,1146,4730,51.09,13.56,13.598252837530724
1558,557,1396,1745,8535,63.39,14.9,14.942290011196055
8639,5900,2517,8272,7999,34.25,10.65,11.19119687805102
2433,9903,1031,3107,277,70.87,19.76,18.287601038616614
2300,5583,6329,9399,1978,31.79,11.2,11.72308730469406
4905,5758,5331,5997,48,58.62,21.88,20.243921927634112
8175,3441,993,542,9502,50.9,14.29,15.491278247405768
2817,2913,5529,7062,7233,48.83,11.32,11.708229218147114
1981,1365,3284,9918,3669,32.86,11.41,12.132847559590676
8146,7752,2531,6243,1999,32.9,13.01,12.739962664879755
