n_nodes,influence,n0,n1,n2,n3,n4
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
5,5572.1900,967,684,333,85,731
